dataset,method,family,seed,fpr,tpr
cub200,m2_target,F1,0,0.0,0.0017018379850238256
cub200,m2_target,F1,0,0.0001,0.0034522999124769038
cub200,m2_target,F1,0,0.00010473708979594497,0.0034522999124769038
cub200,m2_target,F1,0,0.00010969857978923841,0.0034522999124769038
cub200,m2_target,F1,0,0.00011489510001873086,0.0034522999124769038
cub200,m2_target,F1,0,0.00012033778407775893,0.0034522999124769038
cub200,m2_target,F1,0,0.00012603829296797275,0.0034522999124769038
cub200,m2_target,F1,0,0.0001320088400831418,0.0034522999124769038
cub200,m2_target,F1,0,0.00013826221737646565,0.0034522999124769038
cub200,m2_target,F1,0,0.0001448118227674533,0.0034522999124769038
cub200,m2_target,F1,0,0.00015167168884709225,0.007536711076534085
cub200,m2_target,F1,0,0.00015885651294280528,0.007536711076534085
cub200,m2_target,F1,0,0.0001663816886076129,0.007536711076534085
cub200,m2_target,F1,0,0.00017426333860096508,0.007536711076534085
cub200,m2_target,F1,0,0.00018251834943190426,0.007536711076534085
cub200,m2_target,F1,0,0.00019116440753857018,0.007536711076534085
cub200,m2_target,F1,0,0.00020022003718155845,0.008655061752406885
cub200,m2_target,F1,0,0.00020970464013232327,0.008655061752406885
cub200,m2_target,F1,0,0.0002196385372416547,0.008655061752406885
cub200,m2_target,F1,0,0.0002300430119772917,0.008655061752406885
cub200,m2_target,F1,0,0.00024094035602395243,0.008655061752406885
cub200,m2_target,F1,0,0.0002523539170434766,0.008703685694836137
cub200,m2_target,F1,0,0.00026430814869741055,0.008703685694836137
cub200,m2_target,F1,0,0.00027682866303920667,0.008703685694836137
cub200,m2_target,F1,0,0.0002899422853882875,0.008703685694836137
cub200,m2_target,F1,0,0.0003036771118035457,0.008898181464553146
cub200,m2_target,F1,0,0.0003180625692794119,0.008898181464553146
cub200,m2_target,F1,0,0.00033312947879346737,0.008898181464553146
cub200,m2_target,F1,0,0.0003489101213406774,0.010065156082855197
cub200,m2_target,F1,0,0.00036543830709572547,0.010065156082855197
cub200,m2_target,F1,0,0.0003827494478516311,0.010065156082855197
cub200,m2_target,F1,0,0.0004008806328898465,0.010065156082855197
cub200,m2_target,F1,0,0.000419870708444391,0.010065156082855197
cub200,m2_target,F1,0,0.00043976036093027214,0.010065156082855197
cub200,m2_target,F1,0,0.00046059220411451035,0.011378002528445006
cub200,m2_target,F1,0,0.00048241087041653687,0.011378002528445006
cub200,m2_target,F1,0,0.0005052631065335679,0.011815618010308275
cub200,m2_target,F1,0,0.0005291978735958442,0.011815618010308275
cub200,m2_target,F1,0,0.0005542664520663107,0.014344063016629388
cub200,m2_target,F1,0,0.0005805225516094895,0.014344063016629388
cub200,m2_target,F1,0,0.0006080224261649427,0.016094524944082467
cub200,m2_target,F1,0,0.0006368249944718586,0.016240396771370222
cub200,m2_target,F1,0,0.0006669919663030121,0.016240396771370222
cub200,m2_target,F1,0,0.0006985879746785249,0.017455995332101525
cub200,m2_target,F1,0,0.0007316807143427193,0.017455995332101525
cub200,m2_target,F1,0,0.0007663410868007462,0.017455995332101525
cub200,m2_target,F1,0,0.0008026433522257174,0.01755324321696003
cub200,m2_target,F1,0,0.0008406652885618325,0.018671593892832832
cub200,m2_target,F1,0,0.0008804883581643465,0.018671593892832832
cub200,m2_target,F1,0,0.0009221978823334322,0.01906058543226685
cub200,m2_target,F1,0,0.0009658832241158709,0.01935232908684236
cub200,m2_target,F1,0,0.001011637979766207,0.019887192453564136
cub200,m2_target,F1,0,0.001059560179277616,0.01998444033842264
cub200,m2_target,F1,0,0.0011097524964120721,0.02265875717203151
cub200,m2_target,F1,0,0.0011623224686798518,0.023242244481182533
cub200,m2_target,F1,0,0.001217382727739662,0.023533988135758046
cub200,m2_target,F1,0,0.0012750512407130128,0.024895458523777107
cub200,m2_target,F1,0,0.0013354515629298987,0.02513857823592337
cub200,m2_target,F1,0,0.0013987131026472386,0.02518720217835262
cub200,m2_target,F1,0,0.0014649713983072847,0.025673441602645144
cub200,m2_target,F1,0,0.0015343684089300133,0.025770689487503648
cub200,m2_target,F1,0,0.0016070528182616384,0.025770689487503648
cub200,m2_target,F1,0,0.0016831803533309566,0.026013809199649907
cub200,m2_target,F1,0,0.001762914118095948,0.026208304969366915
cub200,m2_target,F1,0,0.0018464249428955426,0.026889040163376447
cub200,m2_target,F1,0,0.0019338917504552321,0.027569775357385976
cub200,m2_target,F1,0,0.0020255019392306666,0.027910142954390742
cub200,m2_target,F1,0,0.00212145178491063,0.02878537391811728
cub200,m2_target,F1,0,0.002221946860939524,0.0291743654575513
cub200,m2_target,F1,0,0.0023272024789604074,0.030195468248565595
cub200,m2_target,F1,0,0.002437444150122222,0.030973451327433628
cub200,m2_target,F1,0,0.0025529080682395165,0.0325294174851697
cub200,m2_target,F1,0,0.0026738416158399465,0.03286978508217446
cub200,m2_target,F1,0,0.002800503894183631,0.03418263152776427
cub200,m2_target,F1,0,0.0029331662783900424,0.03612758922493436
cub200,m2_target,F1,0,0.003072112998861759,0.03753768355538267
cub200,m2_target,F1,0,0.0032176417502507355,0.039434017310123505
cub200,m2_target,F1,0,0.003370064329271928,0.040503744043567054
cub200,m2_target,F1,0,0.00352970730273065,0.04108723135271808
cub200,m2_target,F1,0,0.0036969127071950283,0.042400077798307886
cub200,m2_target,F1,0,0.003872038781812557,0.04385879607118545
cub200,m2_target,F1,0,0.004055460735840828,0.04580375376835554
cub200,m2_target,F1,0,0.0042475715525368985,0.04706797627151609
cub200,m2_target,F1,0,0.004448782831127585,0.04813770300495964
cub200,m2_target,F1,0,0.004659525668664682,0.05032578041427599
cub200,m2_target,F1,0,0.004880251583654433,0.0516386268598658
cub200,m2_target,F1,0,0.005111433483440166,0.05231936205387533
cub200,m2_target,F1,0,0.0053535666774107244,0.052951473305455604
cub200,m2_target,F1,0,0.005607169938205458,0.0539725760964699
cub200,m2_target,F1,0,0.005872786613189483,0.05713313235437129
cub200,m2_target,F1,0,0.006150985788580504,0.05815423514538559
cub200,m2_target,F1,0,0.00644236350872137,0.059953321015267916
cub200,m2_target,F1,0,0.006747544053110693,0.06248176602158903
cub200,m2_target,F1,0,0.0070671812739274914,0.06374598852474958
cub200,m2_target,F1,0,0.007401959996915644,0.0652533307400564
cub200,m2_target,F1,0,0.007752597488629464,0.06656617718564621
cub200,m2_target,F1,0,0.008119844993184008,0.06817076728581153
cub200,m2_target,F1,0,0.008504489341802677,0.06885150247982107
cub200,m2_target,F1,0,0.00890735463861044,0.07035884469512788
cub200,m2_target,F1,0,0.009329304026284686,0.07274141787416123
cub200,m2_target,F1,0,0.009771241535346501,0.07449187980161431
cub200,m2_target,F1,0,0.010234114021054527,0.07590197413206262
cub200,m2_target,F1,0,0.010718913192051276,0.07925702615968103
cub200,m2_target,F1,0,0.011226677735108135,0.08154235145385588
cub200,m2_target,F1,0,0.01175849554052157,0.08329281338130895
cub200,m2_target,F1,0,0.012315506032928261,0.08645336963921035
cub200,m2_target,F1,0,0.01289890261253308,0.08922493435767773
cub200,m2_target,F1,0,0.013509935211980266,0.0919964990761451
cub200,m2_target,F1,0,0.01414991297434576,0.09462219196732471
cub200,m2_target,F1,0,0.014820207057988586,0.0978799961100846
cub200,m2_target,F1,0,0.01552225357427048,0.10123504813770301
cub200,m2_target,F1,0,0.016257556664437952,0.10322862977730235
cub200,m2_target,F1,0,0.017027691722258997,0.10551395507147719
cub200,m2_target,F1,0,0.017834308769319095,0.10823689584751532
cub200,m2_target,F1,0,0.01867913599020783,0.11042497325683166
cub200,m2_target,F1,0,0.01956398343517065,0.11387727316930857
cub200,m2_target,F1,0,0.020490746898158482,0.11703782942720996
cub200,m2_target,F1,0,0.021461411978584036,0.12058737722454536
cub200,m2_target,F1,0,0.02247805833548725,0.12345618982787124
cub200,m2_target,F1,0,0.02354286414322418,0.12627637848876788
cub200,m2_target,F1,0,0.024658110758226038,0.12870757561023047
cub200,m2_target,F1,0,0.025826187606826773,0.13269473888942915
cub200,m2_target,F1,0,0.027049597304631343,0.13697364582320334
cub200,m2_target,F1,0,0.02833096101839324,0.1447534766118837
cub200,m2_target,F1,0,0.029673024081888696,0.14893513566079938
