dataset,method,family,view,seed,n_shadows,n_eval_shadows,task_k,elapsed,ablation,auc,tpr1,tpr01,n_targets,n_pos,n_neg,cp_lo,cp_hi,tpr01_cp_lo,tpr01_cp_hi
imagenet_r,m4_proto,F2,full,1,1024,205,0,0,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,1,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,2,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,3,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,4,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,5,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,0,6,trajectory,0.9861566769023316,0.8197866149369544,0.6618816682832201,50,5155,4943,0.8090170696082866,0.8301927863982816,0.6487818787822968,0.6747979254806946
imagenet_r,m4_proto,F2,full,1,1024,205,1,0,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,1,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,2,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,3,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,4,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,5,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,1,6,trajectory,0.961571849596029,0.6732988460007958,0.5021886191802626,50,5026,4997,0.6601352324208553,0.6862608992560193,0.48826823785785,0.5161064565414543
imagenet_r,m4_proto,F2,full,1,1024,205,2,0,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
imagenet_r,m4_proto,F2,full,1,1024,205,2,1,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
imagenet_r,m4_proto,F2,full,1,1024,205,2,2,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
imagenet_r,m4_proto,F2,full,1,1024,205,2,3,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
imagenet_r,m4_proto,F2,full,1,1024,205,2,4,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
imagenet_r,m4_proto,F2,full,1,1024,205,2,5,trajectory,0.9775556608674255,0.7567837190742218,0.5885873902633679,50,5012,4904,0.744658951985309,0.7686087089830919,0.5748158405256392,0.6022556651670482
