dataset,method,family,view,ablation,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows
cub200,m8_analytic,F5,global,trajectory,0,0.9999995135089182,0.9999922157124185,1.0,1.0,1.0,1.0,1.0,0.9972766134036462,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,1,0.9999995523753252,0.9999929870802645,1.0,1.0,1.0,1.0,0.999983806192512,0.9975184665336561,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,2,0.9999995330743204,0.9999930132332223,1.0,1.0,1.0,1.0,0.999951418577536,0.9973678683929675,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,3,0.9999994500535597,0.9999925197925145,1.0,1.0,1.0,1.0,0.99991903096256,0.9972973709915577,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,4,0.9999994270509922,0.99999247287966,1.0,1.0,1.0,1.0,0.9998866433475839,0.9972852904926649,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,5,0.9999993503757674,0.9999921697140405,1.0,1.0,1.0,1.0,0.9998218681176319,0.9972093066955872,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,trajectory,6,0.9999993133601416,0.9999921192117889,1.0,1.0,1.0,1.0,0.9997894805026558,0.9972068926261246,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,0,0.9999995135089182,0.9999922157124185,1.0,1.0,1.0,1.0,1.0,0.9972766134036462,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,1,0.9999995066345877,0.9999931720431395,1.0,1.0,1.0,1.0,0.9999028371550719,0.9974752455920198,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,2,0.9999992824256544,0.9999921933039755,1.0,1.0,1.0,1.0,0.9997732866951677,0.9969811553177476,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,3,0.9999985986941665,0.9999895880968787,0.9999999814989887,1.0,1.0,1.0,0.9993522477004794,0.9965667920512784,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,4,0.999997033990785,0.9999860713211931,0.9999997470275607,0.999983806192512,0.9999028009131848,1.0,0.9988988210908148,0.9959007809016196,0.9999512707162364,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,5,0.9999930590413699,0.9999786822601533,0.9999984724322586,0.999967612385024,0.9996433140521336,1.0,0.998024355486462,0.994732977674659,0.9996270009101244,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m8_analytic,F5,global,last_round,6,0.9999860855618686,0.9999665140831375,0.999995956254042,0.9997732866951677,0.9992713913414869,0.9999838478793044,0.9967612385023967,0.9930315316199096,0.999126843025513,3,"n/a (per-seed, see a1_lira_pertask_*)"
