dataset,method,family,view,ablation,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows
cub200,m4_proto,F2,aggregate,trajectory,0,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,1,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,2,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,3,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,4,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,5,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,trajectory,6,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,0,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,1,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,2,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,3,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,4,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,5,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m4_proto,F2,aggregate,last_round,6,0.9889042541852615,0.9864477076490578,0.9909540314566119,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)"
