dataset,method,family,seed,fpr,tpr
cub200,m0_fedavg,F1,0,0.0,0.0008048387883517877
cub200,m0_fedavg,F1,0,0.0001,0.0031705770450221942
cub200,m0_fedavg,F1,0,0.00010473708979594497,0.0031705770450221942
cub200,m0_fedavg,F1,0,0.00010969857978923841,0.0031705770450221942
cub200,m0_fedavg,F1,0,0.00011489510001873086,0.0033047168430808253
cub200,m0_fedavg,F1,0,0.00012033778407775893,0.0033047168430808253
cub200,m0_fedavg,F1,0,0.00012603829296797275,0.004036388468855178
cub200,m0_fedavg,F1,0,0.0001320088400831418,0.004036388468855178
cub200,m0_fedavg,F1,0,0.00013826221737646565,0.004060777523047656
cub200,m0_fedavg,F1,0,0.0001448118227674533,0.004060777523047656
cub200,m0_fedavg,F1,0,0.00015167168884709225,0.004146139212721331
cub200,m0_fedavg,F1,0,0.00015885651294280528,0.004146139212721331
cub200,m0_fedavg,F1,0,0.0001663816886076129,0.004572947661089703
cub200,m0_fedavg,F1,0,0.00017426333860096508,0.00523145212428662
cub200,m0_fedavg,F1,0,0.00018251834943190426,0.00523145212428662
cub200,m0_fedavg,F1,0,0.00019116440753857018,0.005536315301692601
cub200,m0_fedavg,F1,0,0.00020022003718155845,0.0056094824642700354
cub200,m0_fedavg,F1,0,0.00020970464013232327,0.005658260572654992
cub200,m0_fedavg,F1,0,0.0002196385372416547,0.005658260572654992
cub200,m0_fedavg,F1,0,0.0002300430119772917,0.0057924003707136235
cub200,m0_fedavg,F1,0,0.00024094035602395243,0.0062435978732744745
cub200,m0_fedavg,F1,0,0.0002523539170434766,0.006365543144236867
cub200,m0_fedavg,F1,0,0.00026430814869741055,0.006646017267450368
cub200,m0_fedavg,F1,0,0.00027682866303920667,0.006804546119701478
cub200,m0_fedavg,F1,0,0.0002899422853882875,0.0069630749719525875
cub200,m0_fedavg,F1,0,0.0003036771118035457,0.006987464026145066
cub200,m0_fedavg,F1,0,0.0003180625692794119,0.007109409297107458
cub200,m0_fedavg,F1,0,0.00033312947879346737,0.007109409297107458
cub200,m0_fedavg,F1,0,0.0003489101213406774,0.007219160040973611
cub200,m0_fedavg,F1,0,0.00036543830709572547,0.0072313545680698504
cub200,m0_fedavg,F1,0,0.0003827494478516311,0.007804497341593093
cub200,m0_fedavg,F1,0,0.0004008806328898465,0.007841080922881811
cub200,m0_fedavg,F1,0,0.000419870708444391,0.0083044729525389
cub200,m0_fedavg,F1,0,0.00043976036093027214,0.008402029169308814
cub200,m0_fedavg,F1,0,0.00046059220411451035,0.00847519633188625
cub200,m0_fedavg,F1,0,0.00048241087041653687,0.008658114238329838
cub200,m0_fedavg,F1,0,0.0005052631065335679,0.008889810253158383
cub200,m0_fedavg,F1,0,0.0005291978735958442,0.009048339105409493
cub200,m0_fedavg,F1,0,0.0005542664520663107,0.009353202282815472
cub200,m0_fedavg,F1,0,0.0005805225516094895,0.009499536607970344
cub200,m0_fedavg,F1,0,0.0006080224261649427,0.009609287351836495
cub200,m0_fedavg,F1,0,0.0006368249944718586,0.009658065460221453
cub200,m0_fedavg,F1,0,0.0006669919663030121,0.01001170674601239
cub200,m0_fedavg,F1,0,0.0006985879746785249,0.010365348031803327
cub200,m0_fedavg,F1,0,0.0007316807143427193,0.010536071411150675
cub200,m0_fedavg,F1,0,0.0007663410868007462,0.010816545534364176
cub200,m0_fedavg,F1,0,0.0008026433522257174,0.010914101751134091
cub200,m0_fedavg,F1,0,0.0008406652885618325,0.01137749378079118
cub200,m0_fedavg,F1,0,0.0008804883581643465,0.011633578849812204
cub200,m0_fedavg,F1,0,0.0009221978823334322,0.011816496756255792
cub200,m0_fedavg,F1,0,0.0009658832241158709,0.012828642505243647
cub200,m0_fedavg,F1,0,0.001011637979766207,0.013365201697478173
cub200,m0_fedavg,F1,0,0.001059560179277616,0.013511536022633042
cub200,m0_fedavg,F1,0,0.0011097524964120721,0.014730988732256964
cub200,m0_fedavg,F1,0,0.0011623224686798518,0.015426076776742598
cub200,m0_fedavg,F1,0,0.001217382727739662,0.015743134481244817
cub200,m0_fedavg,F1,0,0.0012750512407130128,0.016218721037998145
cub200,m0_fedavg,F1,0,0.0013354515629298987,0.017023559826349934
cub200,m0_fedavg,F1,0,0.0013987131026472386,0.017572313545680698
cub200,m0_fedavg,F1,0,0.0014649713983072847,0.017779620506316766
cub200,m0_fedavg,F1,0,0.0015343684089300133,0.018486903077898638
cub200,m0_fedavg,F1,0,0.0016070528182616384,0.018742988146919663
cub200,m0_fedavg,F1,0,0.0016831803533309566,0.01924296375786547
cub200,m0_fedavg,F1,0,0.001762914118095948,0.01956002146236769
cub200,m0_fedavg,F1,0,0.0018464249428955426,0.019925857275254866
cub200,m0_fedavg,F1,0,0.0019338917504552321,0.020523389102970586
cub200,m0_fedavg,F1,0,0.0020255019392306666,0.02077947417199161
cub200,m0_fedavg,F1,0,0.00212145178491063,0.020913613970050243
cub200,m0_fedavg,F1,0,0.002221946860939524,0.0215233403248622
cub200,m0_fedavg,F1,0,0.0023272024789604074,0.022669625871908686
cub200,m0_fedavg,F1,0,0.002437444150122222,0.02324276864543193
cub200,m0_fedavg,F1,0,0.0025529080682395165,0.023828105946051413
cub200,m0_fedavg,F1,0,0.0026738416158399465,0.02476708453246183
cub200,m0_fedavg,F1,0,0.002800503894183631,0.025376810887273792
cub200,m0_fedavg,F1,0,0.0029331662783900424,0.025828008389834643
cub200,m0_fedavg,F1,0,0.003072112998861759,0.02651090190722404
cub200,m0_fedavg,F1,0,0.0032176417502507355,0.027376713331057023
cub200,m0_fedavg,F1,0,0.003370064329271928,0.02788888346909907
cub200,m0_fedavg,F1,0,0.00352970730273065,0.029022974489049315
cub200,m0_fedavg,F1,0,0.0036969127071950283,0.030010731183844692
cub200,m0_fedavg,F1,0,0.003872038781812557,0.03112043314960246
cub200,m0_fedavg,F1,0,0.004055460735840828,0.03207160626310911
cub200,m0_fedavg,F1,0,0.0042475715525368985,0.03329105897273304
cub200,m0_fedavg,F1,0,0.004448782831127585,0.03409589776108483
cub200,m0_fedavg,F1,0,0.004659525668664682,0.035059265401687724
cub200,m0_fedavg,F1,0,0.004880251583654433,0.03610799473196429
cub200,m0_fedavg,F1,0,0.005111433483440166,0.03704697331837471
cub200,m0_fedavg,F1,0,0.0053535666774107244,0.03793717379640017
cub200,m0_fedavg,F1,0,0.005607169938205458,0.03864445636798205
cub200,m0_fedavg,F1,0,0.005872786613189483,0.03988829813179845
cub200,m0_fedavg,F1,0,0.006150985788580504,0.041229696112384764
cub200,m0_fedavg,F1,0,0.00644236350872137,0.04210770206331398
cub200,m0_fedavg,F1,0,0.006747544053110693,0.0440100482903273
cub200,m0_fedavg,F1,0,0.0070671812739274914,0.045351446270913615
cub200,m0_fedavg,F1,0,0.007401959996915644,0.046205063167650356
cub200,m0_fedavg,F1,0,0.007752597488629464,0.04766840641919906
cub200,m0_fedavg,F1,0,0.008119844993184008,0.04877810838495683
cub200,m0_fedavg,F1,0,0.008504489341802677,0.05014389541973562
cub200,m0_fedavg,F1,0,0.00890735463861044,0.05180235110482415
cub200,m0_fedavg,F1,0,0.009329304026284686,0.05310716550412175
cub200,m0_fedavg,F1,0,0.009771241535346501,0.054753426662114045
cub200,m0_fedavg,F1,0,0.010234114021054527,0.05587532315496805
cub200,m0_fedavg,F1,0,0.010718913192051276,0.057472806204575386
cub200,m0_fedavg,F1,0,0.011226677735108135,0.059033705672894
cub200,m0_fedavg,F1,0,0.01175849554052157,0.060704355885078776
cub200,m0_fedavg,F1,0,0.012315506032928261,0.062143310082435003
cub200,m0_fedavg,F1,0,0.01289890261253308,0.06430174137846935
cub200,m0_fedavg,F1,0,0.013509935211980266,0.06667967416223598
cub200,m0_fedavg,F1,0,0.01414991297434576,0.06838690795570948
cub200,m0_fedavg,F1,0,0.014820207057988586,0.07061850641432126
cub200,m0_fedavg,F1,0,0.01552225357427048,0.0727769377103556
cub200,m0_fedavg,F1,0,0.016257556664437952,0.07482561826252378
cub200,m0_fedavg,F1,0,0.017027691722258997,0.07683771523340324
cub200,m0_fedavg,F1,0,0.017834308769319095,0.07911809180039998
cub200,m0_fedavg,F1,0,0.01867913599020783,0.08160577532803277
cub200,m0_fedavg,F1,0,0.01956398343517065,0.08389834642212575
cub200,m0_fedavg,F1,0,0.020490746898158482,0.08667869860006829
cub200,m0_fedavg,F1,0,0.021461411978584036,0.08923954929027852
cub200,m0_fedavg,F1,0,0.02247805833548725,0.09178820545339252
cub200,m0_fedavg,F1,0,0.02354286414322418,0.09436125067069899
cub200,m0_fedavg,F1,0,0.024658110758226038,0.09714160284864153
cub200,m0_fedavg,F1,0,0.025826187606826773,0.10071459928783962
cub200,m0_fedavg,F1,0,0.027049597304631343,0.1036047022096483
cub200,m0_fedavg,F1,0,0.02833096101839324,0.10692161357982538
cub200,m0_fedavg,F1,0,0.029673024081888696,0.11026291400419491
cub200,m0_fedavg,F1,0,0.03107866187782014,0.11354324179308327
cub200,m0_fedavg,F1,0,0.0325508859983506,0.116945514852934
cub200,m0_fedavg,F1,0,0.03409285069746811,0.12040876054826594
cub200,m0_fedavg,F1,0,0.03570785964900463,0.12346958684942198
cub200,m0_fedavg,F1,0,0.03739937302478798,0.1274328081556997
cub200,m0_fedavg,F1,0,0.039171014908092605,0.1315911418955173
cub200,m0_fedavg,F1,0,0.04102658105827194,0.13552997414760257
cub200,m0_fedavg,F1,0,0.04297004704320839,0.13966391883322765
cub200,m0_fedavg,F1,0,0.04500557675700498,0.14401736500658505
cub200,m0_fedavg,F1,0,0.047137531341167244,0.14816350421930638
cub200,m0_fedavg,F1,0,0.049370478528390035,0.15201697478171797
cub200,m0_fedavg,F1,0,0.05170920242896761,0.15649236622603777
cub200,m0_fedavg,F1,0,0.054158713780794704,0.16152870591678456
cub200,m0_fedavg,F1,0,0.05672426068491978,0.1663699331739915
cub200,m0_fedavg,F1,0,0.05941133984965034,0.17155260718989318
cub200,m0_fedavg,F1,0,0.06222570836730231,0.1776010926296278
cub200,m0_fedavg,F1,0,0.06517339604882427,0.1831008243500317
cub200,m0_fedavg,F1,0,0.06826071834272386,0.18906394810009267
cub200,m0_fedavg,F1,0,0.07149428986597577,0.19520998975659723
cub200,m0_fedavg,F1,0,0.07488103857590023,0.20146578215696795
cub200,m0_fedavg,F1,0,0.07842822061337681,0.20669723428125458
cub200,m0_fedavg,F1,0,0.0821434358491943,0.21336764060289742
cub200,m0_fedavg,F1,0,0.086034644166845,0.21931856982586215
cub200,m0_fedavg,F1,0,0.09011018251665019,0.22650114628554704
cub200,m0_fedavg,F1,0,0.09437878277775381,0.23372030632652066
cub200,m0_fedavg,F1,0,0.09884959046625587,0.24131749670747768
cub200,m0_fedavg,F1,0,0.10353218432956626,0.24920735573874445
cub200,m0_fedavg,F1,0,0.1084365968689611,0.25687771328227893
cub200,m0_fedavg,F1,0,0.11357333583431052,0.2645236817716209
cub200,m0_fedavg,F1,0,0.11895340673703195,0.27262084776352374
cub200,m0_fedavg,F1,0,0.12458833642950082,0.28155943612506706
cub200,m0_fedavg,F1,0,0.1304901978014403,0.29007121603824204
cub200,m0_fedavg,F1,0,0.13667163564620075,0.2991683332520365
cub200,m0_fedavg,F1,0,0.14314589375234785,0.308777620603873
cub200,m0_fedavg,F1,0,0.14992684327860456,0.3185088532266719
cub200,m0_fedavg,F1,0,0.15702901247293774,0.32871567240622407
cub200,m0_fedavg,F1,0,0.16446761779946645,0.3385444612457929
cub200,m0_fedavg,F1,0,0.17225859653987874,0.34832447197697675
