ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.5709791713787309,0.031262660035045416,0.030513297586484116,0.03202532296003387,0.0076875393528800205,0.007313879151845461,0.00807522799463111,204877,204623
trajectory,1,0.5846106890243623,0.037550639673302924,0.036687492093620905,0.03842836498674792,0.010195725387898542,0.009742202897926185,0.010664744542193016,184391,184159
trajectory,2,0.5865496159786859,0.03825820472748584,0.0373344252184182,0.039198372058957986,0.010964055479585857,0.010465392157084405,0.011480138459703755,163808,163792
trajectory,3,0.5915692907230873,0.041276791566147455,0.040253056105391205,0.04231912428365848,0.012641017417132657,0.01206921219759157,0.013232649469840771,143422,143228
trajectory,4,0.5958573037830062,0.04493148456877973,0.043780317494080914,0.04610417352946441,0.015183182206318872,0.01450710195540852,0.015882264693214562,122965,122735
trajectory,5,0.5992782333976392,0.04745242540048674,0.04615764953488965,0.04877293212346959,0.015960826092480916,0.01520176257203962,0.01674750543038678,102313,102437
trajectory,6,0.6041715631372401,0.049593029641109496,0.04811645624209776,0.051101591487918166,0.015522227781370886,0.01468693768400692,0.016392066169581918,81947,81853
trajectory,7,0.6048011387986828,0.04894102313457152,0.04724746579044151,0.05067738660157085,0.014858260019550342,0.01391598002664427,0.015846805909940347,61380,61470
trajectory,8,0.5965106660470076,0.040051869250342535,0.038171424961867026,0.041998007069920615,0.010912115873947935,0.009927566372501976,0.011967040220678033,40872,41028
trajectory,9,0.5967949375218049,0.04545896538311941,0.04265226423881939,0.04839502537744673,0.013953714507973551,0.012395345388959809,0.015651594585394685,20568,20382
last_round,0,0.5709791713787309,0.031262660035045416,0.030513297586484116,0.03202532296003387,0.0076875393528800205,0.007313879151845461,0.00807522799463111,204877,204623
last_round,1,0.572835266229381,0.034763084966185985,0.03393160129018467,0.03560923653052926,0.009729325183984033,0.009286315194099164,0.010187849407703075,184391,184159
last_round,2,0.5725452443807443,0.034894510646610664,0.03401101530425579,0.035794516425607194,0.010683238913850361,0.01019100997788049,0.01119289929171351,163808,163792
last_round,3,0.5777436363061097,0.03703058108240019,0.03605916620302269,0.038020769836729064,0.011434786852784092,0.010890948695500984,0.01199850887228982,143422,143228
last_round,4,0.5812939800623065,0.04189810108567479,0.0407849981881317,0.04303287272579232,0.013938925710568048,0.013291065662738483,0.014609854747447288,122965,122735
last_round,5,0.5827540558482407,0.04396313273973004,0.04271497234700358,0.045237227119794346,0.015325520706068633,0.014581671289857438,0.01609702682715751,102313,102437
last_round,6,0.5883936282463538,0.04357694607490207,0.042189255883574944,0.04499706307315409,0.01529037060539129,0.01446133507429654,0.016153973376575065,81947,81853
last_round,7,0.5909082472897237,0.04411860540892799,0.04250744185137602,0.04577304644120607,0.014320625610948191,0.013395591815315034,0.015291985960769344,61380,61470
last_round,8,0.5837996907019449,0.035990409082012134,0.0342054054715323,0.03784171566681413,0.009321785085143863,0.008412895087166418,0.010301368227452916,40872,41028
last_round,9,0.5881829985816224,0.04098599766627771,0.03831728821079658,0.04378541241111427,0.01191170750680669,0.010474056621492256,0.013489675698127679,20568,20382
