ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.8828666222779251,0.34530412434218577,0.3432420140270486,0.34737062519988865,0.1966613633582181,0.19493957772150705,0.19839176093567645,204275,204937
trajectory,1,0.8864775111927583,0.3533169506453402,0.351132093063931,0.3555064320921239,0.20373068600693728,0.20189198004237913,0.2055787340918306,183934,184375
trajectory,2,0.88498810990831,0.34998654533000634,0.34767431120743936,0.35230409946213975,0.20058466656881452,0.19864600642323688,0.20253394859542825,163512,163871
trajectory,3,0.8860622560679942,0.34748371693648034,0.3450174746257943,0.34995613393917274,0.19800065620920507,0.1959396927977034,0.20007385066494027,143247,143197
trajectory,4,0.885806216232211,0.34734244835139777,0.344679021664693,0.35001308553928345,0.20014494995969087,0.19791015836049164,0.20239391010508895,122801,122753
trajectory,5,0.8876085754784552,0.35563404330051807,0.3527025999977236,0.3585736580042243,0.21386826417413873,0.21136123060040343,0.21639149934177188,102493,102111
trajectory,6,0.8870947996441192,0.3590983466432217,0.3558116058394847,0.36239507133126037,0.21643832270984442,0.21362180128648492,0.21927494462936814,81894,81771
trajectory,7,0.8882678498715513,0.36490776770160044,0.3610989365368197,0.368729366403515,0.22332752641604664,0.22003884834140483,0.22664236425191647,61421,61317
trajectory,8,0.8847649835325097,0.3611293819581476,0.3564805649728289,0.3657978494298142,0.21457282759628737,0.21060960028961098,0.21857646718678966,41049,40749
trajectory,9,0.8820028407214933,0.3607976653696498,0.35422912238710963,0.36740558996620887,0.22154669260700388,0.21588548616206762,0.22728673604987615,20560,20329
last_round,0,0.8828666222779251,0.34530412434218577,0.3432420140270486,0.34737062519988865,0.1966613633582181,0.19493957772150705,0.19839176093567645,204275,204937
last_round,1,0.8864775111927583,0.3533169506453402,0.351132093063931,0.3555064320921239,0.20373068600693728,0.20189198004237913,0.2055787340918306,183934,184375
last_round,2,0.88498810990831,0.34998654533000634,0.34767431120743936,0.35230409946213975,0.20058466656881452,0.19864600642323688,0.20253394859542825,163512,163871
last_round,3,0.8860622560679942,0.34748371693648034,0.3450174746257943,0.34995613393917274,0.19800065620920507,0.1959396927977034,0.20007385066494027,143247,143197
last_round,4,0.885806216232211,0.34734244835139777,0.344679021664693,0.35001308553928345,0.20014494995969087,0.19791015836049164,0.20239391010508895,122801,122753
last_round,5,0.8876085754784552,0.35563404330051807,0.3527025999977236,0.3585736580042243,0.21386826417413873,0.21136123060040343,0.21639149934177188,102493,102111
last_round,6,0.8870947996441192,0.3590983466432217,0.3558116058394847,0.36239507133126037,0.21643832270984442,0.21362180128648492,0.21927494462936814,81894,81771
last_round,7,0.8882678498715513,0.36490776770160044,0.3610989365368197,0.368729366403515,0.22332752641604664,0.22003884834140483,0.22664236425191647,61421,61317
last_round,8,0.8847649835325097,0.3611293819581476,0.3564805649728289,0.3657978494298142,0.21457282759628737,0.21060960028961098,0.21857646718678966,41049,40749
last_round,9,0.8820028407214933,0.3607976653696498,0.35422912238710963,0.36740558996620887,0.22154669260700388,0.21588548616206762,0.22728673604987615,20560,20329
