dataset,method,family,attack,fpr,tpr,seed
cifar100,m3_fot,F1,A1_LiRA,0.11895340673703195,0.20816990103470395,0
cifar100,m3_fot,F1,A1_LiRA,0.12458833642950082,0.21505486918070837,0
cifar100,m3_fot,F1,A1_LiRA,0.1304901978014403,0.22203777428469296,0
cifar100,m3_fot,F1,A1_LiRA,0.13667163564620075,0.22957892004916436,0
cifar100,m3_fot,F1,A1_LiRA,0.14314589375234785,0.23784969615058787,0
cifar100,m3_fot,F1,A1_LiRA,0.14992684327860456,0.2460568132293243,0
cifar100,m3_fot,F1,A1_LiRA,0.15702901247293774,0.2554734517391155,0
cifar100,m3_fot,F1,A1_LiRA,0.16446761779946645,0.26463545415815837,0
cifar100,m3_fot,F1,A1_LiRA,0.17225859653987874,0.2736848290755241,0
cifar100,m3_fot,F1,A1_LiRA,0.18041864093920718,0.28337079421976075,0
cifar100,m3_fot,F1,A1_LiRA,0.18896523396912096,0.2933995387169279,0
cifar100,m3_fot,F1,A1_LiRA,0.19791668678535573,0.30394245224349087,0
cifar100,m3_fot,F1,A1_LiRA,0.2072921779595372,0.3143237697893866,0
cifar100,m3_fot,F1,A1_LiRA,0.21711179456945054,0.3246708093999892,0
cifar100,m3_fot,F1,A1_LiRA,0.22739657523579276,0.3361490208752626,0
cifar100,m3_fot,F1,A1_LiRA,0.23816855519761582,0.3481169171404367,0
cifar100,m3_fot,F1,A1_LiRA,0.24945081352303167,0.3605549108039155,0
cifar100,m3_fot,F1,A1_LiRA,0.2612675225563329,0.3737715032833365,0
cifar100,m3_fot,F1,A1_LiRA,0.27364399970746717,0.38662572901823095,0
cifar100,m3_fot,F1,A1_LiRA,0.286606761694825,0.4013799317379403,0
cifar100,m3_fot,F1,A1_LiRA,0.3001835813575589,0.4156101717324558,0
cifar100,m3_fot,F1,A1_LiRA,0.31440354715915003,0.43097648043954107,0
cifar100,m3_fot,F1,A1_LiRA,0.3292971255097151,0.44635258284242435,0
cifar100,m3_fot,F1,A1_LiRA,0.34489622604057596,0.4624534187343607,0
cifar100,m3_fot,F1,A1_LiRA,0.36123426997094304,0.4797050138825638,0
cifar100,m3_fot,F1,A1_LiRA,0.3783462617131929,0.4961780102148247,0
cifar100,m3_fot,F1,A1_LiRA,0.3962688638701478,0.5147027858167698,0
cifar100,m3_fot,F1,A1_LiRA,0.41504047578504766,0.5336193092506354,0
cifar100,m3_fot,F1,A1_LiRA,0.43470131581250265,0.5533976779147263,0
cifar100,m3_fot,F1,A1_LiRA,0.4552935074866948,0.5732054276662113,0
cifar100,m3_fot,F1,A1_LiRA,0.47686116977144694,0.5943598105899233,0
cifar100,m3_fot,F1,A1_LiRA,0.499450511585514,0.6162781017858804,0
cifar100,m3_fot,F1,A1_LiRA,0.5231099308056264,0.6400180204002683,0
cifar100,m3_fot,F1,A1_LiRA,0.5478901179593945,0.6638999476037275,0
cifar100,m3_fot,F1,A1_LiRA,0.5738441648302393,0.6880463045937331,0
cifar100,m3_fot,F1,A1_LiRA,0.6010276782070382,0.7127998707232155,0
cifar100,m3_fot,F1,A1_LiRA,0.6294988990221888,0.7388021330669448,0
cifar100,m3_fot,F1,A1_LiRA,0.6593188271333549,0.7670667391400156,0
cifar100,m3_fot,F1,A1_LiRA,0.6905513520162331,0.7942540386753048,0
cifar100,m3_fot,F1,A1_LiRA,0.7232633896483533,0.8227341060559318,0
cifar100,m3_fot,F1,A1_LiRA,0.7575250258771913,0.8511701018054678,0
cifar100,m3_fot,F1,A1_LiRA,0.7934096665797492,0.8793661520079524,0
cifar100,m3_fot,F1,A1_LiRA,0.8309941949353395,0.9083505947221774,0
cifar100,m3_fot,F1,A1_LiRA,0.8703591361485166,0.93650747014147,0
cifar100,m3_fot,F1,A1_LiRA,0.9115888299750827,0.9640914143565786,0
cifar100,m3_fot,F1,A1_LiRA,0.9547716114208056,0.9871947427440956,0
cifar100,m3_fot,F1,A1_LiRA,1.0,1.0,0
cifar100,m4_proto,F2,A1_LiRA,0.0,0.05007085960025412,0
cifar100,m4_proto,F2,A1_LiRA,0.0001,0.10242877388457215,0
cifar100,m4_proto,F2,A1_LiRA,0.00010473708979594497,0.10283927087914772,0
cifar100,m4_proto,F2,A1_LiRA,0.00010969857978923841,0.10896740458388311,0
cifar100,m4_proto,F2,A1_LiRA,0.00011489510001873086,0.1091628793432048,0
cifar100,m4_proto,F2,A1_LiRA,0.00012033778407775893,0.10918242681913698,0
cifar100,m4_proto,F2,A1_LiRA,0.00012603829296797275,0.11017934809167766,0
cifar100,m4_proto,F2,A1_LiRA,0.0001320088400831418,0.11188975223574256,0
cifar100,m4_proto,F2,A1_LiRA,0.00013826221737646565,0.11230024923031813,0
cifar100,m4_proto,F2,A1_LiRA,0.0001448118227674533,0.11514929384743194,0
cifar100,m4_proto,F2,A1_LiRA,0.00015167168884709225,0.11898059913013732,0
cifar100,m4_proto,F2,A1_LiRA,0.00015885651294280528,0.1198162537262376,0
cifar100,m4_proto,F2,A1_LiRA,0.0001663816886076129,0.1200459365684406,0
cifar100,m4_proto,F2,A1_LiRA,0.00017426333860096508,0.12056883154962615,0
cifar100,m4_proto,F2,A1_LiRA,0.00018251834943190426,0.12097932854420174,0
cifar100,m4_proto,F2,A1_LiRA,0.00019116440753857018,0.12127254068318429,0
cifar100,m4_proto,F2,A1_LiRA,0.00020022003718155845,0.12279235693691053,0
cifar100,m4_proto,F2,A1_LiRA,0.00020970464013232327,0.12379416507843424,0
cifar100,m4_proto,F2,A1_LiRA,0.0002196385372416547,0.1251087328348727,0
cifar100,m4_proto,F2,A1_LiRA,0.0002300430119772917,0.12618384401114205,0
cifar100,m4_proto,F2,A1_LiRA,0.00024094035602395243,0.12731271074622488,0
cifar100,m4_proto,F2,A1_LiRA,0.0002523539170434766,0.12843180374334165,0
cifar100,m4_proto,F2,A1_LiRA,0.00026430814869741055,0.12941895127791625,0
cifar100,m4_proto,F2,A1_LiRA,0.00027682866303920667,0.13052338366808386,0
cifar100,m4_proto,F2,A1_LiRA,0.0002899422853882875,0.13502419000146607,0
cifar100,m4_proto,F2,A1_LiRA,0.0003036771118035457,0.13681767091824268,0
cifar100,m4_proto,F2,A1_LiRA,0.0003180625692794119,0.13929531349264526,0
cifar100,m4_proto,F2,A1_LiRA,0.00033312947879346737,0.1413575722034892,0
cifar100,m4_proto,F2,A1_LiRA,0.0003489101213406774,0.1418462591017935,0
cifar100,m4_proto,F2,A1_LiRA,0.00036543830709572547,0.14381566730195963,0
cifar100,m4_proto,F2,A1_LiRA,0.0003827494478516311,0.14772027561941065,0
cifar100,m4_proto,F2,A1_LiRA,0.0004008806328898465,0.1492058837902556,0
cifar100,m4_proto,F2,A1_LiRA,0.000419870708444391,0.1522259688217759,0
cifar100,m4_proto,F2,A1_LiRA,0.00043976036093027214,0.15300298099007967,0
cifar100,m4_proto,F2,A1_LiRA,0.00046059220411451035,0.1561305771392269,0
cifar100,m4_proto,F2,A1_LiRA,0.00048241087041653687,0.15932170258515368,0
cifar100,m4_proto,F2,A1_LiRA,0.0005052631065335679,0.16111518350193033,0
cifar100,m4_proto,F2,A1_LiRA,0.0005291978735958442,0.16229291892684358,0
cifar100,m4_proto,F2,A1_LiRA,0.0005542664520663107,0.1646141816937888,0
cifar100,m4_proto,F2,A1_LiRA,0.0005805225516094895,0.1668425939500562,0
cifar100,m4_proto,F2,A1_LiRA,0.0006080224261649427,0.17086937399208327,0
cifar100,m4_proto,F2,A1_LiRA,0.0006368249944718586,0.17201778820309827,0
cifar100,m4_proto,F2,A1_LiRA,0.0006669919663030121,0.1727557054195377,0
cifar100,m4_proto,F2,A1_LiRA,0.0006985879746785249,0.17470067927478863,0
cifar100,m4_proto,F2,A1_LiRA,0.0007316807143427193,0.17650393392953134,0
cifar100,m4_proto,F2,A1_LiRA,0.0007663410868007462,0.17948981087817037,0
cifar100,m4_proto,F2,A1_LiRA,0.0008026433522257174,0.1808043786346088,0
cifar100,m4_proto,F2,A1_LiRA,0.0008406652885618325,0.18339930606460442,0
cifar100,m4_proto,F2,A1_LiRA,0.0008804883581643465,0.18532961931290623,0
cifar100,m4_proto,F2,A1_LiRA,0.0009221978823334322,0.18740165176171628,0
cifar100,m4_proto,F2,A1_LiRA,0.0009658832241158709,0.18926354884425547,0
cifar100,m4_proto,F2,A1_LiRA,0.001011637979766207,0.19245956115916532,0
cifar100,m4_proto,F2,A1_LiRA,0.001059560179277616,0.19411620974441676,0
cifar100,m4_proto,F2,A1_LiRA,0.0011097524964120721,0.19650100180814153,0
cifar100,m4_proto,F2,A1_LiRA,0.0011623224686798518,0.1984508625323755,0
cifar100,m4_proto,F2,A1_LiRA,0.001217382727739662,0.2000781899037287,0
cifar100,m4_proto,F2,A1_LiRA,0.0012750512407130128,0.2030298587694864,0
cifar100,m4_proto,F2,A1_LiRA,0.0013354515629298987,0.20513609930117774,0
cifar100,m4_proto,F2,A1_LiRA,0.0013987131026472386,0.20947563895811952,0
cifar100,m4_proto,F2,A1_LiRA,0.0014649713983072847,0.2114352734203196,0
cifar100,m4_proto,F2,A1_LiRA,0.0015343684089300133,0.21384938669794262,0
cifar100,m4_proto,F2,A1_LiRA,0.0016070528182616384,0.2160973464301422,0
cifar100,m4_proto,F2,A1_LiRA,0.0016831803533309566,0.21813028392708791,0
cifar100,m4_proto,F2,A1_LiRA,0.001762914118095948,0.21996774666471192,0
cifar100,m4_proto,F2,A1_LiRA,0.0018464249428955426,0.22229389630064017,0
cifar100,m4_proto,F2,A1_LiRA,0.0019338917504552321,0.22462493280555149,0
cifar100,m4_proto,F2,A1_LiRA,0.0020255019392306666,0.22893515124859504,0
cifar100,m4_proto,F2,A1_LiRA,0.00212145178491063,0.23121243219469287,0
cifar100,m4_proto,F2,A1_LiRA,0.002221946860939524,0.23389043639740018,0
cifar100,m4_proto,F2,A1_LiRA,0.0023272024789604074,0.23646092948248057,0
cifar100,m4_proto,F2,A1_LiRA,0.002437444150122222,0.23831793969603676,0
cifar100,m4_proto,F2,A1_LiRA,0.0025529080682395165,0.24050725700043982,0
cifar100,m4_proto,F2,A1_LiRA,0.0026738416158399465,0.24372770366026486,0
cifar100,m4_proto,F2,A1_LiRA,0.002800503894183631,0.247529687729072,0
cifar100,m4_proto,F2,A1_LiRA,0.0029331662783900424,0.2507012656990666,0
cifar100,m4_proto,F2,A1_LiRA,0.003072112998861759,0.2544299467331281,0
cifar100,m4_proto,F2,A1_LiRA,0.0032176417502507355,0.25757220348922444,0
cifar100,m4_proto,F2,A1_LiRA,0.003370064329271928,0.26126667644040463,0
cifar100,m4_proto,F2,A1_LiRA,0.00352970730273065,0.2640521917607389,0
cifar100,m4_proto,F2,A1_LiRA,0.0036969127071950283,0.2677955334017495,0
cifar100,m4_proto,F2,A1_LiRA,0.003872038781812557,0.2714215901871671,0
cifar100,m4_proto,F2,A1_LiRA,0.004055460735840828,0.27451009138445,0
cifar100,m4_proto,F2,A1_LiRA,0.0042475715525368985,0.2779699946244441,0
cifar100,m4_proto,F2,A1_LiRA,0.004448782831127585,0.2814592190783365,0
cifar100,m4_proto,F2,A1_LiRA,0.004659525668664682,0.28587206177002394,0
cifar100,m4_proto,F2,A1_LiRA,0.004880251583654433,0.28978644382544105,0
cifar100,m4_proto,F2,A1_LiRA,0.005111433483440166,0.29308019352001174,0
cifar100,m4_proto,F2,A1_LiRA,0.0053535666774107244,0.2965645311049211,0
cifar100,m4_proto,F2,A1_LiRA,0.005607169938205458,0.29993647070322044,0
cifar100,m4_proto,F2,A1_LiRA,0.005872786613189483,0.3033719395982994,0
cifar100,m4_proto,F2,A1_LiRA,0.006150985788580504,0.3073938327713434,0
cifar100,m4_proto,F2,A1_LiRA,0.00644236350872137,0.3111616087572692,0
cifar100,m4_proto,F2,A1_LiRA,0.006747544053110693,0.31509065141963544,0
cifar100,m4_proto,F2,A1_LiRA,0.0070671812739274914,0.3177833162292919,0
cifar100,m4_proto,F2,A1_LiRA,0.007401959996915644,0.3209891022821678,0
cifar100,m4_proto,F2,A1_LiRA,0.007752597488629464,0.3246738014953819,0
cifar100,m4_proto,F2,A1_LiRA,0.008119844993184008,0.32825098959096904,0
cifar100,m4_proto,F2,A1_LiRA,0.008504489341802677,0.332033426183844,0
cifar100,m4_proto,F2,A1_LiRA,0.00890735463861044,0.33533206274739774,0
cifar100,m4_proto,F2,A1_LiRA,0.009329304026284686,0.33916825489908614,0
cifar100,m4_proto,F2,A1_LiRA,0.009771241535346501,0.34349802081806186,0
cifar100,m4_proto,F2,A1_LiRA,0.010234114021054527,0.34696281092703907,0
cifar100,m4_proto,F2,A1_LiRA,0.010718913192051276,0.35085275863754095,0
cifar100,m4_proto,F2,A1_LiRA,0.011226677735108135,0.35525094072227925,0
cifar100,m4_proto,F2,A1_LiRA,0.01175849554052157,0.35984459756633924,0
cifar100,m4_proto,F2,A1_LiRA,0.012315506032928261,0.3648536382739579,0
cifar100,m4_proto,F2,A1_LiRA,0.01289890261253308,0.3696672042222548,0
cifar100,m4_proto,F2,A1_LiRA,0.013509935211980266,0.37451009138444996,0
cifar100,m4_proto,F2,A1_LiRA,0.01414991297434576,0.37907442701461175,0
cifar100,m4_proto,F2,A1_LiRA,0.014820207057988586,0.3841860919708743,0
cifar100,m4_proto,F2,A1_LiRA,0.01552225357427048,0.38922934076137417,0
cifar100,m4_proto,F2,A1_LiRA,0.016257556664437952,0.39434589258661973,0
cifar100,m4_proto,F2,A1_LiRA,0.017027691722258997,0.39855348678101943,0
cifar100,m4_proto,F2,A1_LiRA,0.017834308769319095,0.40313736988711335,0
cifar100,m4_proto,F2,A1_LiRA,0.01867913599020783,0.40747690954405513,0
cifar100,m4_proto,F2,A1_LiRA,0.01956398343517065,0.4118164492009969,0
cifar100,m4_proto,F2,A1_LiRA,0.020490746898158482,0.4167766212187851,0
cifar100,m4_proto,F2,A1_LiRA,0.021461411978584036,0.42204955285148804,0
cifar100,m4_proto,F2,A1_LiRA,0.02247805833548725,0.4271318965938523,0
cifar100,m4_proto,F2,A1_LiRA,0.02354286414322418,0.4326296241997752,0
cifar100,m4_proto,F2,A1_LiRA,0.024658110758226038,0.4383228265650198,0
cifar100,m4_proto,F2,A1_LiRA,0.025826187606826773,0.44338073596246885,0
cifar100,m4_proto,F2,A1_LiRA,0.027049597304631343,0.44814054635195233,0
cifar100,m4_proto,F2,A1_LiRA,0.02833096101839324,0.4543859649122807,0
cifar100,m4_proto,F2,A1_LiRA,0.029673024081888696,0.4601329228363388,0
cifar100,m4_proto,F2,A1_LiRA,0.03107866187782014,0.46653472120412454,0
cifar100,m4_proto,F2,A1_LiRA,0.0325508859983506,0.4731662024141133,0
cifar100,m4_proto,F2,A1_LiRA,0.03409285069746811,0.4789424815520696,0
cifar100,m4_proto,F2,A1_LiRA,0.03570785964900463,0.485075502125788,0
cifar100,m4_proto,F2,A1_LiRA,0.03739937302478798,0.4911694277476421,0
cifar100,m4_proto,F2,A1_LiRA,0.039171014908092605,0.4977178321849191,0
cifar100,m4_proto,F2,A1_LiRA,0.04102658105827194,0.5040658749938914,0
cifar100,m4_proto,F2,A1_LiRA,0.04297004704320839,0.5109270390460832,0
cifar100,m4_proto,F2,A1_LiRA,0.04500557675700498,0.5168059424326834,0
cifar100,m4_proto,F2,A1_LiRA,0.047137531341167244,0.5229487367443679,0
cifar100,m4_proto,F2,A1_LiRA,0.049370478528390035,0.5293505351121537,0
cifar100,m4_proto,F2,A1_LiRA,0.05170920242896761,0.5358745052045155,0
cifar100,m4_proto,F2,A1_LiRA,0.054158713780794704,0.5427894248155207,0
cifar100,m4_proto,F2,A1_LiRA,0.05672426068491978,0.5495675120950008,0
cifar100,m4_proto,F2,A1_LiRA,0.05941133984965034,0.5570297610321068,0
cifar100,m4_proto,F2,A1_LiRA,0.06222570836730231,0.5642427796510776,0
cifar100,m4_proto,F2,A1_LiRA,0.06517339604882427,0.5718956164785222,0
cifar100,m4_proto,F2,A1_LiRA,0.06826071834272386,0.5796510775546108,0
cifar100,m4_proto,F2,A1_LiRA,0.07149428986597577,0.5869227386013781,0
cifar100,m4_proto,F2,A1_LiRA,0.07488103857590023,0.5941259834823829,0
cifar100,m4_proto,F2,A1_LiRA,0.07842822061337681,0.6015002687777941,0
cifar100,m4_proto,F2,A1_LiRA,0.0821434358491943,0.6094658652201534,0
cifar100,m4_proto,F2,A1_LiRA,0.086034644166845,0.6175243121731906,0
cifar100,m4_proto,F2,A1_LiRA,0.09011018251665019,0.6257782338855495,0
cifar100,m4_proto,F2,A1_LiRA,0.09437878277775381,0.6344670869373992,0
cifar100,m4_proto,F2,A1_LiRA,0.09884959046625587,0.6429604652299272,0
cifar100,m4_proto,F2,A1_LiRA,0.10353218432956626,0.6516786394956752,0
cifar100,m4_proto,F2,A1_LiRA,0.1084365968689611,0.6598543713043054,0
cifar100,m4_proto,F2,A1_LiRA,0.11357333583431052,0.667971460685139,0
cifar100,m4_proto,F2,A1_LiRA,0.11895340673703195,0.6765430288813957,0
cifar100,m4_proto,F2,A1_LiRA,0.12458833642950082,0.6852905243610419,0
cifar100,m4_proto,F2,A1_LiRA,0.1304901978014403,0.6937301470947564,0
cifar100,m4_proto,F2,A1_LiRA,0.13667163564620075,0.7028246102721986,0
cifar100,m4_proto,F2,A1_LiRA,0.14314589375234785,0.7115476714069295,0
cifar100,m4_proto,F2,A1_LiRA,0.14992684327860456,0.7207007770121683,0
cifar100,m4_proto,F2,A1_LiRA,0.15702901247293774,0.7299125250452035,0
cifar100,m4_proto,F2,A1_LiRA,0.16446761779946645,0.7394859013829839,0
cifar100,m4_proto,F2,A1_LiRA,0.17225859653987874,0.7486438938572056,0
cifar100,m4_proto,F2,A1_LiRA,0.18041864093920718,0.7578214338073597,0
cifar100,m4_proto,F2,A1_LiRA,0.18896523396912096,0.7669598788056492,0
cifar100,m4_proto,F2,A1_LiRA,0.19791668678535573,0.7762986854322436,0
cifar100,m4_proto,F2,A1_LiRA,0.2072921779595372,0.7862581244196843,0
cifar100,m4_proto,F2,A1_LiRA,0.21711179456945054,0.7961491472413624,0
cifar100,m4_proto,F2,A1_LiRA,0.22739657523579276,0.8058300346967697,0
cifar100,m4_proto,F2,A1_LiRA,0.23816855519761582,0.8156233201387871,0
cifar100,m4_proto,F2,A1_LiRA,0.24945081352303167,0.8252748863802961,0
cifar100,m4_proto,F2,A1_LiRA,0.2612675225563329,0.8349215657528222,0
cifar100,m4_proto,F2,A1_LiRA,0.27364399970746717,0.8446122269461955,0
cifar100,m4_proto,F2,A1_LiRA,0.286606761694825,0.8544641548160093,0
cifar100,m4_proto,F2,A1_LiRA,0.3001835813575589,0.8639691149880272,0
cifar100,m4_proto,F2,A1_LiRA,0.31440354715915003,0.8732932610076724,0
cifar100,m4_proto,F2,A1_LiRA,0.3292971255097151,0.8824121585300299,0
cifar100,m4_proto,F2,A1_LiRA,0.34489622604057596,0.8911010115818795,0
cifar100,m4_proto,F2,A1_LiRA,0.36123426997094304,0.9000830767727117,0
cifar100,m4_proto,F2,A1_LiRA,0.3783462617131929,0.9088012510384597,0
cifar100,m4_proto,F2,A1_LiRA,0.3962688638701478,0.917802863705224,0
cifar100,m4_proto,F2,A1_LiRA,0.41504047578504766,0.9260274642036846,0
cifar100,m4_proto,F2,A1_LiRA,0.43470131581250265,0.9340272687289254,0
cifar100,m4_proto,F2,A1_LiRA,0.4552935074866948,0.9420026389092508,0
cifar100,m4_proto,F2,A1_LiRA,0.47686116977144694,0.9493964716805943,0
cifar100,m4_proto,F2,A1_LiRA,0.499450511585514,0.9563309387675316,0
cifar100,m4_proto,F2,A1_LiRA,0.5231099308056264,0.9631285735229439,0
cifar100,m4_proto,F2,A1_LiRA,0.5478901179593945,0.9691345355031031,0
cifar100,m4_proto,F2,A1_LiRA,0.5738441648302393,0.9746469237159752,0
cifar100,m4_proto,F2,A1_LiRA,0.6010276782070382,0.9798270048380003,0
cifar100,m4_proto,F2,A1_LiRA,0.6294988990221888,0.9842447343986708,0
cifar100,m4_proto,F2,A1_LiRA,0.6593188271333549,0.9884572154620535,0
cifar100,m4_proto,F2,A1_LiRA,0.6905513520162331,0.9917753995015394,0
cifar100,m4_proto,F2,A1_LiRA,0.7232633896483533,0.9944094218833993,0
cifar100,m4_proto,F2,A1_LiRA,0.7575250258771913,0.9964912280701754,0
cifar100,m4_proto,F2,A1_LiRA,0.7934096665797492,0.9980354786688169,0
cifar100,m4_proto,F2,A1_LiRA,0.8309941949353395,0.9989981918584763,0
cifar100,m4_proto,F2,A1_LiRA,0.8703591361485166,0.9996090504813566,0
cifar100,m4_proto,F2,A1_LiRA,0.9115888299750827,0.9999022626203391,0
cifar100,m4_proto,F2,A1_LiRA,0.9547716114208056,0.999995113131017,0
cifar100,m4_proto,F2,A1_LiRA,1.0,1.0,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0,0.0002346648936430258,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0001,0.001197768727969611,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00010473708979594497,0.0012124352838223,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00010969857978923841,0.001227101839674989,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00011489510001873086,0.0012564349513803673,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00012033778407775893,0.0012857680630857457,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00012603829296797275,0.0013395454345456056,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0001320088400831418,0.0014422113255144295,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00013826221737646565,0.0014471001774653258,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0001448118227674533,0.0015253218086796678,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00015167168884709225,0.0015546549203850459,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00015885651294280528,0.001579099180139528,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0001663816886076129,0.0016817650711083516,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00017426333860096508,0.001779542110126279,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00018251834943190426,0.0018724302971933101,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00019116440753857018,0.001965318484260341,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00020022003718155845,0.0021706502661979887,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00020970464013232327,0.0021950945259524707,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0002196385372416547,0.002297760416921294,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0002300430119772917,0.002322204676675776,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00024094035602395243,0.0023906486039883255,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0002523539170434766,0.0024297594195954965,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00026430814869741055,0.0026057580898277656,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00027682866303920667,0.002659535461287626,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0002899422853882875,0.0027866456120109314,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0003036771118035457,0.002859978391274377,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0003180625692794119,0.0029675331341940973,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00033312947879346737,0.0029870885419976826,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0003489101213406774,0.0031093098407700918,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00036543830709572547,0.00313864295247547,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0003827494478516311,0.003358641290265807,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0004008806328898465,0.0033879744019711853,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.000419870708444391,0.003466196033185527,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00043976036093027214,0.003534639960498076,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00046059220411451035,0.003754638298288413,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00048241087041653687,0.003862193041208133,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0005052631065335679,0.003925748116569786,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0005291978735958442,0.00402841400753861,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0005542664520663107,0.004101746786802056,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0005805225516094895,0.004272856605083428,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0006080224261649427,0.004360855940199563,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0006368249944718586,0.004429299867512112,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0006669919663030121,0.004473299535070179,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0006985879746785249,0.004585743129940796,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0007316807143427193,0.00474218639236948,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0007663410868007462,0.004874185395043682,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0008026433522257174,0.00501107324966878,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0008406652885618325,0.005196849623802843,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0008804883581643465,0.005367959442084215,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0009221978823334322,0.005460847629151246,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0009658832241158709,0.005680845966941583,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.001011637979766207,0.005876400044977438,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.001059560179277616,0.006081731826915086,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0011097524964120721,0.00627728590495094,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0011623224686798518,0.006375062943968867,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.001217382727739662,0.006780837655893266,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0012750512407130128,0.006966614030027329,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0013354515629298987,0.007127946144406909,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0013987131026472386,0.007372388741951727,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0014649713983072847,0.007528832004380411,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0015343684089300133,0.007802607713630608,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0016070528182616384,0.007983495235813773,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0016831803533309566,0.008159493906046044,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.001762914118095948,0.008443047319198033,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0018464249428955426,0.008697267620644643,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0019338917504552321,0.008961265625993049,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0020255019392306666,0.009181263963783385,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.00212145178491063,0.009513705896444338,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.002221946860939524,0.009811925865449017,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0023272024789604074,0.010017257647386665,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.002437444150122222,0.010462143174918235,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0025529080682395165,0.010794585107579188,0
cifar100,m5_hybrid_replay,F1,A1_LiRA,0.0026738416158399465,0.011180804411700001,0
