ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.6489729493029612,0.056509497948169944,0.05551364615389363,0.05751791680258781,0.014501876168030487,0.013988733820612519,0.015028817142821532,204939,204561
trajectory,1,0.7141215370697225,0.12236234304179046,0.12087003754899321,0.12386652875106959,0.04908807009173516,0.04810645883054284,0.05008388427637152,184444,184106
trajectory,2,0.7175878142496934,0.12342051847833375,0.12183251235498362,0.12502184550634593,0.04887325746539312,0.04783489776680244,0.04992759626504327,164057,163543
trajectory,3,0.716238810676201,0.1213320604569812,0.1196469190529663,0.1230325177219227,0.051147330792226164,0.05001314047806686,0.05229969953393032,143507,143143
trajectory,4,0.7225441591288888,0.12403534824841152,0.12219978661249964,0.12588862173119658,0.05268966412672136,0.05144876899700515,0.053951661367246787,123231,122469
trajectory,5,0.7286686515579165,0.12730422595526833,0.12527183228943584,0.1293576831084615,0.05805578805987581,0.056633527145007384,0.059503059599812023,102746,102004
trajectory,6,0.736407530638178,0.12871637277139583,0.12643134312043264,0.1310277036876305,0.06064486232043121,0.05902072135425304,0.062300170633702225,82002,81798
trajectory,7,0.7406193108103549,0.12759398374247563,0.12496944747144499,0.13025363855118108,0.060146350169552026,0.058281929100662905,0.06205231802287248,61633,61217
trajectory,8,0.7464750428743939,0.1283137101314469,0.12508492459433304,0.13159542265940571,0.06139084032996353,0.05908211925924375,0.06376213978730004,40853,41047
trajectory,9,0.7630909450043325,0.1243462534825749,0.11985385742743658,0.1289456886389619,0.04526125421574857,0.04245314171197691,0.048199478125552295,20459,20491
last_round,0,0.6489729493029612,0.056509497948169944,0.05551364615389363,0.05751791680258781,0.014501876168030487,0.013988733820612519,0.015028817142821532,204939,204561
last_round,1,0.669054509842347,0.10267072932705862,0.10128906206142238,0.10406489867801545,0.0450814339311661,0.04413899260841435,0.046038206524249704,184444,184106
last_round,2,0.6709757065584628,0.10340308551296196,0.10193367031141408,0.10488653255197143,0.04500874695989809,0.04401052060762672,0.04602309177339608,164057,163543
last_round,3,0.6747398421613675,0.10538858731629816,0.10380444627397094,0.10698869183492216,0.04835304201188792,0.04724884925728091,0.04947552834921438,143507,143143
last_round,4,0.685634715688331,0.10907158101451746,0.10733627122049058,0.11082531068102944,0.04713099788202644,0.04595440875273065,0.04832895631791965,123231,122469
last_round,5,0.6958473969363453,0.11714324645241664,0.1151828171560376,0.11912531598486452,0.05518463005859109,0.05379613299003273,0.056598302957918914,102746,102004
last_round,6,0.7056076886018108,0.11827760298529304,0.11607472673488275,0.12050752347997186,0.05548645154996219,0.05392922894545503,0.05707521402572425,82002,81798
last_round,7,0.7137209079561505,0.117566887868512,0.11503394854757101,0.12013589654299708,0.04987587818214268,0.04817038373877863,0.051623911760140216,61633,61217
last_round,8,0.7269598548307216,0.1238831909529288,0.1207031120692385,0.1271168317461698,0.04751181063814163,0.04546894767542134,0.049619289256822664,40853,41047
last_round,9,0.7435991427322234,0.12781660882741092,0.12327015420235234,0.13246910491709654,0.031477589324991444,0.029127366308702836,0.033962152069663,20459,20491
