n_clients,client,class,task,round,increment,best_match_cosine,baseline_best_match_cosine,attribution_premium,l2_err_with_counts,l2_err_without_counts
10,0,14,3,3,14,0.8387093102281405,0.7989618525478459,0.03974745768029464,2.94595689465089e-05,876.9682812798939
10,0,15,4,4,21,0.8732769848965196,0.834461121041431,0.03881586385508862,3.408232167570238e-05,1299.7997509427935
10,0,16,6,6,54,0.8115494555569608,0.7620474251763867,0.0495020303805741,8.272851555984061e-05,2872.78045301575
10,0,17,7,7,47,0.8585692825842204,0.8326626512696907,0.025906631314529638,8.084830774674628e-05,2636.7042218688343
10,0,19,5,5,5,0.8119295883533599,0.7418341345367309,0.07009545381662907,6.852573124614979e-06,251.74728863107018
10,0,20,1,1,195,0.8702594490917858,0.8566098078456695,0.013649641246116229,0.0002746760235042962,12239.379462302504
10,0,21,8,8,38,0.8926115686747883,0.8761701759973878,0.016441392677400524,5.7712395670495465e-05,2337.27365802362
10,0,22,4,4,1,0.9999999399319097,0.46024187720908677,0.5397580627228229,0.0,0.0
10,0,23,3,3,175,0.8747894904227509,0.8607070790811531,0.014082411341597822,0.00018706849465335452,8773.603321596685
10,0,25,7,7,2,0.8787948909738529,0.6248823657984253,0.2539125251754276,0.0,78.06160195178573
10,0,26,4,4,61,0.8220099659885948,0.784788702294544,0.037221263694050766,7.96092109815046e-05,3562.609649031244
10,0,27,8,8,15,0.8262630968054171,0.8062979541586888,0.01996514264672833,3.217228827112285e-05,885.2300585807875
10,0,28,0,0,3,0.8360223968605196,0.6094886110064034,0.2265337858541162,5.38641006887814e-06,158.10737333247425
10,0,29,2,2,43,0.7790061409243197,0.7760858573137104,0.0029202836106093644,6.154080936896568e-05,2203.0019237861384
10,0,30,0,0,25,0.8761258100368139,0.8761825763242144,-5.676628740047818e-05,4.304464723255474e-05,1624.2753970175913
10,0,32,3,3,13,0.7953868899393977,0.7364196807138911,0.05896720922550658,1.5095604018421328e-05,647.5657208839126
10,0,33,1,1,128,0.8290982897453295,0.8175198664430192,0.011578423302310292,0.0,6086.617608470401
10,0,34,9,9,79,0.864501205080149,0.8666563996849741,-0.0021551946048250503,0.000128609805901989,4937.86290060149
10,0,35,4,4,15,0.823725814636848,0.7274738958388814,0.09625191879796657,2.1406001762734525e-05,760.8868094344857
10,0,36,9,9,33,0.8315481830691774,0.8442181610900007,-0.012669978020823258,4.417235618146398e-05,1919.9156965552315
10,0,38,8,8,52,0.8835484020573632,0.8647817158444081,0.018766686212955075,8.941090012942418e-05,3381.170962587656
10,0,39,7,7,31,0.8715865139725075,0.851938488436773,0.019648025535734526,4.794210250664584e-05,1854.4784078161379
10,0,40,5,5,73,0.788534640641224,0.7679677947109549,0.02056684593026914,7.242790648436708e-05,3654.043369741075
10,0,41,9,9,20,0.8220581483375343,0.837750919510668,-0.015692771173133724,3.4952346849058135e-05,1111.6734823880606
10,0,42,4,4,16,0.8056343944826642,0.7906799958703526,0.014954398612311515,0.0,934.9926707897465
10,0,44,0,0,27,0.8103810791809407,0.7978950529713447,0.012486026209596046,3.99201745321827e-05,1630.2246769783608
10,0,45,5,5,3,0.8167882262278136,0.6345928425818682,0.18219538364594534,4.6499514118449225e-06,139.63279604244553
10,0,46,6,6,10,0.7711122907036113,0.7203620376611741,0.05075025304243719,1.8396675238787808e-05,525.2653830372184
10,0,47,8,8,16,0.8711366578748669,0.7873774725181633,0.08375918535670368,0.0,910.9596630771367
10,0,48,1,1,37,0.8225445844778124,0.8191710047847184,0.003373579693094042,5.102721692784611e-05,2123.902550102184
10,0,49,5,5,7,0.8487088180338653,0.7749762609470222,0.07373255708684312,1.0678492006796471e-05,394.37563991238034
10,0,50,1,1,130,0.8277356055161951,0.8401280435099178,-0.012392437993722694,0.000273920931270296,8320.498360153022
10,0,51,2,2,190,0.849518435464577,0.878463369060579,-0.02894493359600203,0.0003130193697253911,12273.633944155747
10,0,52,0,0,89,0.8829312858794575,0.8818132311536276,0.0011180547258298201,0.00017119189777193625,5215.964793855198
10,0,53,3,3,66,0.8598376345895189,0.8668836076692974,-0.0070459730797785,8.637372143585357e-05,4261.545676473633
10,0,54,3,3,77,0.8334372088423774,0.8519513060871402,-0.018514097244762828,9.944758105364712e-05,4732.748077222879
10,0,55,8,8,7,0.7939295110526484,0.7236074877183472,0.07032202333430126,1.4208439621196702e-05,365.8728776117623
10,0,56,3,3,97,0.8255751891243108,0.8356053277652596,-0.010030138640948816,0.00011666113703449828,5043.491233283603
10,0,57,6,6,14,0.8302037030115976,0.8075481891909534,0.022655513820644235,2.5343859265894692e-05,825.9816220641808
10,0,58,8,8,86,0.788808666861101,0.7936924865544255,-0.00488381969332452,0.000123336053351927,4765.837802238265
10,0,59,8,8,4,0.8607421991797203,0.6827648224268104,0.17797737675290992,0.0,182.8419452504305
10,0,60,6,6,4,0.8170323288427592,0.7096157890074973,0.10741653983526189,0.0,172.73988875709193
10,0,61,7,7,34,0.7757933507366906,0.781111958906963,-0.00531860817027241,4.344260291217377e-05,1854.8043686794024
10,0,62,7,7,23,0.8423881855662255,0.8364921358456282,0.005896049720597318,3.08446555144859e-05,1470.3860723124567
10,0,63,1,1,21,0.8257720918362282,0.7997378394251062,0.026034252411122005,4.387175411345542e-05,1284.9860487665105
10,0,65,5,5,1,1.0000000327326437,0.5736637737451864,0.4263362589874573,0.0,0.0
10,0,66,3,3,5,0.9054348576300475,0.8638326291220461,0.04160222850800144,9.063337573579788e-06,315.8208908650463
10,0,67,6,6,93,0.8476408889675887,0.8378767895827876,0.009764099384801161,0.00010833982818020484,5627.416510270543
10,0,68,3,3,1,0.9999999659951134,0.40256641125948206,0.5974335547356313,0.0,0.0
10,0,69,4,4,4,0.8605748823904136,0.7658927185119563,0.09468216387845729,0.0,195.36804146962893
10,0,71,3,3,5,0.8015303808561901,0.7579552008344757,0.043575180021714455,6.956651998129042e-06,230.27817206160566
10,0,72,2,2,35,0.8429334035955401,0.7893216808281107,0.053611722767429426,4.9281865045952334e-05,2004.8879837696218
10,0,73,1,1,6,0.8665313542108647,0.8069113714492729,0.05961998276159175,1.2024599525399074e-05,383.2223983378807
10,0,74,6,6,128,0.8609872467404464,0.8590183097116401,0.0019689370288062946,0.0,8392.60780012888
10,0,75,4,4,49,0.9048471203713938,0.9240871250474235,-0.01924000467602971,6.994012721876418e-05,3423.2928453167856
10,0,76,7,7,3,0.8670949115406058,0.49466351349666876,0.37243139804393705,4.645602146563592e-06,131.25714077372393
10,0,77,8,8,115,0.866228994969392,0.865550732143814,0.0006782628255780354,0.0002455263790313862,7018.4375804517595
10,0,79,5,5,1,1.0000000149012358,0.4213151071302237,0.5786849077710121,0.0,0.0
10,0,80,0,0,2,0.8540188960123896,0.6307897347623747,0.2232291612500149,0.0,76.466018200833
10,0,81,6,6,3,0.7660125623180788,0.6145996899829334,0.15141287233514544,4.1703263657308195e-06,110.27825556793336
10,0,83,4,4,41,0.8769609553895951,0.8702691258878801,0.006691829501714985,5.717942733133692e-05,2606.253604584393
10,0,84,0,0,58,0.8073330995749508,0.8025263999389016,0.004806699636049183,8.473109529072735e-05,2924.651740117912
10,0,85,5,5,1,0.9999999715908462,0.43636696442274586,0.5636330071681004,0.0,0.0
10,0,86,6,6,29,0.8536823862272975,0.8412989539204578,0.012383432306839692,3.8628277027975324e-05,1731.753127105822
10,0,88,9,9,56,0.8831681511314518,0.8761973249803927,0.00697082615105904,0.00012964140048106465,3578.0090228474514
10,0,89,9,9,5,0.8123436974027284,0.5718802080473444,0.24046348935538397,8.582772006979416e-06,267.4531647940389
10,0,91,8,8,7,0.7988913766645185,0.7325053302222821,0.06638604644223633,1.1560277997915352e-05,386.981373871854
10,0,92,1,1,16,0.8041061782509864,0.7386458109213531,0.06546036732963334,0.0,896.9937316803148
10,0,93,2,2,115,0.8585921812834894,0.8732617680984806,-0.014669586814991198,0.00015927965553494896,7129.318184296821
10,0,94,9,9,2,0.8365961489765766,0.49303916440563533,0.3435569845709413,0.0,62.63868246362172
10,0,95,2,2,54,0.8537266361475528,0.8436648159336794,0.010061820213873474,8.393793005405487e-05,3430.7155229220284
10,0,96,7,7,2,0.8308155003948051,0.6123912165891496,0.21842428380565548,0.0,68.7272802320782
10,0,97,2,2,31,0.8889155366944113,0.852589809262823,0.03632572743158824,5.048849022478774e-05,2058.4021752993963
10,0,98,5,5,2,0.8444506659896286,0.6625033654257211,0.1819473005639075,0.0,80.02813000313206
10,1,0,5,5,50,0.8933552870739446,0.857268791962249,0.03608649511169559,9.488862946906563e-05,3361.4096273503037
10,1,1,9,9,100,0.8526306335877171,0.845660134151295,0.0069704994364220285,0.00013590788324868515,6504.056434047712
10,1,2,6,6,271,0.842829639335816,0.8090165746208918,0.03381306471492418,0.0004242280770018304,15078.320137194938
10,1,3,4,4,47,0.8394054997070978,0.8236786869857297,0.01572681272136811,9.993615833548417e-05,2853.5131015385105
10,1,4,8,8,2,0.9224279213169025,0.7016789410966768,0.2207489802202257,0.0,75.17693565072496
10,1,5,9,9,137,0.8313722125193834,0.8381663498608115,-0.006794137341428086,0.00018098792368103698,7908.62522496921
10,1,6,7,7,140,0.8665358881116887,0.8575484060363946,0.008987482075294095,0.000324789510318319,9612.767514471148
10,1,7,6,6,140,0.8236575514508329,0.8286381561183565,-0.0049806046675235915,0.00023499296353159804,8850.403654030251
10,1,8,4,4,9,0.7978578127158532,0.7898468437467264,0.008010968969126786,1.0941506083299e-05,434.3352977253025
10,1,9,7,7,3,0.8887782715936321,0.5868704046712062,0.3019078669224259,6.043830962507913e-06,146.0070204956291
10,1,10,1,1,24,0.7462532222216589,0.7109035813457825,0.03534964087587644,2.631927891143005e-05,1208.8653142035414
10,1,11,0,0,32,0.7586600297195277,0.7840475027442769,-0.025387473024749196,0.0,1658.3249578311027
10,1,12,0,0,69,0.7826770614178528,0.8468426274080788,-0.06416556599022605,9.37712886659872e-05,3701.519927359648
10,1,13,2,2,59,0.8156772695234138,0.7884949818091276,0.027182287714286213,8.174932026205775e-05,3208.2300932158196
10,1,14,3,3,1,1.000000022449459,0.17768814437244912,0.8223118780770098,0.0,0.0
10,1,15,4,4,5,0.8863871710487046,0.7718057013656926,0.11458146968301197,9.339362785111325e-06,265.8430381034108
10,1,16,6,6,82,0.7924922287612044,0.771591269624971,0.020900959136233355,0.00011098775247346716,4556.964735837206
10,1,17,7,7,8,0.856033862993352,0.7787271888081772,0.0773066741851749,0.0,407.86804753429266
10,1,18,2,2,6,0.8493701326129319,0.7008444580514147,0.14852567456151722,1.0444576563181642e-05,343.6970932093889
10,1,19,5,5,46,0.8236678128069599,0.8328405267005037,-0.009172713893543794,7.736311114350033e-05,2884.6167297361603
10,1,20,1,1,2,0.8830644523564348,0.6499042778618083,0.23316017449462656,0.0,82.20797403673708
10,1,22,4,4,29,0.7251190377324752,0.7169117300341536,0.008207307698321564,4.104942669151689e-05,1489.2479463627526
10,1,23,3,3,2,0.7735962573588675,0.6810630380902193,0.09253321926864821,0.0,61.520979874857694
10,1,24,5,5,5,0.8499624462478665,0.7940389732906914,0.05592347295717515,8.835638138601449e-06,281.32944733557963
10,1,25,7,7,99,0.8307446976534192,0.8159046299072735,0.014840067746145658,0.0001428405313411672,5468.871841160764
10,1,26,4,4,2,0.8453620246208332,0.6511656438409263,0.19419638077990686,0.0,78.28233912418965
10,1,27,8,8,12,0.7855190952220151,0.7973804721793614,-0.011861376957346237,1.4203808331590642e-05,609.0716799174149
10,1,28,0,0,69,0.7978838627826655,0.8074125472197741,-0.009528684437108526,0.00010257522616378777,4071.9768352458523
10,1,29,2,2,15,0.7530455029151623,0.7296909619181994,0.02335454099696288,2.4702398853252013e-05,841.5739062423537
10,1,30,0,0,66,0.8897162642122761,0.8798434232308715,0.009872840981404618,0.00011161232175601768,4395.879836860873
10,1,31,1,1,57,0.8672250315521403,0.8792196427244073,-0.011994611172267078,8.100616072680702e-05,3472.4855258534903
10,1,33,1,1,50,0.7777826360674086,0.7904500023235927,-0.012667366256184143,6.085432503902496e-05,2414.6199709888647
10,1,34,9,9,5,0.8507901045614733,0.7594957308055552,0.09129437375591809,8.763955058803846e-06,276.4725958895033
10,1,35,4,4,17,0.7714191068553649,0.7996803333300803,-0.028261226474715406,2.1819136609772803e-05,928.3876575738203
10,1,36,9,9,4,0.8827662124620012,0.8301404285861171,0.052625783875884014,0.0,227.00435535039617
10,1,37,7,7,23,0.8067435561056701,0.8212405142412094,-0.014496958135539306,2.9079248127574376e-05,1188.9351775780117
10,1,38,8,8,25,0.836031257828765,0.8406011823943091,-0.00456992456554417,4.274817814380074e-05,1544.1974037992536
10,1,40,5,5,100,0.7537583671970417,0.7894258099714752,-0.035667442774433455,0.0001175237795548799,5041.740286702728
10,1,41,9,9,5,0.8376215620291475,0.7562236045396312,0.08139795748951628,8.410149188409548e-06,261.62810492794176
10,1,42,4,4,85,0.8225653301977566,0.8135036282961376,0.009061701901618924,0.00012443291535119431,4895.1074908460705
10,1,43,3,3,5,0.8720963616420141,0.7876635267679818,0.0844328348740323,1.1515005272782942e-05,298.43487966908503
10,1,44,0,0,1,1.0000000329683205,0.5023908748026165,0.49760915816570406,0.0,0.0
10,1,45,5,5,11,0.8267835166555981,0.7611271896900365,0.06565632696556167,1.873613158391941e-05,605.9723752872934
10,1,47,8,8,46,0.86262816890788,0.8360906473617985,0.026537521546081466,6.518113039769045e-05,2431.619263994958
10,1,48,1,1,39,0.8290630979323702,0.7815069939338622,0.04755610399850796,6.232454201624918e-05,2212.580996620558
10,1,49,5,5,2,0.8964025693138374,0.6466397105873254,0.24976285872651205,0.0,70.5747537896452
10,1,50,1,1,14,0.81041608761697,0.751646645686363,0.05876944193060707,2.4680315291399557e-05,842.5661010425623
10,1,51,2,2,4,0.887882265858564,0.733663775440148,0.15421849041841595,0.0,233.4739518666947
10,1,52,0,0,86,0.9056529280708993,0.8757701790084851,0.02988274906241417,0.00012170443696575901,5070.9018336606605
10,1,53,3,3,3,0.8270656676100407,0.7450019388031479,0.08206372880689283,5.202670690576458e-06,152.18599587410114
10,1,54,3,3,120,0.86090251260304,0.860931937422341,-2.9424819301016036e-05,0.00021453602293778495,7571.225528503867
10,1,55,8,8,160,0.8220144877953924,0.8408043463789929,-0.018789858583600494,0.0002592906577482287,8940.843184768062
10,1,56,3,3,33,0.8107169788433947,0.7942325389747211,0.01648443986867354,4.2718121081154793e-05,1776.901023416472
10,1,57,6,6,43,0.8386647629951509,0.8185195130613073,0.02014524993384359,6.920514721344415e-05,2378.0562931175305
10,1,58,8,8,8,0.7507249825173488,0.7064941057288213,0.04423087678852744,0.0,381.9476853000301
10,1,59,8,8,24,0.8413110623607906,0.8286217489628966,0.01268931339789392,3.593533356617379e-05,1274.5054913366291
10,1,60,6,6,14,0.7914332852551031,0.7355898871777973,0.05584339807730587,1.6910493830427406e-05,656.2499848272632
10,1,61,7,7,129,0.8208447404382401,0.7970520541776428,0.023792686260597273,0.00018865367702785205,7276.871624908964
10,1,62,7,7,20,0.8388137063734745,0.7665735091424865,0.07224019723098807,2.919608295016799e-05,1253.0082426130575
10,1,63,1,1,82,0.8312467160370162,0.8119758752847357,0.01927084075228047,0.0001038986677128979,5051.585398418638
10,1,64,0,0,2,0.8953294180197477,0.6267898845106847,0.268539533509063,0.0,63.9323776813829
10,1,65,5,5,7,0.7986270711813754,0.6769516932764843,0.12167537790489114,9.463649043688658e-06,351.4622451418912
10,1,66,3,3,10,0.8275668378466214,0.7699462606772638,0.057620577169357645,1.2166290685238067e-05,568.7507154267307
10,1,68,3,3,19,0.8328479340988612,0.8177951409822826,0.015052793116578589,2.4965541508705212e-05,1042.982315267942
10,1,69,4,4,9,0.8582411140083254,0.6866361521120827,0.17160496189624264,1.2803531189185644e-05,499.9576379646772
10,1,70,9,9,3,0.9082425174904284,0.8321057683939377,0.07613674909649071,4.554828696644404e-06,154.61343948843154
10,1,71,3,3,3,0.8883358462839701,0.7439870900590203,0.1443487562249498,5.30155209949575e-06,151.230835552414
10,1,72,2,2,2,0.89094888578884,0.568393737157109,0.32255514863173107,0.0,80.12538550109507
10,1,73,1,1,5,0.7905899788676051,0.7074053911560234,0.08318458771158166,8.964437774063974e-06,274.7356113698653
10,1,74,6,6,4,0.8627749050041101,0.7367820368349407,0.12599286816916944,0.0,200.89627634162812
10,1,75,4,4,84,0.912878419537204,0.8882827315909878,0.024595687946216138,0.00010742805438785508,5666.487670436677
10,1,76,7,7,41,0.8703541232118694,0.8256975184442815,0.044656604767587926,6.217615533636356e-05,2344.2614870184843
10,1,77,8,8,17,0.8523400337607364,0.8544746431300101,-0.0021346093692736767,2.6013922514053456e-05,920.003331118944
10,1,78,2,2,83,0.8241789226894111,0.7991289365290498,0.02504998616036125,0.0001318337655339973,4917.840207567427
10,1,79,5,5,1,1.0000000416500388,0.2369532349833508,0.763046806666688,0.0,0.0
10,1,80,0,0,12,0.8334858894727968,0.7266204014804047,0.10686548799239204,2.1793310846863047e-05,678.5390770714289
10,1,81,6,6,16,0.8163054066370482,0.7843211403991441,0.03198426623790407,0.0,844.0162553459141
10,1,82,0,0,7,0.8927657624809548,0.7698486113602101,0.12291715112074475,1.2130894936330506e-05,402.5408413478306
10,1,83,4,4,92,0.886780062889031,0.8518600442728945,0.03492001861613647,0.00011241537942522358,5680.378906510602
10,1,84,0,0,148,0.816131576098992,0.8023972820971176,0.013734294001874425,0.00017632998602905116,7451.15954097004
10,1,85,5,5,26,0.8468961422085338,0.8423833117757058,0.004512830432828019,3.863909804735766e-05,1475.2115735653688
10,1,86,6,6,19,0.8482238238137587,0.8077334176860882,0.04049040612767052,3.2954146453395435e-05,1130.4631127219764
10,1,87,1,1,113,0.8320948066123178,0.7960644298447226,0.03603037676759524,0.0001487153689372542,6498.794859356625
10,1,88,9,9,4,0.8488061407009202,0.6621813831425158,0.18662475755840435,0.0,193.8521379443663
10,1,89,9,9,28,0.7964550158075752,0.800691055697348,-0.004236039889772836,4.505469743436947e-05,1517.7987313535307
10,1,90,2,2,6,0.7909006212886197,0.7514274045756548,0.03947321671296489,7.573479789159703e-06,293.4464293560633
10,1,91,8,8,103,0.8281274657304465,0.8401782670340913,-0.012050801303644776,0.0002095341658047702,6161.8163822090455
10,1,92,1,1,14,0.8217559601912324,0.8341296590060925,-0.012373698814860057,1.6814173128189165e-05,801.6744824317643
10,1,93,2,2,12,0.8329204107575545,0.7931323807725945,0.039788029984960005,1.5772089932341272e-05,650.517352163868
10,1,95,2,2,53,0.8643856276962953,0.8485252377898155,0.015860389906479866,8.23773225403674e-05,3522.9681659042485
10,1,96,7,7,15,0.764980635226119,0.744501327135292,0.020479308090826986,1.8534206988640362e-05,740.4228224769244
10,1,97,2,2,18,0.9009657403493122,0.865587709935694,0.0353780304136182,3.304479521588139e-05,1279.6208081537247
10,1,98,5,5,1,0.9999999207019606,0.4717641449663186,0.5282357757356421,0.0,0.0
10,2,0,5,5,44,0.8642291605619449,0.8684385749452728,-0.004209414383327892,7.183203985529602e-05,2882.9794882046244
10,2,1,9,9,6,0.8034048882694619,0.8074092816667165,-0.004004393397254669,8.372295523321569e-06,319.58276526300523
10,2,2,6,6,5,0.8206890943083678,0.704368967038828,0.11632012726953977,7.503408173566027e-06,254.6291486888369
10,2,3,4,4,3,0.8045659365725003,0.6586410699177738,0.14592486665472648,4.899411391061258e-06,137.99736521706927
10,2,4,8,8,66,0.8175269544322161,0.8245759247139469,-0.007048970281730793,0.00013162059916604834,3959.214984444447
10,2,5,9,9,39,0.8299051529568653,0.8363720364745805,-0.006466883517715183,5.455897224800725e-05,2278.5777889622873
10,2,7,6,6,10,0.8207842131003288,0.7974455733329218,0.02333863976740702,1.5121936237504874e-05,568.0119956090971
10,2,8,4,4,9,0.7437762336988499,0.8013745384882142,-0.05759830478936423,1.160886835001823e-05,412.9669079016506
10,2,9,7,7,31,0.8198849184016805,0.7817113028129915,0.038173615588689036,4.7661759774323286e-05,1808.4058387763207
10,2,10,1,1,101,0.8180838709371727,0.8066055259224248,0.01147834501474787,0.00012198819960992041,5178.597863138448
10,2,11,0,0,67,0.7882893752779818,0.7676629248481616,0.020626450429820253,9.258688986830224e-05,3562.8732429621346
10,2,13,2,2,102,0.8307171519544363,0.8182630708840972,0.012454081070339074,0.0001575125046967091,5648.1801376662
10,2,15,4,4,34,0.835851559568549,0.8351109571304672,0.0007406024380817167,4.9591314208404344e-05,2055.445351263271
10,2,16,6,6,4,0.7620020956616104,0.6405984730171744,0.12140362264443594,0.0,181.7417387813923
10,2,17,7,7,115,0.8439085893983882,0.8206381777712439,0.023270411627144272,0.0001512776277057184,6347.607515434356
10,2,18,2,2,4,0.8060599038005453,0.7358674307923948,0.07019247300815046,0.0,200.34438613377614
10,2,19,5,5,11,0.8187165421661259,0.8037619839135038,0.014954558252622041,1.9294010583848748e-05,633.6421138268419
10,2,20,1,1,6,0.8266597676543469,0.7765124195569383,0.05014734809740862,9.298657783452152e-06,330.7262609577633
10,2,21,8,8,4,0.8249525554062642,0.7559403746693041,0.06901218073696014,0.0,195.50039494458525
10,2,22,4,4,70,0.7964384236510059,0.7719720491230668,0.024466374527939094,8.860977930015309e-05,3802.244326729757
10,2,23,3,3,1,0.9999999727671276,0.49137276513393974,0.5086272076331879,0.0,0.0
10,2,24,5,5,83,0.9033006834141762,0.889889153926304,0.013411529487872276,0.00015057437496669468,6168.227243653842
10,2,25,7,7,28,0.80211522988911,0.8147645073499793,-0.012649277460869301,4.0908054239322156e-05,1508.3166650457592
10,2,26,4,4,189,0.8218783966890395,0.8423969485838798,-0.02051855189484031,0.00032235054578322005,10989.816897476503
10,2,27,8,8,59,0.8340174324008301,0.8457295547532618,-0.011712122352431686,7.105868128325145e-05,3568.682444730703
10,2,28,0,0,12,0.8052123948782203,0.7662304550607154,0.03898193981750486,1.8490840087203125e-05,726.2062685185676
10,2,29,2,2,15,0.8030202409180708,0.7871817244627384,0.015838516455332408,2.0853182356455885e-05,821.6279272867646
10,2,30,0,0,2,0.8964482632645019,0.7047278744283565,0.1917203888361454,0.0,70.96735503767609
10,2,31,1,1,82,0.8711440031625971,0.8770433143507361,-0.0058993111881390226,0.000131787182574403,4956.317981835962
10,2,32,3,3,65,0.8212547827934136,0.8290399689913581,-0.007785186197944549,7.27450369939644e-05,3558.11184111815
10,2,33,1,1,25,0.7820741304605481,0.7744414016770593,0.007632728783488751,2.8422948442010062e-05,1218.2605692762606
10,2,34,9,9,113,0.8665591904395628,0.8670453332519633,-0.00048614281240055846,0.0001494408475290905,7048.918838482321
10,2,35,4,4,37,0.7648479679253072,0.7514993654648323,0.013348602460474868,3.656436232694892e-05,1953.5670083000373
10,2,36,9,9,1,0.9999999789666915,0.620008402230092,0.37999157673659945,0.0,0.0
10,2,37,7,7,70,0.8468473173475848,0.7930377014212024,0.05380961592638234,0.00010352846334791382,3494.5756042997687
10,2,38,8,8,1,1.0000000852481503,0.48513415478032557,0.5148659304678247,0.0,0.0
10,2,39,7,7,99,0.8948778932260886,0.8733933860540125,0.02148450717207606,0.00014591615384746507,6068.5931671370145
10,2,40,5,5,17,0.7496644422572505,0.7063023057781436,0.043362136479106916,1.9939116682263274e-05,843.7847943099044
10,2,41,9,9,62,0.8955185215228795,0.9042313876786335,-0.008712866155754062,0.0001112694379080106,3893.977723610096
10,2,42,4,4,26,0.7937831131055032,0.8162162403357234,-0.022433127230220173,4.1399158246877944e-05,1545.4803835807945
10,2,43,3,3,1,1.0000000302772272,0.6033524171123261,0.39664761316490105,0.0,0.0
10,2,44,0,0,50,0.7780665844964089,0.7764427963512731,0.0016237881451357516,5.977134157779962e-05,2710.548440891913
10,2,45,5,5,50,0.7894878808748907,0.7748723280482889,0.014615552826601874,7.16560418447273e-05,2561.8811592247157
10,2,46,6,6,37,0.7595662915620579,0.7325988731429666,0.026967418419091338,4.822784123966922e-05,1963.5085680484312
10,2,47,8,8,35,0.8197206618791595,0.8523674999442808,-0.032646838065121364,5.896157924392317e-05,1953.8710156424618
10,2,48,1,1,222,0.830676537959113,0.8384936865762597,-0.007817148617146663,0.00031962882394951216,12730.657047524572
10,2,49,5,5,6,0.8610666169905353,0.6946491249292808,0.16641749206125456,8.68448328379283e-06,326.34886021584344
10,2,50,1,1,64,0.8427086240161882,0.8053301438100862,0.037378480206102016,0.0,3807.237884606303
10,2,51,2,2,26,0.8485703823351031,0.8019414898179347,0.0466288925171684,4.1356408957208574e-05,1625.7448186668767
10,2,52,0,0,51,0.8730986181962247,0.8579766586530126,0.015121959543212049,7.451636904770116e-05,3045.775025059379
10,2,53,3,3,15,0.8514500643308623,0.8005155200894014,0.05093454424146093,2.7659627674158418e-05,925.4107018873857
10,2,54,3,3,16,0.8663284808027935,0.8626112426979559,0.0037172381048375946,0.0,993.84898589392
10,2,55,8,8,64,0.8228912464335146,0.8071339084610367,0.015757337972477914,0.0,3614.6386213239575
10,2,56,3,3,91,0.846968072877874,0.837566743218774,0.00940132965910001,0.0001452833793144519,4798.308772096815
10,2,57,6,6,21,0.8213677849720025,0.8139404779526338,0.0074273070193686674,2.8523609958710935e-05,1195.3649076161635
10,2,58,8,8,6,0.7668104858669675,0.7773584546123965,-0.01054796874542896,8.240167252214215e-06,271.12629629548684
10,2,59,8,8,1,0.9999999989389938,0.31165342568071314,0.6883465732582807,0.0,0.0
10,2,60,6,6,18,0.8090471101811426,0.7678112263159663,0.04123588386517629,2.1677123425662163e-05,930.9629145471463
10,2,61,7,7,18,0.8101835085996772,0.7544213363066066,0.05576217229307068,2.382514245018731e-05,992.5205075435777
10,2,62,7,7,42,0.8243947326932923,0.8303579748601467,-0.005963242166854399,5.0993223080630883e-05,2348.938943935997
10,2,63,1,1,3,0.8891451152165823,0.6560194079550153,0.233125707261567,5.724642068434705e-06,153.0495445984345
10,2,64,0,0,102,0.8939243724574001,0.9005627732037339,-0.006638400746333817,0.00017501310727962798,6547.381709482439
10,2,65,5,5,59,0.8110992669598349,0.7740441784372789,0.03705508852255601,6.812906113061268e-05,3224.502565185896
10,2,66,3,3,71,0.916866145367192,0.8857920852480715,0.031074060119120506,0.00012175459470781912,4529.257310138156
10,2,67,6,6,19,0.8434437437634543,0.7755581769877417,0.06788556677571267,2.715915566781041e-05,1180.053300642464
10,2,68,3,3,7,0.8414827170514352,0.7674384642360714,0.07404425281536375,1.0521313159637028e-05,406.29941219328737
10,2,69,4,4,10,0.7937368420710889,0.7592894419759322,0.03444740009515668,1.4669102293718863e-05,515.5429089811696
10,2,70,9,9,176,0.8528647448868322,0.8486890473493216,0.00417569753751057,0.00025874816387956313,9968.645176531541
10,2,71,3,3,246,0.8419683768580282,0.8630009278659592,-0.021032551007931,0.0002841944104482516,13550.895829319119
10,2,72,2,2,63,0.8558399056429299,0.826396062760005,0.029443842882924898,0.00010218207201057908,3831.5379057298824
10,2,73,1,1,2,0.9543011829736725,0.6801887686124038,0.27411241436126865,0.0,72.77817568684827
10,2,74,6,6,32,0.879135846184337,0.8241160868398886,0.05501975934444847,0.0,2161.059931501018
10,2,76,7,7,9,0.8004542470950617,0.7970952506530168,0.003358996442044959,1.216459554140731e-05,435.13223403349974
10,2,77,8,8,15,0.8246918218573229,0.8128031619463529,0.01188865991096999,2.2897924468745176e-05,994.1208747039813
10,2,78,2,2,51,0.8195521536245484,0.8324209805594774,-0.012868826934929078,8.337206366393377e-05,3115.3932876887075
10,2,79,5,5,9,0.8554959905475269,0.7944654734853579,0.061030517062169,1.9315971183637024e-05,528.6738719281559
10,2,80,0,0,157,0.8801395785778288,0.8574200866332113,0.02271949194461742,0.0002601965420221452,9308.261081429013
10,2,81,6,6,23,0.8172299843558111,0.7328493430732952,0.08438064128251588,3.1963418931928704e-05,1237.2952510105304
10,2,83,4,4,1,1.0000000005736802,0.5126163264968012,0.487383674076879,0.0,0.0
