ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.6616423618518177,0.05859859546995107,0.057585104512097404,0.05962460419277651,0.014216227303360909,0.013707924955050325,0.014738348940657942,204766,204734
trajectory,1,0.6605179629078686,0.03282992665885518,0.03202113762334536,0.033653450055451166,0.00476825934123161,0.004458888450896772,0.005093358102084498,184344,184206
trajectory,2,0.6543321554013042,0.02901996646852614,0.028212894294023957,0.02984374247862409,0.004377381496723061,0.0040636370242324565,0.004708837150382133,164025,163575
trajectory,3,0.645747452358399,0.02786707301799357,0.027022185101721205,0.028731080066627654,0.004244423106361068,0.0039148713786789965,0.004594215165691401,143718,142932
trajectory,4,0.6352553372983126,0.0259880404709166,0.025106919812816965,0.026891558309940056,0.004722147847041355,0.004347047858169347,0.005120834449115065,123249,122451
trajectory,5,0.6243560092275078,0.025243608626525298,0.024291972030015235,0.026222231066612863,0.004525902010319837,0.004124220288254323,0.004955996872424724,102521,102229
trajectory,6,0.6137025273899046,0.025617253830389382,0.024546443943961698,0.02672181089604902,0.0045745096125695325,0.004124080448837666,0.005060530286475693,81976,81824
trajectory,7,0.6089689938892651,0.025269175179044125,0.02404388088806315,0.0265394825748837,0.004530912516036832,0.004015804832549901,0.0050935340550042184,61577,61273
trajectory,8,0.6049263310189852,0.024064105998977032,0.022603312959765826,0.025592726984119088,0.00460335630952091,0.003971646925102581,0.005306614227744784,41057,40843
trajectory,9,0.6101495077563257,0.022592501837784856,0.02059731994655112,0.02472525322874352,0.002646410193580005,0.001988671026376813,0.0034515981778981677,20405,20545
last_round,0,0.6616423618518177,0.05859859546995107,0.057585104512097404,0.05962460419277651,0.014216227303360909,0.013707924955050325,0.014738348940657942,204766,204734
last_round,1,0.5745515059540269,0.024638718916807707,0.02393582789623054,0.025356612479881996,0.004209521329687975,0.003919076416518344,0.004515723146878995,184344,184206
last_round,2,0.570221373799947,0.023819539704313365,0.023086970373896627,0.024569005711316334,0.0041396128638926995,0.0038346343928362036,0.0044623171908076764,164025,163575
last_round,3,0.5676040653249027,0.02456198945156487,0.023767865779174394,0.025375372648238036,0.0043766264490182165,0.004041899729910932,0.0047315839961764245,143718,142932
last_round,4,0.5630266357434772,0.023878489886327677,0.0230333113199298,0.024746170988709758,0.0046572385982847735,0.004284767681935795,0.00505330145300649,123249,122451
last_round,5,0.5584963303622271,0.023565903570975703,0.022645973535310247,0.024512920960179284,0.004438115117878288,0.004040422904073003,0.004864229763886654,102521,102229
last_round,6,0.5566372954207264,0.023958231677564164,0.022922198175464013,0.025028138670552046,0.0046111056894700886,0.004158839316485538,0.0050989585552604485,81976,81824
last_round,7,0.5557757792235263,0.02431102522045569,0.023108907617732558,0.02555825411481198,0.004595871835263166,0.0040769885019910305,0.0051622562374451135,61577,61273
last_round,8,0.5537208785545603,0.02438073897264778,0.022910444731739164,0.0259188114329153,0.004505930779160679,0.0038811652537319398,0.005202276943207294,41057,40843
last_round,9,0.5628630931831913,0.02313158539573634,0.021112711145453086,0.025287849449419093,0.0027444253859348197,0.0020737550917041274,0.0035624038921546067,20405,20545
