dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
cifar100,m3_fot,F1,full,leak_auc,6,0.6032249020457731,0.5944584960723001,0.6131041880755705,1.4703728130667795,1.3908189391542594,1.5733038380244697,3
cifar100,m3_fot,F1,full,leak_tpr1,0,0.028893392784758817,0.02408747047989648,0.033841629643030426,1.0,1.0,1.0,3
cifar100,m3_fot,F1,full,leak_tpr1,1,0.03161734900689096,0.026714933222179906,0.03736370774316157,1.1441750697275264,1.0102573275573916,1.3188078447541247,3
cifar100,m3_fot,F1,full,leak_tpr1,2,0.03411430887717876,0.02782934834269258,0.04105304520153122,1.2763355503110922,1.1002433928534714,1.4845203924492663,3
cifar100,m3_fot,F1,full,leak_tpr1,3,0.03578435346574787,0.03010964239132035,0.0434172792250481,1.364728599013087,1.184170838916107,1.6304699722824423,3
cifar100,m3_fot,F1,full,leak_tpr1,4,0.036513984596676125,0.030370562530817612,0.04225405716041798,1.4033469212615317,1.2095098224001641,1.62789665323969,3
cifar100,m3_fot,F1,full,leak_tpr1,5,0.036919335224969596,0.031839035758316724,0.04210745033408213,1.4248015447328897,1.2206991324546894,1.744360390268045,3
cifar100,m3_fot,F1,full,leak_tpr1,6,0.03769760843129307,0.03306427895553826,0.042674776237639815,1.4659944217978975,1.1717971759293238,1.960926010773333,3
cifar100,m4_proto,F2,aggregate,acc,0,0.8686999999999999,0.8472362499999998,0.8890562499999998,1.0,1.0,1.0,5
cifar100,m4_proto,F2,aggregate,acc,1,0.8454499999999999,0.8258987499999997,0.8625012499999998,0.9960201644998675,0.9889164762480841,1.0041056770854397,5
cifar100,m4_proto,F2,aggregate,acc,2,0.8242499999999999,0.8022000000000002,0.84170125,0.9802640978019063,0.9672571195055538,0.9907929824351027,5
cifar100,m4_proto,F2,aggregate,acc,3,0.81005,0.7862962500000001,0.8282999999999999,0.968706538884305,0.9498904340675239,0.9841320031937723,5
cifar100,m4_proto,F2,aggregate,acc,4,0.7977000000000001,0.7759974999999998,0.8168000000000001,0.9574099288877745,0.9388608382086635,0.9744423974692136,5
cifar100,m4_proto,F2,aggregate,acc,5,0.7873499999999999,0.7659975,0.8034012499999998,0.9474569385686396,0.9324588478271921,0.9605712748630293,5
cifar100,m4_proto,F2,aggregate,acc,6,0.77645,0.7563487500000001,0.79260125,0.9361501238656985,0.9199255336347217,0.9509935101710071,5
cifar100,m4_proto,F2,aggregate,leak_auc,0,0.681064434196777,0.6761605472213414,0.6860730302906889,1.0,1.0,1.0,3
cifar100,m4_proto,F2,aggregate,leak_auc,1,0.681064434196777,0.6761605472213414,0.6860730302906889,1.0,1.0,1.0,3
cifar100,m4_proto,F2,aggregate,leak_auc,2,0.681064434196777,0.6761605472213414,0.6860730302906889,1.0,1.0,1.0,3
cifar100,m4_proto,F2,aggregate,leak_auc,3,0.681064434196777,0.6761605472213414,0.6860730302906889,1.0,1.0,1.0,3
cifar100,m4_proto,F2,aggregate,leak_auc,4,0.681064434196777,0.6761605472213414,0.6860730302906889,1.0,1.0,1.0,3
