ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.5897627228422838,0.034380548504013266,0.03359490988826199,0.035179424435759374,0.007596100700915152,0.007224294942142362,0.007981967847389682,204447,205053
trajectory,1,0.6008215878645708,0.03706783179540687,0.03620919845880497,0.03794108841998924,0.007782016585694567,0.007385581101101379,0.008194074428975415,184014,184536
trajectory,2,0.6026036175516977,0.036941780194269656,0.03603319535118166,0.03786681266178061,0.0077891135683303804,0.007368918951388068,0.008226879242728326,163690,163910
trajectory,3,0.6056266327074737,0.039355406046732364,0.03835447110074999,0.04037503609658877,0.008179559476284862,0.007719673614710524,0.008659510961542022,143284,143366
trajectory,4,0.6054050610829346,0.03962692580022951,0.038542949554947616,0.0407326977321613,0.007959567351124349,0.0074702795733946935,0.008472286330287316,122871,122829
trajectory,5,0.6094265083585183,0.04196097970827593,0.04074079072391583,0.0432072083097766,0.008089334388463905,0.0075496646727912925,0.0086571498279102,102357,102393
trajectory,6,0.6125772688512812,0.045721957768827044,0.044301663366016306,0.04717452911056122,0.009630172098132552,0.008972760440753808,0.01032264679139301,81930,81870
trajectory,7,0.6117259819748426,0.04494436853406207,0.043320000241978705,0.046611865737575815,0.010182835578111784,0.009404280925106576,0.011008134263574129,61476,61374
trajectory,8,0.6041774429160135,0.04439297903461726,0.04241991850060847,0.04643085118475979,0.011384690394929302,0.01038054713480182,0.012458862178748592,41020,40880
trajectory,9,0.6006419329920257,0.04233393004015676,0.039629303772044946,0.045168214158173264,0.011805118776912284,0.010377442997089346,0.01337246254798787,20669,20281
last_round,0,0.5897627228422838,0.034380548504013266,0.03359490988826199,0.035179424435759374,0.007596100700915152,0.007224294942142362,0.007981967847389682,204447,205053
last_round,1,0.5829080560781792,0.03447563772321671,0.03364665536137525,0.03531932742171658,0.008015694458030367,0.007613319633930447,0.008433682214482732,184014,184536
last_round,2,0.584438276401846,0.03440039098295559,0.03352267873318947,0.03529464366718727,0.008228969393365508,0.007797003756757958,0.008678485971796985,163690,163910
last_round,3,0.5861414167650382,0.03521677228441417,0.034268278662337046,0.03618413369518376,0.007425811674715949,0.006987780991080902,0.007883948357180322,143284,143366
last_round,4,0.5872830292089013,0.03594827095083462,0.03491425680494289,0.037004260108405906,0.006999210554158426,0.00654065972797106,0.007481254785909761,122871,122829
last_round,5,0.594156915814184,0.03698818839942554,0.035840228851082415,0.038162478846829564,0.008861142862725558,0.008296090200157724,0.009454282739479748,102357,102393
last_round,6,0.5992473261448703,0.040693274746735016,0.039350553550635194,0.0420686406361435,0.010155010374710118,0.00947977996479904,0.010865255538016854,81930,81870
last_round,7,0.6002250605069982,0.03861669594638558,0.03710726636753982,0.04016987558269272,0.010182835578111784,0.009404280925106576,0.011008134263574129,61476,61374
last_round,8,0.5976939426712758,0.03824963432471965,0.03641411959376745,0.04015087336906528,0.009434422233057045,0.008521574500823225,0.010417682712658579,41020,40880
last_round,9,0.5936286499850071,0.0369635686293483,0.03443253332852258,0.0396258840518627,0.010595577918622092,0.009244712505796903,0.012086618032668826,20669,20281
