dataset,method,family,seed,fpr,tpr
imagenet_r,m5_hybrid_replay,F1,0,0.0,0.007413549236697068
imagenet_r,m5_hybrid_replay,F1,0,0.0001,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00010473708979594497,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00010969857978923841,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00011489510001873086,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00012033778407775893,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00012603829296797275,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.0001320088400831418,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00013826221737646565,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.0001448118227674533,0.018680193142466956
imagenet_r,m5_hybrid_replay,F1,0,0.00015167168884709225,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.00015885651294280528,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.0001663816886076129,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.00017426333860096508,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.00018251834943190426,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.00019116440753857018,0.01887528654343267
imagenet_r,m5_hybrid_replay,F1,0,0.00020022003718155845,0.021996780958884066
imagenet_r,m5_hybrid_replay,F1,0,0.00020970464013232327,0.021996780958884066
imagenet_r,m5_hybrid_replay,F1,0,0.0002196385372416547,0.021996780958884066
imagenet_r,m5_hybrid_replay,F1,0,0.0002300430119772917,0.021996780958884066
imagenet_r,m5_hybrid_replay,F1,0,0.00024094035602395243,0.021996780958884066
imagenet_r,m5_hybrid_replay,F1,0,0.0002523539170434766,0.022825927912988344
imagenet_r,m5_hybrid_replay,F1,0,0.00026430814869741055,0.022825927912988344
imagenet_r,m5_hybrid_replay,F1,0,0.00027682866303920667,0.022825927912988344
imagenet_r,m5_hybrid_replay,F1,0,0.0002899422853882875,0.022825927912988344
imagenet_r,m5_hybrid_replay,F1,0,0.0003036771118035457,0.023801394917816906
imagenet_r,m5_hybrid_replay,F1,0,0.0003180625692794119,0.023801394917816906
imagenet_r,m5_hybrid_replay,F1,0,0.00033312947879346737,0.023801394917816906
imagenet_r,m5_hybrid_replay,F1,0,0.0003489101213406774,0.02443544847095547
imagenet_r,m5_hybrid_replay,F1,0,0.00036543830709572547,0.02443544847095547
imagenet_r,m5_hybrid_replay,F1,0,0.0003827494478516311,0.02443544847095547
imagenet_r,m5_hybrid_replay,F1,0,0.0004008806328898465,0.024581768521679755
imagenet_r,m5_hybrid_replay,F1,0,0.000419870708444391,0.024581768521679755
imagenet_r,m5_hybrid_replay,F1,0,0.00043976036093027214,0.027069209383992588
imagenet_r,m5_hybrid_replay,F1,0,0.00046059220411451035,0.027069209383992588
imagenet_r,m5_hybrid_replay,F1,0,0.00048241087041653687,0.027069209383992588
imagenet_r,m5_hybrid_replay,F1,0,0.0005052631065335679,0.02775203628737258
imagenet_r,m5_hybrid_replay,F1,0,0.0005291978735958442,0.02775203628737258
imagenet_r,m5_hybrid_replay,F1,0,0.0005542664520663107,0.027849582987855434
imagenet_r,m5_hybrid_replay,F1,0,0.0005805225516094895,0.027849582987855434
imagenet_r,m5_hybrid_replay,F1,0,0.0006080224261649427,0.028483636540994
imagenet_r,m5_hybrid_replay,F1,0,0.0006368249944718586,0.030190703799443983
imagenet_r,m5_hybrid_replay,F1,0,0.0006669919663030121,0.030190703799443983
imagenet_r,m5_hybrid_replay,F1,0,0.0006985879746785249,0.030337023850168267
imagenet_r,m5_hybrid_replay,F1,0,0.0007316807143427193,0.030337023850168267
imagenet_r,m5_hybrid_replay,F1,0,0.0007663410868007462,0.030629663951616835
imagenet_r,m5_hybrid_replay,F1,0,0.0008026433522257174,0.03101985075354826
imagenet_r,m5_hybrid_replay,F1,0,0.0008406652885618325,0.03199531775837682
imagenet_r,m5_hybrid_replay,F1,0,0.0008804883581643465,0.03272691801199824
imagenet_r,m5_hybrid_replay,F1,0,0.0009221978823334322,0.03272691801199824
imagenet_r,m5_hybrid_replay,F1,0,0.0009658832241158709,0.03506803882358679
imagenet_r,m5_hybrid_replay,F1,0,0.001011637979766207,0.03633614592986392
imagenet_r,m5_hybrid_replay,F1,0,0.001059560179277616,0.03633614592986392
imagenet_r,m5_hybrid_replay,F1,0,0.0011097524964120721,0.0368238794322782
imagenet_r,m5_hybrid_replay,F1,0,0.0011623224686798518,0.03736038628493391
imagenet_r,m5_hybrid_replay,F1,0,0.001217382727739662,0.037506706335658196
imagenet_r,m5_hybrid_replay,F1,0,0.0012750512407130128,0.03926254694434961
imagenet_r,m5_hybrid_replay,F1,0,0.0013354515629298987,0.03945764034531532
imagenet_r,m5_hybrid_replay,F1,0,0.0013987131026472386,0.03950641369555675
imagenet_r,m5_hybrid_replay,F1,0,0.0014649713983072847,0.04048188070038531
imagenet_r,m5_hybrid_replay,F1,0,0.0015343684089300133,0.04077452080183388
imagenet_r,m5_hybrid_replay,F1,0,0.0016070528182616384,0.04121348095400673
imagenet_r,m5_hybrid_replay,F1,0,0.0016831803533309566,0.042384041359801006
imagenet_r,m5_hybrid_replay,F1,0,0.001762914118095948,0.04296932156269814
imagenet_r,m5_hybrid_replay,F1,0,0.0018464249428955426,0.04321318831390528
imagenet_r,m5_hybrid_replay,F1,0,0.0019338917504552321,0.04384724186704385
imagenet_r,m5_hybrid_replay,F1,0,0.0020255019392306666,0.044725162171389554
imagenet_r,m5_hybrid_replay,F1,0,0.00212145178491063,0.04535921572452812
imagenet_r,m5_hybrid_replay,F1,0,0.002221946860939524,0.045944495927425257
imagenet_r,m5_hybrid_replay,F1,0,0.0023272024789604074,0.0474076964346681
imagenet_r,m5_hybrid_replay,F1,0,0.002437444150122222,0.048529483490220945
imagenet_r,m5_hybrid_replay,F1,0,0.0025529080682395165,0.04950495049504951
imagenet_r,m5_hybrid_replay,F1,0,0.0026738416158399465,0.049797590596498076
imagenet_r,m5_hybrid_replay,F1,0,0.002800503894183631,0.051114471053016634
imagenet_r,m5_hybrid_replay,F1,0,0.0029331662783900424,0.05199239135736234
imagenet_r,m5_hybrid_replay,F1,0,0.003072112998861759,0.05384577866653661
imagenet_r,m5_hybrid_replay,F1,0,0.0032176417502507355,0.0548700190216066
imagenet_r,m5_hybrid_replay,F1,0,0.003370064329271928,0.05618689947812515
imagenet_r,m5_hybrid_replay,F1,0,0.00352970730273065,0.05701604643222943
imagenet_r,m5_hybrid_replay,F1,0,0.0036969127071950283,0.058332926888747985
imagenet_r,m5_hybrid_replay,F1,0,0.003872038781812557,0.059844900746232256
imagenet_r,m5_hybrid_replay,F1,0,0.004055460735840828,0.061893381456372236
imagenet_r,m5_hybrid_replay,F1,0,0.0042475715525368985,0.06277130176071795
imagenet_r,m5_hybrid_replay,F1,0,0.004448782831127585,0.0635516753645808
imagenet_r,m5_hybrid_replay,F1,0,0.004659525668664682,0.06520996927278935
imagenet_r,m5_hybrid_replay,F1,0,0.004880251583654433,0.0666731697800322
imagenet_r,m5_hybrid_replay,F1,0,0.005111433483440166,0.06867287713993074
imagenet_r,m5_hybrid_replay,F1,0,0.0053535666774107244,0.07077013120031216
imagenet_r,m5_hybrid_replay,F1,0,0.005607169938205458,0.07320879871238356
imagenet_r,m5_hybrid_replay,F1,0,0.005872786613189483,0.07491586597083354
imagenet_r,m5_hybrid_replay,F1,0,0.006150985788580504,0.07564746622445495
imagenet_r,m5_hybrid_replay,F1,0,0.00644236350872137,0.07706189338145637
imagenet_r,m5_hybrid_replay,F1,0,0.006747544053110693,0.08052480124859776
imagenet_r,m5_hybrid_replay,F1,0,0.0070671812739274914,0.08091498805052919
imagenet_r,m5_hybrid_replay,F1,0,0.007401959996915644,0.08276837535970345
imagenet_r,m5_hybrid_replay,F1,0,0.007752597488629464,0.08384138906501487
imagenet_r,m5_hybrid_replay,F1,0,0.008119844993184008,0.08628005657708628
imagenet_r,m5_hybrid_replay,F1,0,0.008504489341802677,0.08725552358191484
imagenet_r,m5_hybrid_replay,F1,0,0.00890735463861044,0.08862117738867482
imagenet_r,m5_hybrid_replay,F1,0,0.009329304026284686,0.08993805784519339
imagenet_r,m5_hybrid_replay,F1,0,0.009771241535346501,0.09193776520509193
imagenet_r,m5_hybrid_replay,F1,0,0.010234114021054527,0.0941325659659562
imagenet_r,m5_hybrid_replay,F1,0,0.010718913192051276,0.09666878017851047
imagenet_r,m5_hybrid_replay,F1,0,0.011226677735108135,0.09852216748768473
imagenet_r,m5_hybrid_replay,F1,0,0.01175849554052157,0.10222894210603327
imagenet_r,m5_hybrid_replay,F1,0,0.012315506032928261,0.10417987611569039
imagenet_r,m5_hybrid_replay,F1,0,0.01289890261253308,0.10671609032824465
imagenet_r,m5_hybrid_replay,F1,0,0.013509935211980266,0.10861825098766034
imagenet_r,m5_hybrid_replay,F1,0,0.01414991297434576,0.11154465200214603
imagenet_r,m5_hybrid_replay,F1,0,0.014820207057988586,0.11369067941276886
imagenet_r,m5_hybrid_replay,F1,0,0.01552225357427048,0.11905574793932595
imagenet_r,m5_hybrid_replay,F1,0,0.016257556664437952,0.12061649514705165
imagenet_r,m5_hybrid_replay,F1,0,0.017027691722258997,0.12310393600936448
imagenet_r,m5_hybrid_replay,F1,0,0.017834308769319095,0.12666439057698872
imagenet_r,m5_hybrid_replay,F1,0,0.01867913599020783,0.12924937813978443
imagenet_r,m5_hybrid_replay,F1,0,0.01956398343517065,0.13256596595620154
imagenet_r,m5_hybrid_replay,F1,0,0.020490746898158482,0.1344193532653758
imagenet_r,m5_hybrid_replay,F1,0,0.021461411978584036,0.13866263473638005
imagenet_r,m5_hybrid_replay,F1,0,0.02247805833548725,0.14305223625810856
imagenet_r,m5_hybrid_replay,F1,0,0.02354286414322418,0.14719797102862997
imagenet_r,m5_hybrid_replay,F1,0,0.024658110758226038,0.14944154513973565
imagenet_r,m5_hybrid_replay,F1,0,0.025826187606826773,0.15383114666146416
imagenet_r,m5_hybrid_replay,F1,0,0.027049597304631343,0.15797688143198557
imagenet_r,m5_hybrid_replay,F1,0,0.02833096101839324,0.16158610934985124
imagenet_r,m5_hybrid_replay,F1,0,0.029673024081888696,0.16612203092230404
imagenet_r,m5_hybrid_replay,F1,0,0.03107866187782014,0.17017021899234258
imagenet_r,m5_hybrid_replay,F1,0,0.0325508859983506,0.17377944691020827
imagenet_r,m5_hybrid_replay,F1,0,0.03409285069746811,0.1780227283812125
imagenet_r,m5_hybrid_replay,F1,0,0.03570785964900463,0.18221723650197533
imagenet_r,m5_hybrid_replay,F1,0,0.03739937302478798,0.18841145198263667
imagenet_r,m5_hybrid_replay,F1,0,0.039171014908092605,0.19177681314929523
imagenet_r,m5_hybrid_replay,F1,0,0.04102658105827194,0.19631273472174804
imagenet_r,m5_hybrid_replay,F1,0,0.04297004704320839,0.20099497634492514
imagenet_r,m5_hybrid_replay,F1,0,0.04500557675700498,0.20553089791737794
imagenet_r,m5_hybrid_replay,F1,0,0.047137531341167244,0.20938399258645077
imagenet_r,m5_hybrid_replay,F1,0,0.049370478528390035,0.21411500755986929
imagenet_r,m5_hybrid_replay,F1,0,0.05170920242896761,0.21889479588352925
imagenet_r,m5_hybrid_replay,F1,0,0.054158713780794704,0.22484514461298347
imagenet_r,m5_hybrid_replay,F1,0,0.05672426068491978,0.23060039994147197
imagenet_r,m5_hybrid_replay,F1,0,0.05941133984965034,0.23591669511778765
imagenet_r,m5_hybrid_replay,F1,0,0.06222570836730231,0.24235477734965616
imagenet_r,m5_hybrid_replay,F1,0,0.06517339604882427,0.24806125932790324
imagenet_r,m5_hybrid_replay,F1,0,0.06826071834272386,0.25381651465639177
imagenet_r,m5_hybrid_replay,F1,0,0.07149428986597577,0.2603521435887431
imagenet_r,m5_hybrid_replay,F1,0,0.07488103857590023,0.2648392918109545
imagenet_r,m5_hybrid_replay,F1,0,0.07842822061337681,0.27157001414427157
imagenet_r,m5_hybrid_replay,F1,0,0.0821434358491943,0.2780080963761401
imagenet_r,m5_hybrid_replay,F1,0,0.086034644166845,0.28381212505487
imagenet_r,m5_hybrid_replay,F1,0,0.09011018251665019,0.2918109544944642
imagenet_r,m5_hybrid_replay,F1,0,0.09437878277775381,0.2984929034775399
imagenet_r,m5_hybrid_replay,F1,0,0.09884959046625587,0.3068331463688241
imagenet_r,m5_hybrid_replay,F1,0,0.10353218432956626,0.314344242306004
imagenet_r,m5_hybrid_replay,F1,0,0.1084365968689611,0.3226844851972882
imagenet_r,m5_hybrid_replay,F1,0,0.11357333583431052,0.32990294103301954
imagenet_r,m5_hybrid_replay,F1,0,0.11895340673703195,0.3374140369701995
imagenet_r,m5_hybrid_replay,F1,0,0.12458833642950082,0.34585182656196656
imagenet_r,m5_hybrid_replay,F1,0,0.1304901978014403,0.3548261230063893
imagenet_r,m5_hybrid_replay,F1,0,0.13667163564620075,0.3638491928010535
imagenet_r,m5_hybrid_replay,F1,0,0.14314589375234785,0.3715066087889577
imagenet_r,m5_hybrid_replay,F1,0,0.14992684327860456,0.3818465590401405
imagenet_r,m5_hybrid_replay,F1,0,0.15702901247293774,0.39282056284446176
imagenet_r,m5_hybrid_replay,F1,0,0.16446761779946645,0.4036482465980588
imagenet_r,m5_hybrid_replay,F1,0,0.17225859653987874,0.4152563039555187
imagenet_r,m5_hybrid_replay,F1,0,0.18041864093920718,0.4249134273033215
imagenet_r,m5_hybrid_replay,F1,0,0.18896523396912096,0.4355947910061942
imagenet_r,m5_hybrid_replay,F1,0,0.19791668678535573,0.4464712481100327
imagenet_r,m5_hybrid_replay,F1,0,0.2072921779595372,0.4586645856703897
imagenet_r,m5_hybrid_replay,F1,0,0.21711179456945054,0.47110178998195384
imagenet_r,m5_hybrid_replay,F1,0,0.22739657523579276,0.4833439008925523
imagenet_r,m5_hybrid_replay,F1,0,0.23816855519761582,0.49734185241184214
imagenet_r,m5_hybrid_replay,F1,0,0.24945081352303167,0.5137784714432034
imagenet_r,m5_hybrid_replay,F1,0,0.2612675225563329,0.5257767156025948
imagenet_r,m5_hybrid_replay,F1,0,0.27364399970746717,0.5424084280349217
imagenet_r,m5_hybrid_replay,F1,0,0.286606761694825,0.5566014729551773
imagenet_r,m5_hybrid_replay,F1,0,0.3001835813575589,0.5715748914792957
imagenet_r,m5_hybrid_replay,F1,0,0.31440354715915003,0.5857191630493098
imagenet_r,m5_hybrid_replay,F1,0,0.3292971255097151,0.5996683412183583
imagenet_r,m5_hybrid_replay,F1,0,0.34489622604057596,0.6173730673559967
imagenet_r,m5_hybrid_replay,F1,0,0.36123426997094304,0.6331756328342194
imagenet_r,m5_hybrid_replay,F1,0,0.3783462617131929,0.6484416914597864
imagenet_r,m5_hybrid_replay,F1,0,0.3962688638701478,0.6643418036384919
imagenet_r,m5_hybrid_replay,F1,0,0.41504047578504766,0.6830219967809589
imagenet_r,m5_hybrid_replay,F1,0,0.43470131581250265,0.7006779495683558
imagenet_r,m5_hybrid_replay,F1,0,0.4552935074866948,0.7193093693605814
imagenet_r,m5_hybrid_replay,F1,0,0.47686116977144694,0.7409647368677754
imagenet_r,m5_hybrid_replay,F1,0,0.499450511585514,0.7594010632590352
imagenet_r,m5_hybrid_replay,F1,0,0.5231099308056264,0.7768619226454665
imagenet_r,m5_hybrid_replay,F1,0,0.5478901179593945,0.7973955030971077
imagenet_r,m5_hybrid_replay,F1,0,0.5738441648302393,0.8176364434473004
imagenet_r,m5_hybrid_replay,F1,0,0.6010276782070382,0.8369506901429059
imagenet_r,m5_hybrid_replay,F1,0,0.6294988990221888,0.8572891771935814
imagenet_r,m5_hybrid_replay,F1,0,0.6593188271333549,0.8764083304882212
imagenet_r,m5_hybrid_replay,F1,0,0.6905513520162331,0.8964054040872067
imagenet_r,m5_hybrid_replay,F1,0,0.7232633896483533,0.9168902111886066
imagenet_r,m5_hybrid_replay,F1,0,0.7575250258771913,0.9343998439252792
imagenet_r,m5_hybrid_replay,F1,0,0.7934096665797492,0.950787689606399
imagenet_r,m5_hybrid_replay,F1,0,0.8309941949353395,0.9670779885870361
imagenet_r,m5_hybrid_replay,F1,0,0.8703591361485166,0.9819050870604302
imagenet_r,m5_hybrid_replay,F1,0,0.9115888299750827,0.9920987172608886
imagenet_r,m5_hybrid_replay,F1,0,0.9547716114208056,0.9977564258888943
imagenet_r,m5_hybrid_replay,F1,0,1.0,1.0
