dataset,method,family,seed,fpr,tpr
cifar100,m8_analytic,F5,0,0.01175849554052157,1.0
cifar100,m8_analytic,F5,0,0.012315506032928261,1.0
cifar100,m8_analytic,F5,0,0.01289890261253308,1.0
cifar100,m8_analytic,F5,0,0.013509935211980266,1.0
cifar100,m8_analytic,F5,0,0.01414991297434576,1.0
cifar100,m8_analytic,F5,0,0.014820207057988586,1.0
cifar100,m8_analytic,F5,0,0.01552225357427048,1.0
cifar100,m8_analytic,F5,0,0.016257556664437952,1.0
cifar100,m8_analytic,F5,0,0.017027691722258997,1.0
cifar100,m8_analytic,F5,0,0.017834308769319095,1.0
cifar100,m8_analytic,F5,0,0.01867913599020783,1.0
cifar100,m8_analytic,F5,0,0.01956398343517065,1.0
cifar100,m8_analytic,F5,0,0.020490746898158482,1.0
cifar100,m8_analytic,F5,0,0.021461411978584036,1.0
cifar100,m8_analytic,F5,0,0.02247805833548725,1.0
cifar100,m8_analytic,F5,0,0.02354286414322418,1.0
cifar100,m8_analytic,F5,0,0.024658110758226038,1.0
cifar100,m8_analytic,F5,0,0.025826187606826773,1.0
cifar100,m8_analytic,F5,0,0.027049597304631343,1.0
cifar100,m8_analytic,F5,0,0.02833096101839324,1.0
cifar100,m8_analytic,F5,0,0.029673024081888696,1.0
cifar100,m8_analytic,F5,0,0.03107866187782014,1.0
cifar100,m8_analytic,F5,0,0.0325508859983506,1.0
cifar100,m8_analytic,F5,0,0.03409285069746811,1.0
cifar100,m8_analytic,F5,0,0.03570785964900463,1.0
cifar100,m8_analytic,F5,0,0.03739937302478798,1.0
cifar100,m8_analytic,F5,0,0.039171014908092605,1.0
cifar100,m8_analytic,F5,0,0.04102658105827194,1.0
cifar100,m8_analytic,F5,0,0.04297004704320839,1.0
cifar100,m8_analytic,F5,0,0.04500557675700498,1.0
cifar100,m8_analytic,F5,0,0.047137531341167244,1.0
cifar100,m8_analytic,F5,0,0.049370478528390035,1.0
cifar100,m8_analytic,F5,0,0.05170920242896761,1.0
cifar100,m8_analytic,F5,0,0.054158713780794704,1.0
cifar100,m8_analytic,F5,0,0.05672426068491978,1.0
cifar100,m8_analytic,F5,0,0.05941133984965034,1.0
cifar100,m8_analytic,F5,0,0.06222570836730231,1.0
cifar100,m8_analytic,F5,0,0.06517339604882427,1.0
cifar100,m8_analytic,F5,0,0.06826071834272386,1.0
cifar100,m8_analytic,F5,0,0.07149428986597577,1.0
cifar100,m8_analytic,F5,0,0.07488103857590023,1.0
cifar100,m8_analytic,F5,0,0.07842822061337681,1.0
cifar100,m8_analytic,F5,0,0.0821434358491943,1.0
cifar100,m8_analytic,F5,0,0.086034644166845,1.0
cifar100,m8_analytic,F5,0,0.09011018251665019,1.0
cifar100,m8_analytic,F5,0,0.09437878277775381,1.0
cifar100,m8_analytic,F5,0,0.09884959046625587,1.0
cifar100,m8_analytic,F5,0,0.10353218432956626,1.0
cifar100,m8_analytic,F5,0,0.1084365968689611,1.0
cifar100,m8_analytic,F5,0,0.11357333583431052,1.0
cifar100,m8_analytic,F5,0,0.11895340673703195,1.0
