dataset,method,family,view,ablation,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows
cifar100,m4_proto,F2,full,trajectory,0,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,1,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,2,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,3,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,4,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,5,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,trajectory,6,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,0,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,1,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,2,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,3,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,4,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,5,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,full,last_round,6,0.8826480909783073,0.8731303790231386,0.8923753312920671,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)"
