ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,1.0,1.0,0.9999819430015862,1.0,1.0,0.9999819430015862,1.0,204289,205211
trajectory,1,1.0,1.0,0.9999799459487048,1.0,1.0,0.9999799459487048,1.0,183945,184605
trajectory,2,1.0,1.0,0.9999774545718059,1.0,1.0,0.9999774545718059,1.0,163618,163982
trajectory,3,1.0,1.0,0.999974242338716,1.0,1.0,0.999974242338716,1.0,143213,143437
trajectory,4,1.0,1.0,0.9999699308434024,1.0,1.0,0.9999699308434024,1.0,122678,123022
trajectory,5,1.0,1.0,0.9999638532421711,1.0,1.0,0.9999638532421711,1.0,102051,102699
trajectory,6,1.0,1.0,0.9999547869628647,1.0,1.0,0.9999547869628647,1.0,81587,82213
trajectory,7,1.0,1.0,0.9999396263752683,1.0,1.0,0.9999396263752683,1.0,61099,61751
trajectory,8,1.0,1.0,0.9999095615602189,1.0,1.0,0.9999095615602189,1.0,40787,41113
trajectory,9,1.0,1.0,0.999819472079521,1.0,1.0,0.999819472079521,1.0,20432,20518
last_round,0,1.0,1.0,0.9999819430015862,1.0,1.0,0.9999819430015862,1.0,204289,205211
last_round,1,1.0,1.0,0.9999799459487048,1.0,1.0,0.9999799459487048,1.0,183945,184605
last_round,2,1.0,1.0,0.9999774545718059,1.0,1.0,0.9999774545718059,1.0,163618,163982
last_round,3,1.0,1.0,0.999974242338716,1.0,1.0,0.999974242338716,1.0,143213,143437
last_round,4,1.0,1.0,0.9999699308434024,1.0,1.0,0.9999699308434024,1.0,122678,123022
last_round,5,1.0,1.0,0.9999638532421711,1.0,1.0,0.9999638532421711,1.0,102051,102699
last_round,6,1.0,1.0,0.9999547869628647,1.0,1.0,0.9999547869628647,1.0,81587,82213
last_round,7,1.0,1.0,0.9999396263752683,1.0,1.0,0.9999396263752683,1.0,61099,61751
last_round,8,1.0,1.0,0.9999095615602189,1.0,1.0,0.9999095615602189,1.0,40787,41113
last_round,9,1.0,1.0,0.999819472079521,1.0,1.0,0.999819472079521,1.0,20432,20518
