dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cifar100,m8_analytic,2,4,9,5,0.864,0.86275
cifar100,m8_analytic,2,5,5,0,0.903,0.92875
cifar100,m8_analytic,2,5,6,1,0.887,0.9175
cifar100,m8_analytic,2,5,7,2,0.879,0.9095
cifar100,m8_analytic,2,5,8,3,0.875,0.90075
cifar100,m8_analytic,2,5,9,4,0.871,0.89575
cifar100,m8_analytic,2,6,6,0,0.922,0.938
cifar100,m8_analytic,2,6,7,1,0.92,0.932
cifar100,m8_analytic,2,6,8,2,0.912,0.9205
cifar100,m8_analytic,2,6,9,3,0.906,0.91175
cifar100,m8_analytic,2,7,7,0,0.933,0.9485
cifar100,m8_analytic,2,7,8,1,0.921,0.93675
cifar100,m8_analytic,2,7,9,2,0.92,0.93025
cifar100,m8_analytic,2,8,8,0,0.914,0.92275
cifar100,m8_analytic,2,8,9,1,0.908,0.918
cifar100,m8_analytic,2,9,9,0,0.9,0.891
cifar100,m8_analytic,3,0,0,0,0.98,0.99675
cifar100,m8_analytic,3,0,1,1,0.955,0.974
cifar100,m8_analytic,3,0,2,2,0.95,0.9615
cifar100,m8_analytic,3,0,3,3,0.934,0.95125
cifar100,m8_analytic,3,0,4,4,0.927,0.9405
cifar100,m8_analytic,3,0,5,5,0.923,0.92825
cifar100,m8_analytic,3,0,6,6,0.915,0.92175
cifar100,m8_analytic,3,0,7,7,0.909,0.9155
cifar100,m8_analytic,3,0,8,8,0.906,0.908
cifar100,m8_analytic,3,0,9,9,0.874,0.8765
cifar100,m8_analytic,3,1,1,0,0.941,0.95875
cifar100,m8_analytic,3,1,2,1,0.925,0.9435
cifar100,m8_analytic,3,1,3,2,0.905,0.92625
cifar100,m8_analytic,3,1,4,3,0.898,0.9095
cifar100,m8_analytic,3,1,5,4,0.889,0.90325
cifar100,m8_analytic,3,1,6,5,0.874,0.88875
cifar100,m8_analytic,3,1,7,6,0.87,0.88175
cifar100,m8_analytic,3,1,8,7,0.853,0.8695
cifar100,m8_analytic,3,1,9,8,0.845,0.85825
cifar100,m8_analytic,3,2,2,0,0.94,0.97025
cifar100,m8_analytic,3,2,3,1,0.934,0.9605
cifar100,m8_analytic,3,2,4,2,0.918,0.9435
cifar100,m8_analytic,3,2,5,3,0.91,0.934
cifar100,m8_analytic,3,2,6,4,0.903,0.9245
cifar100,m8_analytic,3,2,7,5,0.899,0.91975
cifar100,m8_analytic,3,2,8,6,0.894,0.91725
cifar100,m8_analytic,3,2,9,7,0.894,0.91525
cifar100,m8_analytic,3,3,3,0,0.929,0.94475
cifar100,m8_analytic,3,3,4,1,0.925,0.93475
cifar100,m8_analytic,3,3,5,2,0.903,0.91125
cifar100,m8_analytic,3,3,6,3,0.895,0.901
cifar100,m8_analytic,3,3,7,4,0.891,0.88725
cifar100,m8_analytic,3,3,8,5,0.879,0.87575
cifar100,m8_analytic,3,3,9,6,0.873,0.8635
cifar100,m8_analytic,3,4,4,0,0.896,0.91025
cifar100,m8_analytic,3,4,5,1,0.879,0.899
cifar100,m8_analytic,3,4,6,2,0.864,0.883
cifar100,m8_analytic,3,4,7,3,0.863,0.87975
cifar100,m8_analytic,3,4,8,4,0.856,0.87125
cifar100,m8_analytic,3,4,9,5,0.851,0.865
cifar100,m8_analytic,3,5,5,0,0.903,0.92675
cifar100,m8_analytic,3,5,6,1,0.901,0.92
cifar100,m8_analytic,3,5,7,2,0.892,0.90575
cifar100,m8_analytic,3,5,8,3,0.892,0.902
cifar100,m8_analytic,3,5,9,4,0.89,0.89725
cifar100,m8_analytic,3,6,6,0,0.898,0.90575
cifar100,m8_analytic,3,6,7,1,0.889,0.8965
cifar100,m8_analytic,3,6,8,2,0.885,0.8895
cifar100,m8_analytic,3,6,9,3,0.884,0.8865
cifar100,m8_analytic,3,7,7,0,0.942,0.9445
cifar100,m8_analytic,3,7,8,1,0.942,0.942
cifar100,m8_analytic,3,7,9,2,0.941,0.93675
cifar100,m8_analytic,3,8,8,0,0.885,0.9135
cifar100,m8_analytic,3,8,9,1,0.867,0.90375
cifar100,m8_analytic,3,9,9,0,0.914,0.906
cifar100,m8_analytic,4,0,0,0,0.948,0.989
cifar100,m8_analytic,4,0,1,1,0.937,0.9715
cifar100,m8_analytic,4,0,2,2,0.932,0.95575
cifar100,m8_analytic,4,0,3,3,0.929,0.947
cifar100,m8_analytic,4,0,4,4,0.909,0.9275
cifar100,m8_analytic,4,0,5,5,0.897,0.9165
cifar100,m8_analytic,4,0,6,6,0.888,0.90825
cifar100,m8_analytic,4,0,7,7,0.889,0.90225
cifar100,m8_analytic,4,0,8,8,0.884,0.897
cifar100,m8_analytic,4,0,9,9,0.881,0.89075
cifar100,m8_analytic,4,1,1,0,0.975,0.98525
cifar100,m8_analytic,4,1,2,1,0.961,0.9685
cifar100,m8_analytic,4,1,3,2,0.938,0.9515
cifar100,m8_analytic,4,1,4,3,0.933,0.94275
cifar100,m8_analytic,4,1,5,4,0.904,0.916
cifar100,m8_analytic,4,1,6,5,0.893,0.90375
cifar100,m8_analytic,4,1,7,6,0.885,0.88925
cifar100,m8_analytic,4,1,8,7,0.881,0.88475
cifar100,m8_analytic,4,1,9,8,0.873,0.8785
cifar100,m8_analytic,4,2,2,0,0.949,0.96475
cifar100,m8_analytic,4,2,3,1,0.946,0.96025
cifar100,m8_analytic,4,2,4,2,0.939,0.9525
cifar100,m8_analytic,4,2,5,3,0.931,0.94025
cifar100,m8_analytic,4,2,6,4,0.927,0.933
cifar100,m8_analytic,4,2,7,5,0.929,0.9325
cifar100,m8_analytic,4,2,8,6,0.924,0.9285
cifar100,m8_analytic,4,2,9,7,0.916,0.92175
cifar100,m8_analytic,4,3,3,0,0.943,0.964
cifar100,m8_analytic,4,3,4,1,0.934,0.953
cifar100,m8_analytic,4,3,5,2,0.935,0.94975
cifar100,m8_analytic,4,3,6,3,0.912,0.92925
cifar100,m8_analytic,4,3,7,4,0.904,0.92175
cifar100,m8_analytic,4,3,8,5,0.901,0.9145
cifar100,m8_analytic,4,3,9,6,0.898,0.91225
cifar100,m8_analytic,4,4,4,0,0.935,0.94375
cifar100,m8_analytic,4,4,5,1,0.927,0.934
cifar100,m8_analytic,4,4,6,2,0.925,0.92925
cifar100,m8_analytic,4,4,7,3,0.916,0.918
cifar100,m8_analytic,4,4,8,4,0.907,0.90675
cifar100,m8_analytic,4,4,9,5,0.9,0.899
cifar100,m8_analytic,4,5,5,0,0.918,0.928
cifar100,m8_analytic,4,5,6,1,0.913,0.9175
cifar100,m8_analytic,4,5,7,2,0.903,0.9105
cifar100,m8_analytic,4,5,8,3,0.886,0.89375
cifar100,m8_analytic,4,5,9,4,0.883,0.88725
cifar100,m8_analytic,4,6,6,0,0.928,0.94075
cifar100,m8_analytic,4,6,7,1,0.923,0.9375
cifar100,m8_analytic,4,6,8,2,0.917,0.929
cifar100,m8_analytic,4,6,9,3,0.912,0.924
cifar100,m8_analytic,4,7,7,0,0.876,0.88075
cifar100,m8_analytic,4,7,8,1,0.861,0.8645
cifar100,m8_analytic,4,7,9,2,0.843,0.8455
cifar100,m8_analytic,4,8,8,0,0.889,0.902
cifar100,m8_analytic,4,8,9,1,0.877,0.897
cifar100,m8_analytic,4,9,9,0,0.85,0.85275
