dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cub200,m5_hybrid_replay,4,3,9,6,0.872791519434629,0.9478957915831663
cub200,m5_hybrid_replay,4,4,4,0,0.48464163822525597,0.564
cub200,m5_hybrid_replay,4,4,5,1,0.7952218430034129,0.862
cub200,m5_hybrid_replay,4,4,6,2,0.8703071672354948,0.944
cub200,m5_hybrid_replay,4,4,7,3,0.8907849829351536,0.952
cub200,m5_hybrid_replay,4,4,8,4,0.8481228668941979,0.922
cub200,m5_hybrid_replay,4,4,9,5,0.8805460750853242,0.946
cub200,m5_hybrid_replay,4,5,5,0,0.4064625850340136,0.5200803212851406
cub200,m5_hybrid_replay,4,5,6,1,0.7755102040816326,0.8815261044176707
cub200,m5_hybrid_replay,4,5,7,2,0.8843537414965986,0.9397590361445783
cub200,m5_hybrid_replay,4,5,8,3,0.9149659863945578,0.9518072289156626
cub200,m5_hybrid_replay,4,5,9,4,0.8418367346938775,0.929718875502008
cub200,m5_hybrid_replay,4,6,6,0,0.25945017182130586,0.314
cub200,m5_hybrid_replay,4,6,7,1,0.6666666666666666,0.75
cub200,m5_hybrid_replay,4,6,8,2,0.8075601374570447,0.858
cub200,m5_hybrid_replay,4,6,9,3,0.8470790378006873,0.902
cub200,m5_hybrid_replay,4,7,7,0,0.31155778894472363,0.44779116465863456
cub200,m5_hybrid_replay,4,7,8,1,0.6649916247906198,0.7670682730923695
cub200,m5_hybrid_replay,4,7,9,2,0.8140703517587939,0.8895582329317269
cub200,m5_hybrid_replay,4,8,8,0,0.3090277777777778,0.386
cub200,m5_hybrid_replay,4,8,9,1,0.734375,0.82
cub200,m5_hybrid_replay,4,9,9,0,0.19262981574539365,0.2965931863727455
