dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
imagenet_r,m5_hybrid_replay,F1,full,acc,0,0.652719925578308,0.6231012095234223,0.6798744278861081,1.0,1.0,1.0,5
imagenet_r,m5_hybrid_replay,F1,full,acc,1,0.6775789631089412,0.6580914814433936,0.699292238130035,1.0556250947514492,1.01339461580199,1.0990353072504864,5
imagenet_r,m5_hybrid_replay,F1,full,acc,2,0.6951437037294604,0.6723661344593295,0.7174202793196248,1.0903022308705914,1.0546370770754034,1.1282872260182548,5
imagenet_r,m5_hybrid_replay,F1,full,acc,3,0.684138098148762,0.6657281410799238,0.7033236596540433,1.0765397409850719,1.0466404711641633,1.1113441838744194,5
imagenet_r,m5_hybrid_replay,F1,full,acc,4,0.6825424997622889,0.666538260051868,0.698610721721876,1.0764869253879104,1.0465917777627145,1.111301469122303,5
imagenet_r,m5_hybrid_replay,F1,full,acc,5,0.671221517110138,0.6567948887862386,0.685243151929484,1.060194878558694,1.0302973508362516,1.0946309790656377,5
imagenet_r,m5_hybrid_replay,F1,full,acc,6,0.6633390637927284,0.6487455294293701,0.6783559472829777,1.0489464909150596,1.0124812487982977,1.0905592461198794,5
