dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cub200,m0_fedavg,1,2,7,5,0.2887700534759358,0.3373493975903614
cub200,m0_fedavg,1,2,8,6,0.34402852049910876,0.37751004016064255
cub200,m0_fedavg,1,2,9,7,0.2816399286987522,0.3232931726907631
cub200,m0_fedavg,1,3,3,0,0.8703374777975134,0.9138276553106213
cub200,m0_fedavg,1,3,4,1,0.5186500888099467,0.593186372745491
cub200,m0_fedavg,1,3,5,2,0.44760213143872113,0.5190380761523046
cub200,m0_fedavg,1,3,6,3,0.33747779751332146,0.40681362725450904
cub200,m0_fedavg,1,3,7,4,0.3019538188277087,0.3627254509018036
cub200,m0_fedavg,1,3,8,5,0.26287744227353466,0.3026052104208417
cub200,m0_fedavg,1,3,9,6,0.2344582593250444,0.28256513026052105
cub200,m0_fedavg,1,4,4,0,0.8624161073825504,0.892
cub200,m0_fedavg,1,4,5,1,0.6929530201342282,0.75
cub200,m0_fedavg,1,4,6,2,0.5151006711409396,0.572
cub200,m0_fedavg,1,4,7,3,0.4110738255033557,0.472
cub200,m0_fedavg,1,4,8,4,0.37919463087248323,0.462
cub200,m0_fedavg,1,4,9,5,0.32550335570469796,0.416
cub200,m0_fedavg,1,5,5,0,0.9512635379061372,0.95
cub200,m0_fedavg,1,5,6,1,0.6841155234657039,0.718
cub200,m0_fedavg,1,5,7,2,0.6155234657039711,0.668
cub200,m0_fedavg,1,5,8,3,0.6498194945848376,0.702
cub200,m0_fedavg,1,5,9,4,0.6425992779783394,0.672
cub200,m0_fedavg,1,6,6,0,0.8834459459459459,0.926
cub200,m0_fedavg,1,6,7,1,0.5084459459459459,0.53
cub200,m0_fedavg,1,6,8,2,0.35135135135135137,0.398
cub200,m0_fedavg,1,6,9,3,0.34628378378378377,0.386
cub200,m0_fedavg,1,7,7,0,0.8983050847457628,0.9178356713426854
cub200,m0_fedavg,1,7,8,1,0.6067796610169491,0.6292585170340681
cub200,m0_fedavg,1,7,9,2,0.4847457627118644,0.49899799599198397
cub200,m0_fedavg,1,8,8,0,0.9193277310924369,0.9659318637274549
cub200,m0_fedavg,1,8,9,1,0.4773109243697479,0.4909819639278557
cub200,m0_fedavg,1,9,9,0,0.9305084745762712,0.952
cub200,m0_fedavg,2,0,0,0,0.930976430976431,0.938
cub200,m0_fedavg,2,0,1,1,0.6464646464646465,0.658
cub200,m0_fedavg,2,0,2,2,0.6296296296296297,0.634
cub200,m0_fedavg,2,0,3,3,0.49158249158249157,0.532
cub200,m0_fedavg,2,0,4,4,0.42424242424242425,0.45
cub200,m0_fedavg,2,0,5,5,0.36363636363636365,0.41
cub200,m0_fedavg,2,0,6,6,0.4393939393939394,0.458
cub200,m0_fedavg,2,0,7,7,0.2441077441077441,0.268
cub200,m0_fedavg,2,0,8,8,0.26936026936026936,0.306
cub200,m0_fedavg,2,0,9,9,0.20202020202020202,0.236
cub200,m0_fedavg,2,1,1,0,0.8827470686767169,0.934
cub200,m0_fedavg,2,1,2,1,0.5611390284757118,0.608
cub200,m0_fedavg,2,1,3,2,0.5494137353433836,0.57
cub200,m0_fedavg,2,1,4,3,0.423785594639866,0.45
cub200,m0_fedavg,2,1,5,4,0.41708542713567837,0.456
cub200,m0_fedavg,2,1,6,5,0.38860971524288107,0.442
cub200,m0_fedavg,2,1,7,6,0.33668341708542715,0.362
cub200,m0_fedavg,2,1,8,7,0.32160804020100503,0.368
cub200,m0_fedavg,2,1,9,8,0.21440536013400335,0.256
cub200,m0_fedavg,2,2,2,0,0.8598615916955017,0.896
cub200,m0_fedavg,2,2,3,1,0.38408304498269896,0.392
cub200,m0_fedavg,2,2,4,2,0.3062283737024221,0.342
cub200,m0_fedavg,2,2,5,3,0.16089965397923875,0.188
cub200,m0_fedavg,2,2,6,4,0.2750865051903114,0.32
cub200,m0_fedavg,2,2,7,5,0.2231833910034602,0.248
cub200,m0_fedavg,2,2,8,6,0.16262975778546712,0.204
cub200,m0_fedavg,2,2,9,7,0.1903114186851211,0.216
cub200,m0_fedavg,2,3,3,0,0.8869565217391304,0.8993963782696177
cub200,m0_fedavg,2,3,4,1,0.6782608695652174,0.641851106639839
cub200,m0_fedavg,2,3,5,2,0.40347826086956523,0.42052313883299797
cub200,m0_fedavg,2,3,6,3,0.3582608695652174,0.35412474849094566
cub200,m0_fedavg,2,3,7,4,0.3008695652173913,0.289738430583501
cub200,m0_fedavg,2,3,8,5,0.29739130434782607,0.2977867203219316
cub200,m0_fedavg,2,3,9,6,0.23304347826086957,0.23541247484909456
cub200,m0_fedavg,2,4,4,0,0.8205128205128205,0.86
cub200,m0_fedavg,2,4,5,1,0.4307692307692308,0.504
cub200,m0_fedavg,2,4,6,2,0.41196581196581195,0.484
cub200,m0_fedavg,2,4,7,3,0.3435897435897436,0.4
cub200,m0_fedavg,2,4,8,4,0.26666666666666666,0.346
cub200,m0_fedavg,2,4,9,5,0.1829059829059829,0.236
cub200,m0_fedavg,2,5,5,0,0.8568840579710145,0.906
