dataset,method,family,view,ablation,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows
cifar100,m4_proto,F2,global,trajectory,0,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,1,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,2,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,3,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,4,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,5,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,trajectory,6,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,0,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,1,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,2,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,3,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,4,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,5,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
cifar100,m4_proto,F2,global,last_round,6,0.5522260036904977,0.5379513557818137,0.5670665275875932,0.059920840903192316,0.04621989529501042,0.07443880552491208,0.030528159875421748,0.019384026300812755,0.04245517343348649,3,"n/a (per-seed, see a1_lira_pertask_*)"
