dataset,method,family,seed,fpr,tpr
imagenet_r,m1_glfc,F1,0,0.0,0.0036489247834971296
imagenet_r,m1_glfc,F1,0,0.0001,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00010473708979594497,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00010969857978923841,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00011489510001873086,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00012033778407775893,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00012603829296797275,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.0001320088400831418,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00013826221737646565,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.0001448118227674533,0.0054977133404690084
imagenet_r,m1_glfc,F1,0,0.00015167168884709225,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.00015885651294280528,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.0001663816886076129,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.00017426333860096508,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.00018251834943190426,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.00019116440753857018,0.0055950180013622655
imagenet_r,m1_glfc,F1,0,0.00020022003718155845,0.006081541305828549
imagenet_r,m1_glfc,F1,0,0.00020970464013232327,0.006081541305828549
imagenet_r,m1_glfc,F1,0,0.0002196385372416547,0.006081541305828549
imagenet_r,m1_glfc,F1,0,0.0002300430119772917,0.006081541305828549
imagenet_r,m1_glfc,F1,0,0.00024094035602395243,0.006081541305828549
imagenet_r,m1_glfc,F1,0,0.0002523539170434766,0.0062274982971684345
imagenet_r,m1_glfc,F1,0,0.00026430814869741055,0.0062274982971684345
imagenet_r,m1_glfc,F1,0,0.00027682866303920667,0.0062274982971684345
imagenet_r,m1_glfc,F1,0,0.0002899422853882875,0.0062274982971684345
imagenet_r,m1_glfc,F1,0,0.0003036771118035457,0.007054587914761117
imagenet_r,m1_glfc,F1,0,0.0003180625692794119,0.007054587914761117
imagenet_r,m1_glfc,F1,0,0.00033312947879346737,0.007054587914761117
imagenet_r,m1_glfc,F1,0,0.0003489101213406774,0.007687068210567286
imagenet_r,m1_glfc,F1,0,0.00036543830709572547,0.007687068210567286
imagenet_r,m1_glfc,F1,0,0.0003827494478516311,0.007687068210567286
imagenet_r,m1_glfc,F1,0,0.0004008806328898465,0.008270896175926827
imagenet_r,m1_glfc,F1,0,0.000419870708444391,0.008270896175926827
imagenet_r,m1_glfc,F1,0,0.00043976036093027214,0.008270896175926827
imagenet_r,m1_glfc,F1,0,0.00046059220411451035,0.008319548506373455
imagenet_r,m1_glfc,F1,0,0.00048241087041653687,0.008319548506373455
imagenet_r,m1_glfc,F1,0,0.0005052631065335679,0.008465505497713341
imagenet_r,m1_glfc,F1,0,0.0005291978735958442,0.008465505497713341
imagenet_r,m1_glfc,F1,0,0.0005542664520663107,0.008514157828159969
imagenet_r,m1_glfc,F1,0,0.0005805225516094895,0.008514157828159969
imagenet_r,m1_glfc,F1,0,0.0006080224261649427,0.009487204437092537
imagenet_r,m1_glfc,F1,0,0.0006368249944718586,0.009633161428432423
imagenet_r,m1_glfc,F1,0,0.0006669919663030121,0.009633161428432423
imagenet_r,m1_glfc,F1,0,0.0006985879746785249,0.01123868833317116
imagenet_r,m1_glfc,F1,0,0.0007316807143427193,0.01123868833317116
imagenet_r,m1_glfc,F1,0,0.0007663410868007462,0.01274691057701664
imagenet_r,m1_glfc,F1,0,0.0008026433522257174,0.013136129220589666
imagenet_r,m1_glfc,F1,0,0.0008406652885618325,0.013282086211929552
imagenet_r,m1_glfc,F1,0,0.0008804883581643465,0.013768609516395835
imagenet_r,m1_glfc,F1,0,0.0009221978823334322,0.013768609516395835
imagenet_r,m1_glfc,F1,0,0.0009658832241158709,0.015617398073367714
imagenet_r,m1_glfc,F1,0,0.001011637979766207,0.016541792351853653
imagenet_r,m1_glfc,F1,0,0.001059560179277616,0.017320229638999707
imagenet_r,m1_glfc,F1,0,0.0011097524964120721,0.01780675294346599
imagenet_r,m1_glfc,F1,0,0.0011623224686798518,0.01780675294346599
imagenet_r,m1_glfc,F1,0,0.001217382727739662,0.018050014595699135
imagenet_r,m1_glfc,F1,0,0.0012750512407130128,0.019169018195971586
imagenet_r,m1_glfc,F1,0,0.0013354515629298987,0.019169018195971586
imagenet_r,m1_glfc,F1,0,0.0013987131026472386,0.019169018195971586
imagenet_r,m1_glfc,F1,0,0.0014649713983072847,0.019314975187311473
imagenet_r,m1_glfc,F1,0,0.0015343684089300133,0.019898803152671014
imagenet_r,m1_glfc,F1,0,0.0016070528182616384,0.019947455483117642
imagenet_r,m1_glfc,F1,0,0.0016831803533309566,0.02087184976160358
imagenet_r,m1_glfc,F1,0,0.001762914118095948,0.022039505692322662
imagenet_r,m1_glfc,F1,0,0.0018464249428955426,0.022282767344555802
imagenet_r,m1_glfc,F1,0,0.0019338917504552321,0.022574681327235575
imagenet_r,m1_glfc,F1,0,0.0020255019392306666,0.023353118614381628
imagenet_r,m1_glfc,F1,0,0.00212145178491063,0.024666731536440594
imagenet_r,m1_glfc,F1,0,0.002221946860939524,0.02544516882358665
imagenet_r,m1_glfc,F1,0,0.0023272024789604074,0.0269047387369855
imagenet_r,m1_glfc,F1,0,0.002437444150122222,0.027488566702345042
imagenet_r,m1_glfc,F1,0,0.0025529080682395165,0.027829133015471443
imagenet_r,m1_glfc,F1,0,0.0026738416158399465,0.02846161331127761
imagenet_r,m1_glfc,F1,0,0.002800503894183631,0.02880217962440401
imagenet_r,m1_glfc,F1,0,0.0029331662783900424,0.028899484285297265
imagenet_r,m1_glfc,F1,0,0.003072112998861759,0.029872530894229834
imagenet_r,m1_glfc,F1,0,0.0032176417502507355,0.03094288216405566
imagenet_r,m1_glfc,F1,0,0.003370064329271928,0.03211053809477474
imagenet_r,m1_glfc,F1,0,0.00352970730273065,0.032888975381920794
imagenet_r,m1_glfc,F1,0,0.0036969127071950283,0.03361876033862022
imagenet_r,m1_glfc,F1,0,0.003872038781812557,0.03381336966040673
imagenet_r,m1_glfc,F1,0,0.004055460735840828,0.03600272453050501
imagenet_r,m1_glfc,F1,0,0.0042475715525368985,0.03619733385229153
imagenet_r,m1_glfc,F1,0,0.004448782831127585,0.03697577113943758
imagenet_r,m1_glfc,F1,0,0.004659525668664682,0.03790016541792352
imagenet_r,m1_glfc,F1,0,0.004880251583654433,0.0390678213486426
imagenet_r,m1_glfc,F1,0,0.005111433483440166,0.04120852388829425
imagenet_r,m1_glfc,F1,0,0.0053535666774107244,0.04203561350588693
imagenet_r,m1_glfc,F1,0,0.005607169938205458,0.043154617106159386
imagenet_r,m1_glfc,F1,0,0.005872786613189483,0.04383574973241218
imagenet_r,m1_glfc,F1,0,0.006150985788580504,0.047192760533229544
imagenet_r,m1_glfc,F1,0,0.00644236350872137,0.048311764133501994
imagenet_r,m1_glfc,F1,0,0.006747544053110693,0.04918750608154131
imagenet_r,m1_glfc,F1,0,0.0070671812739274914,0.049771334046900845
imagenet_r,m1_glfc,F1,0,0.007401959996915644,0.05200934124744575
imagenet_r,m1_glfc,F1,0,0.007752597488629464,0.05327430183905809
imagenet_r,m1_glfc,F1,0,0.008119844993184008,0.054685219422010316
imagenet_r,m1_glfc,F1,0,0.008504489341802677,0.056436703318088935
imagenet_r,m1_glfc,F1,0,0.00890735463861044,0.05794492556193442
imagenet_r,m1_glfc,F1,0,0.009329304026284686,0.0587720151795271
imagenet_r,m1_glfc,F1,0,0.009771241535346501,0.06139924102364503
imagenet_r,m1_glfc,F1,0,0.010234114021054527,0.06315072491972365
imagenet_r,m1_glfc,F1,0,0.010718913192051276,0.06626447406830788
imagenet_r,m1_glfc,F1,0,0.011226677735108135,0.06816191495572638
imagenet_r,m1_glfc,F1,0,0.01175849554052157,0.07010800817359152
imagenet_r,m1_glfc,F1,0,0.012315506032928261,0.0718108397392235
imagenet_r,m1_glfc,F1,0,0.01289890261253308,0.07429210859200155
imagenet_r,m1_glfc,F1,0,0.013509935211980266,0.07662742045343972
imagenet_r,m1_glfc,F1,0,0.01414991297434576,0.07852486134085823
imagenet_r,m1_glfc,F1,0,0.014820207057988586,0.08022769290649022
imagenet_r,m1_glfc,F1,0,0.01552225357427048,0.0820764814634621
imagenet_r,m1_glfc,F1,0,0.016257556664437952,0.08348739904641432
imagenet_r,m1_glfc,F1,0,0.017027691722258997,0.08660114819499853
imagenet_r,m1_glfc,F1,0,0.017834308769319095,0.08820667509973727
imagenet_r,m1_glfc,F1,0,0.01867913599020783,0.0909798579351951
imagenet_r,m1_glfc,F1,0,0.01956398343517065,0.09336382212707989
imagenet_r,m1_glfc,F1,0,0.020490746898158482,0.09540722000583828
imagenet_r,m1_glfc,F1,0,0.021461411978584036,0.09706139924102364
imagenet_r,m1_glfc,F1,0,0.02247805833548725,0.100418410041841
imagenet_r,m1_glfc,F1,0,0.02354286414322418,0.10304563588595894
imagenet_r,m1_glfc,F1,0,0.024658110758226038,0.10528364308650384
imagenet_r,m1_glfc,F1,0,0.025826187606826773,0.107618954947942
imagenet_r,m1_glfc,F1,0,0.027049597304631343,0.11005157147027343
imagenet_r,m1_glfc,F1,0,0.02833096101839324,0.11233823100126496
imagenet_r,m1_glfc,F1,0,0.029673024081888696,0.1153060231585093
imagenet_r,m1_glfc,F1,0,0.03107866187782014,0.11914955726379294
imagenet_r,m1_glfc,F1,0,0.0325508859983506,0.12391748564756251
imagenet_r,m1_glfc,F1,0,0.03409285069746811,0.12659336382212708
imagenet_r,m1_glfc,F1,0,0.03570785964900463,0.12941519898803153
imagenet_r,m1_glfc,F1,0,0.03739937302478798,0.13218838182348935
imagenet_r,m1_glfc,F1,0,0.039171014908092605,0.13535078330252018
imagenet_r,m1_glfc,F1,0,0.04102658105827194,0.13934027439914373
imagenet_r,m1_glfc,F1,0,0.04297004704320839,0.1432811131653206
imagenet_r,m1_glfc,F1,0,0.04500557675700498,0.14663812396613798
imagenet_r,m1_glfc,F1,0,0.047137531341167244,0.15145470468035419
imagenet_r,m1_glfc,F1,0,0.049370478528390035,0.1561253284032305
imagenet_r,m1_glfc,F1,0,0.05170920242896761,0.15914177289092146
imagenet_r,m1_glfc,F1,0,0.054158713780794704,0.1622555220395057
imagenet_r,m1_glfc,F1,0,0.05672426068491978,0.16785054004086797
imagenet_r,m1_glfc,F1,0,0.05941133984965034,0.17373747202491
imagenet_r,m1_glfc,F1,0,0.06222570836730231,0.1790405760435925
imagenet_r,m1_glfc,F1,0,0.06517339604882427,0.18366254743602217
