dataset,method,family,view,ablation,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows
cub200,m5_hybrid_replay,F1,full,trajectory,0,0.672529006305274,0.6620317681889344,0.6841459631849258,0.06357618053743803,0.054200546484027674,0.07197189063750817,0.015849204278632924,0.012507471304098149,0.02078812231526277,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,1,0.7287681451191236,0.7191874833100005,0.7391148779836193,0.09737803287242369,0.08897063947977135,0.10670892065669256,0.022387816331854944,0.01170902982093088,0.029378038328993474,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,2,0.7686478124600129,0.7581305504700316,0.7798716617558858,0.13292460213931645,0.11993475599830844,0.14603806888802015,0.03991651447951996,0.027588471012356956,0.04931950544220745,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,3,0.8004637585880982,0.7884320905947075,0.8129757629021441,0.16387294547351944,0.1439399037788635,0.18521670565880455,0.05852139316462301,0.04083463587101715,0.0778158118409,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,4,0.8223190546597695,0.8095651064317819,0.835385464349219,0.19764218627706756,0.17427591807723516,0.22565349264187817,0.07719149491260109,0.056634418922307195,0.10581253412681384,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,5,0.840160761799452,0.827782817408092,0.8527855797777653,0.23198212888077224,0.2043845500254797,0.2612275608855264,0.09848682494129925,0.07742793510408552,0.1286166381904223,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,trajectory,6,0.8543641741052883,0.8424055120702235,0.8665177971824116,0.2613814244716932,0.23181669119870044,0.2931638930303682,0.11653730759196451,0.09388155505331262,0.14590005809889603,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,0,0.672529006305274,0.6620317681889344,0.6841459631849258,0.06357618053743803,0.054200546484027674,0.07197189063750817,0.015849204278632924,0.012507471304098149,0.02078812231526277,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,1,0.7187390640958351,0.7088405754749868,0.7292231119866897,0.09599204278632925,0.08581392450902021,0.10589087869728464,0.019974563005478736,0.010913080806336918,0.027660469423471792,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,2,0.7506519252525763,0.7392129127404601,0.762042279372518,0.12514675189146882,0.10945427811756367,0.14067466635244125,0.04154709105139577,0.02981025990147624,0.051276765869789125,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,3,0.7850829133169165,0.77195111712082,0.799002503063839,0.16824289068614662,0.1480784587837433,0.19187802953830874,0.06166840594834334,0.048041247196863666,0.07628191831599228,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,4,0.8133612070798996,0.7999451143791021,0.8269474662877924,0.20310461779285155,0.1820096572119602,0.22624716693427957,0.08629011218366814,0.060793195365679724,0.11042731728758974,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,5,0.8366459267190418,0.8238392728901878,0.8498095639252713,0.23744456039655623,0.21277495895351273,0.2625346535402564,0.10657448473780329,0.08418388189924049,0.13121589616030244,3,"n/a (per-seed, see a1_lira_pertask_*)"
cub200,m5_hybrid_replay,F1,full,last_round,6,0.8539537183863586,0.8429731972842545,0.8643101453767316,0.26120206104878685,0.2358724886394013,0.2898512702163618,0.1258152882859379,0.0982986876843405,0.15186482314615743,3,"n/a (per-seed, see a1_lira_pertask_*)"
