dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
imagenet_r,m3_fot,F1,full,leak_tpr1,0,0.07861465929297379,0.06672683193368698,0.09029649026999649,1.0,1.0,1.0,3
imagenet_r,m3_fot,F1,full,leak_tpr1,1,0.08590678477626063,0.07531702991133674,0.09904097989149338,1.106276494825262,1.0221987806251407,1.2183398653638515,3
imagenet_r,m3_fot,F1,full,leak_tpr1,2,0.08823961239171928,0.07709635089970891,0.1030438331084111,1.1402754629684664,1.0114937798626735,1.3108236229642618,3
imagenet_r,m3_fot,F1,full,leak_tpr1,3,0.08735868448098665,0.07436291445039905,0.1037594016751514,1.1274366917815222,0.961149331007339,1.3151253860131698,3
imagenet_r,m3_fot,F1,full,leak_tpr1,4,0.08541738038140916,0.0716061306145569,0.10382768268859979,1.0991438441658483,0.9327183525209657,1.2906218348536806,3
imagenet_r,m3_fot,F1,full,leak_tpr1,5,0.08682033964665002,0.07150774975018412,0.10647286737053016,1.1195907760561672,0.9061959375272975,1.340866102242592,3
imagenet_r,m3_fot,F1,full,leak_tpr1,6,0.0898709603745575,0.07316192604614216,0.11091686956136347,1.1640509651665116,0.9300396432401872,1.401853019064758,3
imagenet_r,m3_fot,F1,full,leak_auc,0,0.6908409057210475,0.6808008767515067,0.7016953237751061,1.0,1.0,1.0,3
imagenet_r,m3_fot,F1,full,leak_auc,1,0.7180019728991228,0.7060754211048825,0.7305309243847758,1.142323088833883,1.1250398707987235,1.1593213589386424,3
imagenet_r,m3_fot,F1,full,leak_auc,2,0.7290313513373323,0.7172187418145776,0.7426722523283776,1.2001166650933206,1.1779233706544088,1.2223620783556166,3
imagenet_r,m3_fot,F1,full,leak_auc,3,0.7312038396103706,0.7197586028435574,0.7443744182886304,1.2115004314029072,1.1841203750178093,1.2380338936203772,3
imagenet_r,m3_fot,F1,full,leak_auc,4,0.7305608979815822,0.7189259455609569,0.7440867770125714,1.208131438647611,1.17784952120255,1.2381894657298427,3
imagenet_r,m3_fot,F1,full,leak_auc,5,0.7297003835349846,0.7182141356232504,0.7434584871041456,1.2036223715618812,1.1694564024689784,1.2366079399956567,3
imagenet_r,m3_fot,F1,full,leak_auc,6,0.7286137544383087,0.7171811983069266,0.7425928458300449,1.1979284712286673,1.1620833575154372,1.2326595552361657,3
