ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.8809718377076702,0.3389221965842403,0.3368729757864235,0.3409759731065759,0.1847056700050246,0.18302781848737576,0.1863924420028002,204991,202830
trajectory,1,0.878471029212521,0.33467639163797075,0.3325225651044048,0.3368354164293161,0.18145386513380873,0.17969716852906528,0.18322058150427506,184405,182478
trajectory,2,0.8740201770893687,0.32253135273347133,0.32027091391532475,0.3247980567579706,0.1679775964933642,0.16617251958234533,0.16979440007550006,164260,162695
trajectory,3,0.872091506439063,0.31981489857694584,0.31740364173266955,0.32223342731184257,0.16426707491040674,0.16235471066342894,0.1661929953202138,143705,142316
trajectory,4,0.8708458176350106,0.31563603881602986,0.3130405122515835,0.31824024955459224,0.15513419140038168,0.15311623962372495,0.15716839706919628,123145,121958
trajectory,5,0.8715671416575449,0.31737426136474445,0.3145258678146773,0.3202329863873667,0.15822883554030073,0.15600001547092487,0.16047700227131992,102554,101805
trajectory,6,0.8697091773968142,0.31067345894167253,0.3075077249792572,0.31385258304984637,0.15578765203402636,0.15331239381522918,0.15828727179936766,82054,81409
trajectory,7,0.8728839593639602,0.3161938245682569,0.31251758403299146,0.31988743378492257,0.1579015902469196,0.15502623934795706,0.16080929356322254,61437,61117
trajectory,8,0.8654898577261861,0.2891056672045377,0.2847150767471772,0.29352621326173517,0.1406532687888123,0.13729737401359426,0.14406026234529926,40902,40979
trajectory,9,0.8415531113734029,0.2397494862511009,0.2339092574583374,0.2456638280215919,0.09819943242978765,0.09415252723408336,0.10236103339771918,20438,20512
last_round,0,0.8809718377076702,0.3389221965842403,0.3368729757864235,0.3409759731065759,0.1847056700050246,0.18302781848737576,0.1863924420028002,204991,202830
last_round,1,0.878471029212521,0.33467639163797075,0.3325225651044048,0.3368354164293161,0.18145386513380873,0.17969716852906528,0.18322058150427506,184405,182478
last_round,2,0.8740201770893687,0.32253135273347133,0.32027091391532475,0.3247980567579706,0.1679775964933642,0.16617251958234533,0.16979440007550006,164260,162695
last_round,3,0.872091506439063,0.31981489857694584,0.31740364173266955,0.32223342731184257,0.16426707491040674,0.16235471066342894,0.1661929953202138,143705,142316
last_round,4,0.8708458176350106,0.31563603881602986,0.3130405122515835,0.31824024955459224,0.15513419140038168,0.15311623962372495,0.15716839706919628,123145,121958
last_round,5,0.8715671416575449,0.31737426136474445,0.3145258678146773,0.3202329863873667,0.15822883554030073,0.15600001547092487,0.16047700227131992,102554,101805
last_round,6,0.8697091773968142,0.31067345894167253,0.3075077249792572,0.31385258304984637,0.15578765203402636,0.15331239381522918,0.15828727179936766,82054,81409
last_round,7,0.8728839593639602,0.3161938245682569,0.31251758403299146,0.31988743378492257,0.1579015902469196,0.15502623934795706,0.16080929356322254,61437,61117
last_round,8,0.8654898577261861,0.2891056672045377,0.2847150767471772,0.29352621326173517,0.1406532687888123,0.13729737401359426,0.14406026234529926,40902,40979
last_round,9,0.8415531113734029,0.2397494862511009,0.2339092574583374,0.2456638280215919,0.09819943242978765,0.09415252723408336,0.10236103339771918,20438,20512
