dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
cifar100,m2_target,F1,full,leak_tpr1,0,0.03169317240371026,0.026555046104682622,0.03766651048324312,1.0,1.0,1.0,3
cifar100,m2_target,F1,full,leak_tpr1,1,0.036322877239721246,0.030226129735115695,0.04297902785646976,1.2134176020847534,1.101755008035231,1.3381907697219486,3
cifar100,m2_target,F1,full,leak_tpr1,2,0.03939310255202326,0.0328634154856084,0.04543006965369514,1.354947169783063,1.1636205448230497,1.5463290924036244,3
cifar100,m2_target,F1,full,leak_tpr1,3,0.039669260384346726,0.03322011376266257,0.046982050759745264,1.3676773425389959,1.2237422306188044,1.5857777194780835,3
cifar100,m2_target,F1,full,leak_tpr1,4,0.041244984486427654,0.0352088672660462,0.047868743302552266,1.4403142106169642,1.2780305659809823,1.6452287933907535,3
cifar100,m2_target,F1,full,leak_tpr1,5,0.042317126658977564,0.035288688703978145,0.04923833110048355,1.4897372342576438,1.3045487593787513,1.6843018462030535,3
cifar100,m2_target,F1,full,leak_tpr1,6,0.04202472424828214,0.035441321456213065,0.049201888849980585,1.476258227810186,1.2883210107091914,1.7758923580038455,3
cifar100,m2_target,F1,full,leak_auc,0,0.5749784663890651,0.5680140779965703,0.5823829260551957,1.0,1.0,1.0,3
cifar100,m2_target,F1,full,leak_auc,1,0.5937099120111584,0.5867147901601568,0.6015912280864594,1.2498243365621182,1.211491146088073,1.2970787001751565,3
cifar100,m2_target,F1,full,leak_auc,2,0.6054306644204225,0.5982259796511621,0.6132224033072272,1.4061459175937279,1.3503702723593247,1.4743781646906764,3
cifar100,m2_target,F1,full,leak_auc,3,0.6129634484039299,0.6061157635285769,0.620329298416257,1.5066118826405406,1.4370029775195963,1.587071442380831,3
cifar100,m2_target,F1,full,leak_auc,4,0.6188049772120102,0.6120410747817561,0.6262104513662418,1.5845213023633775,1.5058305436859325,1.6730852932367766,3
cifar100,m2_target,F1,full,leak_auc,5,0.6236645131802949,0.6168493136695103,0.6310169100888366,1.6493337238800894,1.5616828011454613,1.746167047951535,3
cifar100,m2_target,F1,full,leak_auc,6,0.6286540028672308,0.6220099926567261,0.6356873612769046,1.7158793592768622,1.6207254096588073,1.824975268834856,3
