dataset,method,family,seed,fpr,tpr
cifar100,m1_glfc,F1,0,0.0,0.0014238719497225904
cifar100,m1_glfc,F1,0,0.0001,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00010473708979594497,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00010969857978923841,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00011489510001873086,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00012033778407775893,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00012603829296797275,0.002504050670201797
cifar100,m1_glfc,F1,0,0.0001320088400831418,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00013826221737646565,0.002504050670201797
cifar100,m1_glfc,F1,0,0.0001448118227674533,0.002504050670201797
cifar100,m1_glfc,F1,0,0.00015167168884709225,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.00015885651294280528,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.0001663816886076129,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.00017426333860096508,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.00018251834943190426,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.00019116440753857018,0.0026513477684489617
cifar100,m1_glfc,F1,0,0.00020022003718155845,0.0027004468011980164
cifar100,m1_glfc,F1,0,0.00020970464013232327,0.0027004468011980164
cifar100,m1_glfc,F1,0,0.0002196385372416547,0.0027004468011980164
cifar100,m1_glfc,F1,0,0.0002300430119772917,0.0027004468011980164
cifar100,m1_glfc,F1,0,0.00024094035602395243,0.0027004468011980164
cifar100,m1_glfc,F1,0,0.0002523539170434766,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.00026430814869741055,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.00027682866303920667,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.0002899422853882875,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.0003036771118035457,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.0003180625692794119,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.00033312947879346737,0.0032896351941866745
cifar100,m1_glfc,F1,0,0.0003489101213406774,0.003780625521677223
cifar100,m1_glfc,F1,0,0.00036543830709572547,0.003780625521677223
cifar100,m1_glfc,F1,0,0.0003827494478516311,0.003780625521677223
cifar100,m1_glfc,F1,0,0.0004008806328898465,0.003780625521677223
cifar100,m1_glfc,F1,0,0.000419870708444391,0.003780625521677223
cifar100,m1_glfc,F1,0,0.00043976036093027214,0.004173417783669662
cifar100,m1_glfc,F1,0,0.00046059220411451035,0.004173417783669662
cifar100,m1_glfc,F1,0,0.00048241087041653687,0.004173417783669662
cifar100,m1_glfc,F1,0,0.0005052631065335679,0.0049590023076545395
cifar100,m1_glfc,F1,0,0.0005291978735958442,0.0049590023076545395
cifar100,m1_glfc,F1,0,0.0005542664520663107,0.005106299405901704
cifar100,m1_glfc,F1,0,0.0005805225516094895,0.005106299405901704
cifar100,m1_glfc,F1,0,0.0006080224261649427,0.005400893602396033
cifar100,m1_glfc,F1,0,0.0006368249944718586,0.005548190700643198
cifar100,m1_glfc,F1,0,0.0006669919663030121,0.005548190700643198
cifar100,m1_glfc,F1,0,0.0006985879746785249,0.0060882800608828
cifar100,m1_glfc,F1,0,0.0007316807143427193,0.0060882800608828
cifar100,m1_glfc,F1,0,0.0007663410868007462,0.0060882800608828
cifar100,m1_glfc,F1,0,0.0008026433522257174,0.006137379093631856
cifar100,m1_glfc,F1,0,0.0008406652885618325,0.006235577159129965
cifar100,m1_glfc,F1,0,0.0008804883581643465,0.006333775224628075
cifar100,m1_glfc,F1,0,0.0009221978823334322,0.006922963617616733
cifar100,m1_glfc,F1,0,0.0009658832241158709,0.006922963617616733
cifar100,m1_glfc,F1,0,0.001011637979766207,0.0071193597486129525
cifar100,m1_glfc,F1,0,0.001059560179277616,0.007168458781362007
cifar100,m1_glfc,F1,0,0.0011097524964120721,0.007708548141601611
cifar100,m1_glfc,F1,0,0.0011623224686798518,0.007757647174350665
cifar100,m1_glfc,F1,0,0.001217382727739662,0.008101340403594049
cifar100,m1_glfc,F1,0,0.0012750512407130128,0.008199538469092158
cifar100,m1_glfc,F1,0,0.0013354515629298987,0.008837825894829872
cifar100,m1_glfc,F1,0,0.0013987131026472386,0.008837825894829872
cifar100,m1_glfc,F1,0,0.0014649713983072847,0.009476113320567584
cifar100,m1_glfc,F1,0,0.0015343684089300133,0.00962341041881475
cifar100,m1_glfc,F1,0,0.0016070528182616384,0.010507193008297737
cifar100,m1_glfc,F1,0,0.0016831803533309566,0.010507193008297737
cifar100,m1_glfc,F1,0,0.001762914118095948,0.010556292041046791
cifar100,m1_glfc,F1,0,0.0018464249428955426,0.011538272696027889
cifar100,m1_glfc,F1,0,0.0019338917504552321,0.011587371728776942
cifar100,m1_glfc,F1,0,0.0020255019392306666,0.011980163990769382
cifar100,m1_glfc,F1,0,0.00212145178491063,0.012323857220012766
cifar100,m1_glfc,F1,0,0.002221946860939524,0.012422055285510875
cifar100,m1_glfc,F1,0,0.0023272024789604074,0.012618451416507095
cifar100,m1_glfc,F1,0,0.002437444150122222,0.013011243678499533
cifar100,m1_glfc,F1,0,0.0025529080682395165,0.013354936907742917
cifar100,m1_glfc,F1,0,0.0026738416158399465,0.0136986301369863
