dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
cub200,m1_glfc,F1,full,leak_tpr1,0,0.0377057713579283,0.030676385593658987,0.044939580073064776,1.0,1.0,1.0,3
cub200,m1_glfc,F1,full,leak_tpr1,1,0.04315505237816383,0.03547877541957283,0.05203341674103969,1.1966839670275473,1.0848724453060279,1.3407628799984044,3
cub200,m1_glfc,F1,full,leak_tpr1,2,0.05206910013663869,0.04169573759491795,0.06469898447625107,1.518423710105446,1.3191038763725547,1.766922637665818,3
cub200,m1_glfc,F1,full,leak_tpr1,3,0.06706682282516754,0.05481040327767927,0.08405637771628312,2.0597449566708157,1.7631365166785713,2.467066135080594,3
cub200,m1_glfc,F1,full,leak_tpr1,4,0.08282907150758019,0.06660442875448802,0.10304760684166372,2.6286606702519904,2.24493989201358,3.1313273171140197,3
cub200,m1_glfc,F1,full,leak_tpr1,5,0.1016982236970525,0.08145979169797728,0.12470989329406076,3.3097156008548416,2.812226925633715,3.9265095931670366,3
cub200,m1_glfc,F1,full,leak_tpr1,6,0.12003058103975535,0.09944922698246664,0.14459818193223392,3.9713956929146805,3.38166402759261,4.78667927660383,3
cub200,m1_glfc,F1,full,leak_auc,0,0.6160647140863971,0.6059110251746106,0.6275063838308376,1.0,1.0,1.0,3
cub200,m1_glfc,F1,full,leak_auc,1,0.652492418754877,0.6428965079501284,0.663670928525356,1.3138568423247359,1.2696295428080269,1.3704677195271395,3
cub200,m1_glfc,F1,full,leak_auc,2,0.6848429481048418,0.6754110519374843,0.6948823476604639,1.5925852190291625,1.5034284304588552,1.7028931790487056,3
cub200,m1_glfc,F1,full,leak_auc,3,0.7135042543402605,0.7038940759184855,0.7234186464810288,1.8395276809223065,1.7191436943177245,1.9858940978019197,3
cub200,m1_glfc,F1,full,leak_auc,4,0.7378848849287313,0.7271858644740087,0.7484669953694454,2.0495883421696353,1.9107363903336894,2.22071455420084,3
cub200,m1_glfc,F1,full,leak_auc,5,0.759665143913576,0.7473756178620197,0.7711248604315626,2.237244505856316,2.0848384026861178,2.431110481940822,3
cub200,m1_glfc,F1,full,leak_auc,6,0.7786208086418364,0.7650706552125127,0.790817333971033,2.400564295832708,2.235479298273447,2.6096364185548118,3
