dataset,method,family,view,elapsed,acc_mean,acc_ci_lo,acc_ci_hi,acc_norm,tpr1_mean,tpr1_ci_lo,tpr1_ci_hi,tpr1_norm,auc_mean,auc_ci_lo,auc_ci_hi,auc_norm,leak_norm
cub200,m3_fot,F1,full,6,0.7028213172554659,0.6712152977386863,0.735628209465717,1.1057263434580664,0.09044159660435883,0.07513524937286904,0.10996532044266179,1.5396116171163432,0.7315587916759787,0.7138059420002725,0.7532251021674374,1.2830673536100372,1.5396116171163432
cub200,m4_proto,F2,aggregate,0,0.9420542898824442,0.9296633846905527,0.9533125959206347,1.0,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,1,0.9284854022122564,0.9145898953545449,0.9409708728770269,0.9961038881127435,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,2,0.9131592724914419,0.8991744578438966,0.9257533967979732,0.9839212360713661,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,3,0.897427132025052,0.8852424504553811,0.9077761600234836,0.9693459040867838,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,4,0.8868668490000022,0.8742187464358075,0.898826776910387,0.9595231322198831,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,5,0.8772333531156675,0.8640275236480504,0.8881442573753315,0.950219346925632,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,aggregate,6,0.8694612035587885,0.8563173316611593,0.880570888442849,0.9426443244339268,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,full,0,0.9420542898824442,0.9296633846905527,0.9533125959206347,1.0,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,1,0.9284854022122564,0.9145898953545449,0.9409708728770269,0.9961038881127435,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,2,0.9131592724914419,0.8991744578438966,0.9257533967979732,0.9839212360713661,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,3,0.897427132025052,0.8852424504553811,0.9077761600234836,0.9693459040867838,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,4,0.8868668490000022,0.8742187464358075,0.898826776910387,0.9595231322198831,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,5,0.8772333531156675,0.8640275236480504,0.8881442573753315,0.950219346925632,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,full,6,0.8694612035587885,0.8563173316611593,0.880570888442849,0.9426443244339268,0.9958678431584835,0.9931401330822065,0.9977057891944772,1.0,0.9995468107509874,0.9993251650138342,0.9997274664913732,1.0,1.0
cub200,m4_proto,F2,global,0,0.9420542898824442,0.9296633846905527,0.9533125959206347,1.0,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,1,0.9284854022122564,0.9145898953545449,0.9409708728770269,0.9961038881127435,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,2,0.9131592724914419,0.8991744578438966,0.9257533967979732,0.9839212360713661,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,3,0.897427132025052,0.8852424504553811,0.9077761600234836,0.9693459040867838,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,4,0.8868668490000022,0.8742187464358075,0.898826776910387,0.9595231322198831,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,5,0.8772333531156675,0.8640275236480504,0.8881442573753315,0.950219346925632,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m4_proto,F2,global,6,0.8694612035587885,0.8563173316611593,0.880570888442849,0.9426443244339268,0.832434802377318,0.8077790707525885,0.8576444939227216,1.0,0.9889042539208681,0.986447708660362,0.9909540345368026,1.0,1.0
cub200,m5_hybrid_replay,F1,full,0,0.6920934424919494,0.6198732241983681,0.7590986332830739,1.0,0.06357618053743803,0.054200546484027674,0.07197189063750817,1.0,0.672529006305274,0.6620317681889344,0.6841459631849258,1.0,1.0
cub200,m5_hybrid_replay,F1,full,1,0.878643476593423,0.8581428754049262,0.8994377489590022,1.2950972300283046,0.09737803287242369,0.08897063947977135,0.10670892065669256,1.6309119462400938,0.7287681451191236,0.7191874833100005,0.7391148779836193,1.3259691805929703,1.6309119462400938
cub200,m5_hybrid_replay,F1,full,2,0.9021386864208276,0.8767842712783441,0.9228959521626804,1.33662835042776,0.13292460213931645,0.11993475599830844,0.14603806888802015,2.2943890532364293,0.7686478124600129,0.7581305504700316,0.7798716617558858,1.5571167898843956,2.2943890532364293
cub200,m5_hybrid_replay,F1,full,3,0.8865001719145033,0.8680731284040765,0.9053586085777857,1.3167236484112468,0.16387294547351944,0.1439399037788635,0.18521670565880455,2.8720402225387436,0.8004637585880982,0.7884320905947075,0.8129757629021441,1.7415260484167834,2.8720402225387436
cub200,m5_hybrid_replay,F1,full,4,0.8875543374910164,0.8680580293109197,0.9056988942573495,1.3206522702864318,0.19764218627706756,0.17427591807723516,0.22565349264187817,3.5023434741852624,0.8223190546597695,0.8095651064317819,0.835385464349219,1.8682021160514652,3.5023434741852624
cub200,m5_hybrid_replay,F1,full,5,0.8899370920528511,0.8751691069272339,0.9050107081288178,1.3258979070368435,0.23198212888077224,0.2043845500254797,0.2612275608855264,4.143298881219337,0.840160761799452,0.827782817408092,0.8527855797777653,1.9716149132486696,4.143298881219337
cub200,m5_hybrid_replay,F1,full,6,0.884228839486535,0.8680085107247066,0.900005358719168,1.31857877748878,0.2613814244716932,0.23181669119870044,0.2931638930303682,4.692037057326858,0.8543641741052883,0.8424055120702235,0.8665177971824116,2.0539396921945627,4.692037057326858
cub200,m8_analytic,F5,aggregate,0,0.9438086032366805,0.9337389756280807,0.9530441244558104,1.0,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,1,0.9327835782693376,0.9211262854641616,0.9432755154312598,0.998883131515749,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,2,0.9253738081469782,0.9125342862837145,0.9372869375601067,0.9953494419411244,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,3,0.9129944733516835,0.9007934027840077,0.9243531121891274,0.9844551919785909,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,4,0.9027463995181885,0.8891735154406717,0.9150747870339853,0.9749913798849066,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,5,0.8913279248240876,0.8776360318087164,0.9033350450899434,0.9637604636552244,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,aggregate,6,0.8843753805892277,0.8707232826050024,0.8966331569785122,0.9570929638165441,1.0,1.0,1.0,1.0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0
cub200,m8_analytic,F5,full,0,0.9438086032366805,0.9337389756280807,0.9530441244558104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,1,0.9327835782693376,0.9211262854641616,0.9432755154312598,0.998883131515749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,2,0.9253738081469782,0.9125342862837145,0.9372869375601067,0.9953494419411244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,3,0.9129944733516835,0.9007934027840077,0.9243531121891274,0.9844551919785909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,4,0.9027463995181885,0.8891735154406717,0.9150747870339853,0.9749913798849066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,5,0.8913279248240876,0.8776360318087164,0.9033350450899434,0.9637604636552244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,full,6,0.8843753805892277,0.8707232826050024,0.8966331569785122,0.9570929638165441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cub200,m8_analytic,F5,global,0,0.9438086032366805,0.9337389756280807,0.9530441244558104,1.0,1.0,1.0,1.0,1.0,0.9999995135089182,0.9999922157124185,1.0,1.0,1.0
cub200,m8_analytic,F5,global,1,0.9327835782693376,0.9211262854641616,0.9432755154312598,0.998883131515749,1.0,1.0,1.0,1.0,0.9999995523753252,0.9999929870802645,1.0,1.0000000777328897,1.0
cub200,m8_analytic,F5,global,2,0.9253738081469782,0.9125342862837145,0.9372869375601067,0.9953494419411244,1.0,1.0,1.0,1.0,0.9999995330743204,0.9999930132332223,1.0,1.0000000391308423,1.0
cub200,m8_analytic,F5,global,3,0.9129944733516835,0.9007934027840077,0.9243531121891274,0.9844551919785909,1.0,1.0,1.0,1.0,0.9999994500535597,0.9999925197925145,1.0,0.9999998730891595,1.0
cub200,m8_analytic,F5,global,4,0.9027463995181885,0.8891735154406717,0.9150747870339853,0.9749913798849066,1.0,1.0,1.0,1.0,0.9999994270509922,0.99999247287966,1.0,0.9999998270839797,1.0
cub200,m8_analytic,F5,global,5,0.8913279248240876,0.8776360318087164,0.9033350450899434,0.9637604636552244,1.0,1.0,1.0,1.0,0.9999993503757674,0.9999921697140405,1.0,0.9999996737333808,1.0
cub200,m8_analytic,F5,global,6,0.8843753805892277,0.8707232826050024,0.8966331569785122,0.9570929638165441,1.0,1.0,1.0,1.0,0.9999993133601416,0.9999921192117889,1.0,0.9999995997020572,1.0
imagenet_r,m0_fedavg,F1,full,0,0.7188569807612402,0.7032821706362776,0.7333031851337717,1.0,0.07401433560366674,0.0689063937991534,0.07979759470969085,1.0,0.6780628969550911,0.6722111772787789,0.6844105863051242,1.0,1.0
imagenet_r,m0_fedavg,F1,full,1,0.2523313231684319,0.22874809990318026,0.27808763729406105,0.34105720773589915,0.08030479653755826,0.07358276207505222,0.08798428287049716,1.0982664410178022,0.6986701861362127,0.6922526736197829,0.7055880185215011,1.1157303937738297,1.0982664410178022
imagenet_r,m0_fedavg,F1,full,2,0.20588080976742487,0.17975322303945107,0.23198250723707614,0.28002529075294363,0.07685408525602958,0.06947182689241709,0.08521537074687233,1.0443611516949052,0.7052283357434718,0.6979784786559363,0.712857413324333,1.1525609166924424,1.0443611516949052
imagenet_r,m0_fedavg,F1,full,3,0.18623863898700044,0.1592178825738958,0.21154747600436336,0.2551106879023551,0.07262867462871862,0.0642892972290263,0.08133537951918511,0.9783538958597151,0.7048573319407831,0.6973953659169521,0.7127475610491132,1.1504773618978565,0.9783538958597151
imagenet_r,m0_fedavg,F1,full,4,0.1855192901837715,0.16199446469779563,0.21305352917784232,0.2563276806269933,0.07148984215195349,0.06245695522209451,0.08016454974416987,0.9605636233211384,0.7016707737941064,0.6937782807206758,0.7097586092400887,1.132581673345286,0.9605636233211384
imagenet_r,m0_fedavg,F1,full,5,0.1733084856274125,0.1500653575630936,0.19889283898745025,0.24030653730143925,0.07176599680833645,0.06227472613360013,0.08114338037881057,0.9648775735289907,0.6975356990964358,0.6894108454955451,0.7057455756426065,1.109359122390645,0.9648775735289907
imagenet_r,m0_fedavg,F1,full,6,0.17348709674671933,0.15326655187551308,0.1914204312470167,0.2417671638667782,0.07197127991573617,0.06214255529054503,0.0811368820568488,0.9680844037719958,0.6933083698293518,0.6847215583723543,0.7016238722287992,1.0856184704110803,0.9680844037719958
imagenet_r,m1_glfc,F1,full,0,0.5738674278203192,0.5260794102520345,0.6195957222841799,1.0,0.05955608956144766,0.05278409582657981,0.0665145314659764,1.0,0.6450617459274478,0.6362674251413237,0.6542129091508995,1.0,1.0
imagenet_r,m1_glfc,F1,full,1,0.6045184038594262,0.5833075589971941,0.6274845598627773,1.0742042067417594,0.0776274984169251,0.06971781163246253,0.08613640088950726,1.3646657558213826,0.6767431218143348,0.6690692870947982,0.6851130118039943,1.2183992456752337,1.3646657558213826
imagenet_r,m1_glfc,F1,full,2,0.6454916882905047,0.6250219451419987,0.6666629474265211,1.156602579178072,0.09698160385783175,0.08879227451439571,0.10583127381940789,1.7552152445357476,0.7056090554906018,0.6960513020842184,0.7152264413625291,1.4173899133506678,1.7552152445357476
imagenet_r,m1_glfc,F1,full,3,0.6657841828183769,0.6451361094151906,0.6866231304106359,1.1979906418005328,0.11972917241715242,0.10955979047505414,0.13002515375374,2.2142419506505338,0.7289875619830731,0.7179979437192915,0.7396287951099029,1.578552364160849,2.2142419506505338
imagenet_r,m1_glfc,F1,full,4,0.6762846289564308,0.6570956461715363,0.6959840606929307,1.2200103184814008,0.14280147428923995,0.13026307593706307,0.15574409536789716,2.6798215005356947,0.7485909330659741,0.7375715371905204,0.7594767541520271,1.7136904803993338,2.6798215005356947
imagenet_r,m1_glfc,F1,full,5,0.678430158411748,0.6611070694268926,0.6961516215027111,1.2259549833682257,0.16369806296578934,0.14860876317616434,0.17825444453351635,3.1014969971593422,0.7647875103131387,0.7539245290335721,0.7758460454607472,1.8253434675022553,3.1014969971593422
imagenet_r,m1_glfc,F1,full,6,0.6771010937829697,0.6596707638655265,0.6957852177995839,1.2250500764971046,0.18095763853934957,0.16492346459833415,0.19713435212577501,3.449780643554787,0.7778946126520528,0.766745108216702,0.7891521750537434,1.9156988003649218,3.449780643554787
imagenet_r,m2_target,F1,full,0,0.6058952079102282,0.5666581576006878,0.6422387724579792,1.0,0.09454657558696111,0.08397693820715596,0.10602069312121931,1.0,0.7142164435635899,0.7038418230491565,0.7247918958769483,1.0,1.0
imagenet_r,m2_target,F1,full,1,0.7098026117825472,0.6865759391055498,0.7349459387704694,1.1964416801319038,0.15039509337833235,0.1288259368898159,0.17215747205566276,1.6605651075001582,0.7755402858210972,0.7620139606670804,0.7882549750891783,1.2862704712922908,1.6605651075001582
imagenet_r,m2_target,F1,full,2,0.69807834034255,0.6821391344939292,0.7138013052668243,1.1834080358824912,0.1766805665979783,0.14835708748769277,0.20465425129316606,1.9714644317739105,0.8002119890112879,0.7847369663406372,0.8138192223535506,1.401442317018816,1.9714644317739105
imagenet_r,m2_target,F1,full,3,0.6769520537306325,0.6597613947768505,0.6953265585514358,1.1510803308713886,0.1997533708685564,0.17299074246900187,0.22670197856611826,2.244364949747538,0.8138791132208241,0.7977778015403154,0.8275965959155475,1.4652428543733589,2.244364949747538
imagenet_r,m2_target,F1,full,4,0.6652263235463217,0.6508835971574626,0.6780193427778235,1.1335530943169394,0.21627103243497592,0.18586762766903078,0.2451283281761616,2.4397325498158593,0.822883394144207,0.8062201099069127,0.8369077448703401,1.5072764199278632,2.4397325498158593
imagenet_r,m2_target,F1,full,5,0.6565214676280565,0.6429521349024597,0.6694736886874081,1.1204571239260916,0.22787233697327644,0.19651568868399166,0.25783666292288315,2.5769504614552003,0.8302476581082849,0.8132847779651499,0.8443703169789666,1.5416540981376683,2.5769504614552003
imagenet_r,m2_target,F1,full,6,0.6426722040329336,0.6287245408591254,0.6558200791580281,1.0980101966660192,0.2353685645211014,0.20388811678849197,0.2684976582649046,2.6656143428221593,0.8360434668099501,0.8192244331223629,0.8501443918604017,1.5687099515784648,2.6656143428221593
imagenet_r,m3_fot,F1,full,0,0.6855086963232258,0.6635986995399644,0.7077707777408879,1.0,0.07861465929297379,0.06672683193368698,0.09029649026999649,1.0,0.6908409057210475,0.6808008767515067,0.7016953237751061,1.0,1.0
imagenet_r,m3_fot,F1,full,1,0.4767001904217955,0.4413069304651422,0.5135854616116845,0.6985315459895439,0.08590678477626063,0.07531702991133674,0.09904097989149338,1.106276494825262,0.7180019728991228,0.7060754211048825,0.7305309243847758,1.142323088833883,1.106276494825262
imagenet_r,m3_fot,F1,full,2,0.4581021506328411,0.4240825817845007,0.4909297161715834,0.6766481576269698,0.08823961239171928,0.07709635089970891,0.1030438331084111,1.1402754629684664,0.7290313513373323,0.7172187418145776,0.7426722523283776,1.2001166650933206,1.1402754629684664
imagenet_r,m3_fot,F1,full,3,0.4484086915780764,0.4154690537678034,0.4788302302801359,0.6655596477470742,0.08735868448098665,0.07436291445039905,0.1037594016751514,1.1274366917815222,0.7312038396103706,0.7197586028435574,0.7443744182886304,1.2115004314029072,1.1274366917815222
imagenet_r,m3_fot,F1,full,4,0.44726559285425516,0.4182869787055753,0.4736436014570588,0.6661956177915466,0.08541738038140916,0.0716061306145569,0.10382768268859979,1.0991438441658483,0.7305608979815822,0.7189259455609569,0.7440867770125714,1.208131438647611,1.0991438441658483
imagenet_r,m3_fot,F1,full,5,0.4375342650036672,0.4124629757559971,0.4620756336465032,0.6531241277066426,0.08682033964665002,0.07150774975018412,0.10647286737053016,1.1195907760561672,0.7297003835349846,0.7182141356232504,0.7434584871041456,1.2036223715618812,1.1195907760561672
imagenet_r,m3_fot,F1,full,6,0.44332990117535215,0.422732783146368,0.4669187386799145,0.6631761382043783,0.0898709603745575,0.07316192604614216,0.11091686956136347,1.1640509651665116,0.7286137544383087,0.7171811983069266,0.7425928458300449,1.1979284712286673,1.1640509651665116
imagenet_r,m4_proto,F2,aggregate,0,0.6462263097875287,0.6164336050769971,0.6753451225042986,1.0,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,1,0.6041556128954394,0.5795808588276637,0.6302748932288675,0.9482884698164972,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,2,0.5719061798451514,0.5471360499594299,0.5974595125123778,0.903007170617754,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,3,0.5522668927936711,0.5299087963297284,0.5755513087694721,0.8751794343750746,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,4,0.5356697081971864,0.513331951775198,0.5580353691725887,0.8509371627173501,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,5,0.5231035176476022,0.5007579824729333,0.5461966167212275,0.8324667288465125,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,aggregate,6,0.5104767332509768,0.48852093627217713,0.5326794973532367,0.8134506967758923,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,full,0,0.6462263097875287,0.6164336050769971,0.6753451225042986,1.0,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,1,0.6041556128954394,0.5795808588276637,0.6302748932288675,0.9482884698164972,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,2,0.5719061798451514,0.5471360499594299,0.5974595125123778,0.903007170617754,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,3,0.5522668927936711,0.5299087963297284,0.5755513087694721,0.8751794343750746,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,4,0.5356697081971864,0.513331951775198,0.5580353691725887,0.8509371627173501,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,5,0.5231035176476022,0.5007579824729333,0.5461966167212275,0.8324667288465125,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,full,6,0.5104767332509768,0.48852093627217713,0.5326794973532367,0.8134506967758923,0.7324282862939808,0.7017801955866926,0.7625112788442225,1.0,0.9770387884296409,0.9725322268076979,0.9808809399587173,1.0,1.0
imagenet_r,m4_proto,F2,global,0,0.6462263097875287,0.6164336050769971,0.6753451225042986,1.0,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,1,0.6041556128954394,0.5795808588276637,0.6302748932288675,0.9482884698164972,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,2,0.5719061798451514,0.5471360499594299,0.5974595125123778,0.903007170617754,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,3,0.5522668927936711,0.5299087963297284,0.5755513087694721,0.8751794343750746,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,4,0.5356697081971864,0.513331951775198,0.5580353691725887,0.8509371627173501,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,5,0.5231035176476022,0.5007579824729333,0.5461966167212275,0.8324667288465125,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m4_proto,F2,global,6,0.5104767332509768,0.48852093627217713,0.5326794973532367,0.8134506967758923,0.23953708540088797,0.21552160386798608,0.26815000181104787,1.0,0.8422918231966118,0.8275347435183144,0.8569393290451808,1.0,1.0
imagenet_r,m5_hybrid_replay,F1,full,0,0.652719925578308,0.6231012095234223,0.6798744278861081,1.0,0.08649493600807634,0.07463017908377939,0.09712815995410297,1.0,0.6962446346553818,0.6834011520018213,0.7085265263075721,1.0,1.0
imagenet_r,m5_hybrid_replay,F1,full,1,0.6775789631089412,0.6580914814433936,0.699292238130035,1.0556250947514492,0.13946331455368483,0.12234650055855195,0.15936879703287543,1.692442942105554,0.7605634617297542,0.7492903058060923,0.7720016496939516,1.3277482066570656,1.692442942105554
imagenet_r,m5_hybrid_replay,F1,full,2,0.6951437037294604,0.6723661344593295,0.7174202793196248,1.0903022308705914,0.1867326668186407,0.16441217915414996,0.2099331699683521,2.310383876914169,0.7960045140457098,0.7851622964222598,0.808048883903868,1.5083444934202295,2.310383876914169
imagenet_r,m5_hybrid_replay,F1,full,3,0.684138098148762,0.6657281410799238,0.7033236596540433,1.0765397409850719,0.22278307877682613,0.20097998768240846,0.2466866922154472,2.781662288786809,0.8166681494025072,0.8062334926002299,0.8276762246142535,1.6136397815848411,2.781662288786809
imagenet_r,m5_hybrid_replay,F1,full,4,0.6825424997622889,0.666538260051868,0.698610721721876,1.0764869253879104,0.24989416094050215,0.22898679005070918,0.2747300993818762,3.136078980642249,0.8292683408734614,0.8188015637886146,0.8398874910578034,1.6778463342535594,3.136078980642249
imagenet_r,m5_hybrid_replay,F1,full,5,0.671221517110138,0.6567948887862386,0.685243151929484,1.060194878558694,0.27417201289608234,0.25335672680896565,0.29776871256559906,3.4534575317272114,0.8374428683263809,0.8264809824199223,0.8482987026314063,1.719501116139824,3.4534575317272114
imagenet_r,m5_hybrid_replay,F1,full,6,0.6633390637927284,0.6487455294293701,0.6783559472829777,1.0489464909150596,0.2922623506040968,0.27012784966211256,0.31642534981967574,3.6899481891754964,0.8434821215926422,0.8324453191800133,0.8545278359138877,1.7502752225344604,3.6899481891754964
imagenet_r,m8_analytic,F5,aggregate,0,0.7716640975425602,0.7523387567639878,0.7888541003634844,1.0,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,1,0.7461906135916437,0.7267324447684038,0.7654360865265047,0.9792475610843149,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,2,0.7195434782975463,0.6998519478052867,0.7410981875487034,0.9490976250087297,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,3,0.6948748184271797,0.6755356735714275,0.7154798840283847,0.9192062127248576,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,4,0.6784573343760498,0.6610800961671759,0.6970008902970003,0.8992832819813718,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,5,0.660936103925859,0.6417730842627638,0.6801309868388895,0.8772746638664332,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,aggregate,6,0.6454158183345716,0.6254678465821685,0.6655730859749454,0.8575770908726852,1.0,0.9997873074745087,1.0,1.0,0.9999914067017781,0.9999647305819943,0.9999997310458935,1.0,1.0
imagenet_r,m8_analytic,F5,full,0,0.7716640975425602,0.7523387567639878,0.7888541003634844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imagenet_r,m8_analytic,F5,full,1,0.7461906135916437,0.7267324447684038,0.7654360865265047,0.9792475610843149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
