ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.585674400969346,0.03465709978660506,0.033868149186592714,0.035459288131665455,0.0068325534955656925,0.006479926848394239,0.007199278861434499,204316,205184
trajectory,1,0.5981330173974112,0.03965531301818577,0.0387680299425974,0.0405571419829258,0.008252915432081986,0.00784451462604709,0.00867692642147344,183935,184615
trajectory,2,0.600889481303651,0.03907649601653307,0.038142491043374825,0.04002688481423859,0.007936362357918936,0.007512012394581096,0.008378291599739915,163551,164049
trajectory,3,0.6035965621279532,0.04019671626546902,0.039184321378692544,0.04122781534377027,0.008163864928959685,0.007703889807993751,0.008643954038090944,142947,143703
trajectory,4,0.6019248166396095,0.03848694673484867,0.03741704721780802,0.03957874351360347,0.007560372880526535,0.0070831244729321835,0.00806112758357704,122613,123087
trajectory,5,0.600314611052607,0.03795062695924765,0.03678671487603596,0.039140884911675465,0.007435344827586207,0.00691748348624971,0.007981480194431088,102080,102670
trajectory,6,0.6017780269847377,0.03793665779761394,0.03663584542859666,0.03927046812049279,0.006719227043662714,0.006170022516496622,0.0073039471053219516,81557,82243
trajectory,7,0.605458947915141,0.039551628211422024,0.03802005169982963,0.041127125020290235,0.008231058746522664,0.007529957870974694,0.008979442604543999,61110,61740
trajectory,8,0.6005444157431218,0.03782813882607413,0.03599506720751808,0.03972754342291376,0.007890079638187003,0.0070533391937378275,0.008798153538990798,40684,41216
trajectory,9,0.5985278111601496,0.03631010794896958,0.03378370770218318,0.03896986330308818,0.005642787046123651,0.004660881254504991,0.006769478757267622,20380,20570
last_round,0,0.585674400969346,0.03465709978660506,0.033868149186592714,0.035459288131665455,0.0068325534955656925,0.006479926848394239,0.007199278861434499,204316,205184
last_round,1,0.5821478370230698,0.035664772881724524,0.034821859529398036,0.036522361295355625,0.007149264685894474,0.006769305306215641,0.007544879197447984,183935,184615
last_round,2,0.5805950795617041,0.03379374017890444,0.03292321610117279,0.03468084100093471,0.006420015774895904,0.006038657394623388,0.006819025743851441,163551,164049
last_round,3,0.5811514664441539,0.03250155652094832,0.03158829202611145,0.03343384749169986,0.006624832980055545,0.00621082996311346,0.007059034447363321,142947,143703
last_round,4,0.5837731224983442,0.03250063207000889,0.03151507590915678,0.033508378893068715,0.007234143198518918,0.0067674013049293805,0.007724412650846665,122613,123087
last_round,5,0.5858464311465379,0.033581504702194356,0.0324847520711769,0.03470486118292634,0.0074157523510971785,0.006898581227835312,0.007961199071117636,102080,102670
last_round,6,0.5885346589193599,0.034282771558541876,0.03304446492002376,0.03555434728190782,0.006866363402283066,0.006311089240246482,0.007457137139872991,81557,82243
last_round,7,0.591524833184086,0.034838815251186386,0.03339889444418519,0.0363231252437334,0.00729831451480936,0.006638755664752091,0.008005288924077035,61110,61740
last_round,8,0.5911148769378259,0.03414118572411759,0.03239766612920656,0.03595159674668285,0.006415298397404385,0.005662608804403585,0.007239676750211398,40684,41216
last_round,9,0.5900929209387223,0.033562315996074586,0.03113188059207552,0.03612696094419785,0.005839057899901865,0.0048394839884759915,0.006983287594171685,20380,20570
