dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
imagenet_r,m0_fedavg,F1,full,leak_tpr1,0,0.07401433560366674,0.0689063937991534,0.07979759470969085,1.0,1.0,1.0,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,1,0.08030479653755826,0.07358276207505222,0.08798428287049716,1.0982664410178022,1.0337347166893858,1.167327496172556,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,2,0.07685408525602958,0.06947182689241709,0.08521537074687233,1.0443611516949052,0.948359304516157,1.1335998624443575,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,3,0.07262867462871862,0.0642892972290263,0.08133537951918511,0.9783538958597151,0.8605280640973884,1.091671683093064,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,4,0.07148984215195349,0.06245695522209451,0.08016454974416987,0.9605636233211384,0.8262868255079652,1.085131486491691,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,5,0.07176599680833645,0.06227472613360013,0.08114338037881057,0.9648775735289907,0.8214950774611852,1.0997883507142585,5
imagenet_r,m0_fedavg,F1,full,leak_tpr1,6,0.07197127991573617,0.06214255529054503,0.0811368820568488,0.9680844037719958,0.8194485849564805,1.1044864688293052,5
imagenet_r,m0_fedavg,F1,full,leak_auc,0,0.6780628969550911,0.6722111772787789,0.6844105863051242,1.0,1.0,1.0,5
imagenet_r,m0_fedavg,F1,full,leak_auc,1,0.6986701861362127,0.6922526736197829,0.7055880185215011,1.1157303937738297,1.1051072163422333,1.1264042006347803,5
imagenet_r,m0_fedavg,F1,full,leak_auc,2,0.7052283357434718,0.6979784786559363,0.712857413324333,1.1525609166924424,1.1354789279581852,1.1688715824273308,5
imagenet_r,m0_fedavg,F1,full,leak_auc,3,0.7048573319407831,0.6973953659169521,0.7127475610491132,1.1504773618978565,1.1292162226780202,1.1706429657132769,5
imagenet_r,m0_fedavg,F1,full,leak_auc,4,0.7016707737941064,0.6937782807206758,0.7097586092400887,1.132581673345286,1.1074917500262746,1.1567709167687141,5
imagenet_r,m0_fedavg,F1,full,leak_auc,5,0.6975356990964358,0.6894108454955451,0.7057455756426065,1.109359122390645,1.0810811431553498,1.1363065309642222,5
imagenet_r,m0_fedavg,F1,full,leak_auc,6,0.6933083698293518,0.6847215583723543,0.7016238722287992,1.0856184704110803,1.0534200844506754,1.1153228568502291,5
