dataset,method,family,view,quantity,elapsed,raw,raw_ci_lo,raw_ci_hi,norm,norm_ci_lo,norm_ci_hi,n_seeds
cifar100,m3_fot,F1,full,leak_tpr1,0,0.028893392784758817,0.02408747047989648,0.033841629643030426,1.0,1.0,1.0,3
cifar100,m3_fot,F1,full,leak_tpr1,1,0.03161734900689096,0.026714933222179906,0.03736370774316157,1.1441750697275264,1.0102573275573916,1.3188078447541247,3
cifar100,m3_fot,F1,full,leak_tpr1,2,0.03411430887717876,0.02782934834269258,0.04105304520153122,1.2763355503110922,1.1002433928534714,1.4845203924492663,3
cifar100,m3_fot,F1,full,leak_tpr1,3,0.03578435346574787,0.03010964239132035,0.0434172792250481,1.364728599013087,1.184170838916107,1.6304699722824423,3
cifar100,m3_fot,F1,full,leak_tpr1,4,0.036513984596676125,0.030370562530817612,0.04225405716041798,1.4033469212615317,1.2095098224001641,1.62789665323969,3
cifar100,m3_fot,F1,full,leak_tpr1,5,0.036919335224969596,0.031839035758316724,0.04210745033408213,1.4248015447328897,1.2206991324546894,1.744360390268045,3
cifar100,m3_fot,F1,full,leak_tpr1,6,0.03769760843129307,0.03306427895553826,0.042674776237639815,1.4659944217978975,1.2450243841298632,1.8318470368124358,3
cifar100,m3_fot,F1,full,leak_auc,0,0.5702032172578567,0.5619960505649524,0.5793909348537902,1.0,1.0,1.0,3
cifar100,m3_fot,F1,full,leak_auc,1,0.5850405639149369,0.5773102091807268,0.5941056837753357,1.2113485284097807,1.162344401322105,1.2814428345879298,3
cifar100,m3_fot,F1,full,leak_auc,2,0.5925930346121184,0.584013340692389,0.6024981026449154,1.31892865069166,1.264102876787964,1.3878887357201783,3
cifar100,m3_fot,F1,full,leak_auc,3,0.5965763971583483,0.5879015308782293,0.6065534802521413,1.3756691064972535,1.315612547167006,1.4481193186814199,3
cifar100,m3_fot,F1,full,leak_auc,4,0.5995048095273426,0.5905306275632385,0.6096053293808908,1.4173824706902114,1.3493163664431815,1.5009158994735077,3
cifar100,m3_fot,F1,full,leak_auc,5,0.6012589161357146,0.5922612980821259,0.6115209777948962,1.442368599202372,1.3707009425647079,1.5334070190041935,3
cifar100,m3_fot,F1,full,leak_auc,6,0.6032249020457731,0.5944584960723001,0.6131041880755705,1.4703728130667795,1.3908189391542594,1.5733038380244697,3
