ablation,elapsed,auc,tpr_at_1pct_fpr,tpr_at_1pct_fpr_ci_lo,tpr_at_1pct_fpr_ci_hi,tpr_at_0.1pct_fpr,tpr_at_0.1pct_fpr_ci_lo,tpr_at_0.1pct_fpr_ci_hi,n_pos,n_neg
trajectory,0,0.71174348646914,0.09398428215824453,0.0927228121710571,0.09525727534417902,0.028760618345958795,0.028040450023549723,0.029494186449691772,204481,205019
trajectory,1,0.7324252422322933,0.09834345455237391,0.09698623407537246,0.09971334878778088,0.025068365799159494,0.024358703253318646,0.025793049941756113,183937,184613
trajectory,2,0.7399901631477913,0.10119262518281004,0.09973446544697458,0.10266495032450039,0.0326702198615845,0.03181355749811732,0.03354351342457498,163421,164179
trajectory,3,0.7431501251175454,0.10072390278020633,0.09916849073213775,0.1022955281476176,0.030068193740164364,0.029189034633672922,0.030966478272485734,142975,143675
trajectory,4,0.7424255504167784,0.10805191840461786,0.10631974829019433,0.10980264368429284,0.03443018572569994,0.033416732355495235,0.03546572748754286,122654,123046
trajectory,5,0.7421035327342033,0.11156770084240805,0.10964370795399599,0.11351376663669172,0.031680804641560756,0.030615438832393184,0.032772853854926905,102207,102543
trajectory,6,0.7403055951380263,0.1191090040444276,0.11689722467076304,0.12134782164355161,0.0350924353319241,0.03384212618953701,0.0363758377240076,81841,81959
trajectory,7,0.73668191313409,0.11809037046682727,0.11554845802475876,0.12066841833935193,0.03348199752588059,0.032073446620668265,0.034934836295875606,61436,61414
trajectory,8,0.7261548614422755,0.11689642552153227,0.11380085757121196,0.12004638114246526,0.03237769915822862,0.030685085875989622,0.03413697740033483,40985,40915
trajectory,9,0.7234638927921245,0.12159051956319475,0.11713775708272613,0.12615131511589164,0.0446109397189168,0.04181993926839681,0.04753249152214298,20421,20529
last_round,0,0.71174348646914,0.09398428215824453,0.0927228121710571,0.09525727534417902,0.028760618345958795,0.028040450023549723,0.029494186449691772,204481,205019
last_round,1,0.6534665231003632,0.07261725482094412,0.07143533771214391,0.07381266269180285,0.019088057323975057,0.01846759647835014,0.019723739758279034,183937,184613
last_round,2,0.6599356913201064,0.07718714241131801,0.07589762352900364,0.07849168475404442,0.02499066827396724,0.024239233170023883,0.025759018836063737,163421,164179
last_round,3,0.6619908374373116,0.07776884070641721,0.0763857517134673,0.07916908143022297,0.02240951215247421,0.021648504369162554,0.023189972575662417,142975,143675
last_round,4,0.6720891730754023,0.08228023545909632,0.08074821094647747,0.0838320431348005,0.023651898837379948,0.02280866047731476,0.024517760656419234,122654,123046
last_round,5,0.6739525798440984,0.07876172864872269,0.07711740941901607,0.08042999850897103,0.020967252732200337,0.020097604656440483,0.021864230925632902,102207,102543
last_round,6,0.6825087819376902,0.08856196771789202,0.08662398621729361,0.09052917072855653,0.025256289634779633,0.024192072765074145,0.02635433701004177,81841,81959
last_round,7,0.6790898992954445,0.08558499902337392,0.08338435925728627,0.08782487509181798,0.024285435249690734,0.023082581934728636,0.02553350647443866,61436,61414
last_round,8,0.6810256751698158,0.08305477613761132,0.0804004689204039,0.0857683254999321,0.026643894107600343,0.02510621337224638,0.028249119293905348,40985,40915
last_round,9,0.6898229647192132,0.09759561235982567,0.09355832813295094,0.10174786319865475,0.03932226629450076,0.03669780759266254,0.04207888474852896,20421,20529
