dataset,method,family,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows,view,identical_by_construction
cifar100,m4_proto,F2,4,0.8826480942983708,0.8731303797435811,0.8923753323934291,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m4_proto,F2,5,0.8826480942983708,0.8731303797435811,0.8923753323934291,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m4_proto,F2,6,0.8826480942983708,0.8731303797435811,0.8923753323934291,0.3434382945433209,0.31391409951634075,0.37400427277649656,0.18338874763674295,0.1546401373493607,0.2193372770147515,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m4_proto,F2,0,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,1,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,2,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,3,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,4,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,5,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m4_proto,F2,6,0.681064434196777,0.6761605472213414,0.6860730302906889,0.057633891587206186,0.051352535845206985,0.06616781886437365,0.01028248404022027,0.008293991573084745,0.013578975229473031,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m5_hybrid_replay,F1,0,0.5663378895054983,0.558349687303619,0.5749298057070157,0.03067712968206456,0.026567814200587986,0.035506000863971925,0.007636922579079363,0.004484966262094713,0.013115244997248119,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,0,0.5663378895054983,0.558349687303619,0.5749298057070157,0.03067712968206456,0.026567814200587986,0.035506000863971925,0.007636922579079363,0.004484966262094713,0.013115244997248119,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,0,0.5663378895054983,0.558349687303619,0.5749298057070157,0.03067712968206456,0.026567814200587986,0.035506000863971925,0.007636922579079363,0.004484966262094713,0.013115244997248119,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,1,0.5917951128932188,0.5830966350646477,0.6011248498919913,0.041954534422781325,0.03552159383708806,0.04875681482035413,0.010662567753418008,0.006191641851155277,0.01662838966792967,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,1,0.5917951128932188,0.5830966350646477,0.6011248498919913,0.041954534422781325,0.03552159383708806,0.04875681482035413,0.010662567753418008,0.006191641851155277,0.01662838966792967,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,1,0.5917951128932188,0.5830966350646477,0.6011248498919913,0.041954534422781325,0.03552159383708806,0.04875681482035413,0.010662567753418008,0.006191641851155277,0.01662838966792967,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,2,0.6050267532854053,0.5954846778126534,0.6149031616374904,0.048669201520912544,0.04165045490461759,0.05579178359060795,0.014869347140199014,0.009856181290213643,0.0206219922390248,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,2,0.6050267532854053,0.5954846778126534,0.6149031616374904,0.048669201520912544,0.04165045490461759,0.05579178359060795,0.014869347140199014,0.009856181290213643,0.0206219922390248,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,2,0.6050267532854053,0.5954846778126534,0.6149031616374904,0.048669201520912544,0.04165045490461759,0.05579178359060795,0.014869347140199014,0.009856181290213643,0.0206219922390248,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,3,0.6143550786915712,0.6048412475195861,0.6247185359150835,0.05227732384111318,0.044730364280375655,0.06066784218163535,0.017409594692986006,0.012451954342553462,0.02329073129840864,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,3,0.6143550786915712,0.6048412475195861,0.6247185359150835,0.05227732384111318,0.044730364280375655,0.06066784218163535,0.017409594692986006,0.012451954342553462,0.02329073129840864,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,3,0.6143550786915712,0.6048412475195861,0.6247185359150835,0.05227732384111318,0.044730364280375655,0.06066784218163535,0.017409594692986006,0.012451954342553462,0.02329073129840864,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,4,0.6205051200975074,0.6109108801274448,0.6312737450797407,0.05787557640967559,0.04999400065008877,0.06685970752137839,0.020516139470916593,0.014792479248110507,0.026853056285750937,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,4,0.6205051200975074,0.6109108801274448,0.6312737450797407,0.05787557640967559,0.04999400065008877,0.06685970752137839,0.020516139470916593,0.014792479248110507,0.026853056285750937,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,4,0.6205051200975074,0.6109108801274448,0.6312737450797407,0.05787557640967559,0.04999400065008877,0.06685970752137839,0.020516139470916593,0.014792479248110507,0.026853056285750937,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,5,0.6242245193961047,0.6142915041007585,0.634998367867673,0.06122481999838201,0.05283977242962785,0.06995323741566138,0.02278132837149098,0.01667821974835146,0.02956539558046187,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,5,0.6242245193961047,0.6142915041007585,0.634998367867673,0.06122481999838201,0.05283977242962785,0.06995323741566138,0.02278132837149098,0.01667821974835146,0.02956539558046187,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,5,0.6242245193961047,0.6142915041007585,0.634998367867673,0.06122481999838201,0.05283977242962785,0.06995323741566138,0.02278132837149098,0.01667821974835146,0.02956539558046187,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m5_hybrid_replay,F1,6,0.6272808428317548,0.6171445102639229,0.6380188005482362,0.06363562818542189,0.05471450164476816,0.07333926972787827,0.0237359436938759,0.017875869761163687,0.03081701724674228,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m5_hybrid_replay,F1,6,0.6272808428317548,0.6171445102639229,0.6380188005482362,0.06363562818542189,0.05471450164476816,0.07333926972787827,0.0237359436938759,0.017875869761163687,0.03081701724674228,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cifar100,m5_hybrid_replay,F1,6,0.6272808428317548,0.6171445102639229,0.6380188005482362,0.06363562818542189,0.05471450164476816,0.07333926972787827,0.0237359436938759,0.017875869761163687,0.03081701724674228,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cifar100,m8_analytic,F5,0,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,1,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,2,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,3,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,4,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,5,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,6,0.9999611712101895,0.9999125504659061,0.9999865171654778,0.9991860654403386,0.9975713114110633,0.9999186274397059,0.9928536545661729,0.9875859142393298,0.9970852482519605,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cifar100,m8_analytic,F5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cifar100,m8_analytic,F5,0,0.9986535903794697,0.9981139273505126,0.9990712965457078,0.9660258184245226,0.954716685994908,0.9753844469305817,0.9106936463233978,0.8822880140511837,0.9317763155624864,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,1,0.9982506994994451,0.9976076684240238,0.9987618970068566,0.9583095931888848,0.9464317487374232,0.9691566825668327,0.8937798108385291,0.8677496607506444,0.9144875911452531,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,2,0.9977982412323179,0.997054354218855,0.998408432331312,0.9503491836103469,0.9369572213153222,0.962895742352949,0.8760194696316073,0.8532572654472603,0.89795721996404,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,3,0.9973143693467476,0.9964695719166701,0.9980122181049912,0.9414771524849826,0.9282921419640118,0.9545089655315483,0.860717250809878,0.8358626123091949,0.8850894533801421,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,4,0.9968046437681828,0.9958682495764107,0.9975953423766922,0.9323121001481385,0.9181995426861456,0.9464982759887683,0.8470266486512885,0.8213240922275558,0.8723872691262209,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,5,0.9962746175478477,0.9952394742586637,0.997156971787023,0.9249214540363672,0.9082083719573643,0.9383783216627879,0.8308616451513129,0.8072931115498847,0.8574947404233095,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cifar100,m8_analytic,F5,6,0.9957471326753377,0.9946211673065913,0.9967075087383518,0.9165052336844162,0.8988982065070937,0.9312724230166742,0.8159012844096436,0.7912485629473546,0.8446608162191453,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m0_fedavg,F1,0,0.6570406826594243,0.6505647918173428,0.6635234333983449,0.05790390074035057,0.05350481802675816,0.06251657486585895,0.01590436894624411,0.013713665004588862,0.018198535964855437,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,0,0.6570406826594243,0.6505647918173428,0.6635234333983449,0.05790390074035057,0.05350481802675816,0.06251657486585895,0.01590436894624411,0.013713665004588862,0.018198535964855437,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,0,0.6570406826594243,0.6505647918173428,0.6635234333983449,0.05790390074035057,0.05350481802675816,0.06251657486585895,0.01590436894624411,0.013713665004588862,0.018198535964855437,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,1,0.6568786215511131,0.6508297803493512,0.6629181653372153,0.03432534457027478,0.030712143673427315,0.03820325440874111,0.003857821476994508,0.0031020503454518315,0.00470004428860966,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,1,0.6568786215511131,0.6508297803493512,0.6629181653372153,0.03432534457027478,0.030712143673427315,0.03820325440874111,0.003857821476994508,0.0031020503454518315,0.00470004428860966,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,1,0.6568786215511131,0.6508297803493512,0.6629181653372153,0.03432534457027478,0.030712143673427315,0.03820325440874111,0.003857821476994508,0.0031020503454518315,0.00470004428860966,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,2,0.6498965642968659,0.6440092126988893,0.6558208601035846,0.029748144246432368,0.026249676492467115,0.033697671326540946,0.003748085720695676,0.0029251614810503466,0.004507686735602883,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,2,0.6498965642968659,0.6440092126988893,0.6558208601035846,0.029748144246432368,0.026249676492467115,0.033697671326540946,0.003748085720695676,0.0029251614810503466,0.004507686735602883,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,2,0.6498965642968659,0.6440092126988893,0.6558208601035846,0.029748144246432368,0.026249676492467115,0.033697671326540946,0.003748085720695676,0.0029251614810503466,0.004507686735602883,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,3,0.6415432261425181,0.6353679213888227,0.648179653354776,0.027989933573288855,0.024743181475442688,0.03157459496120562,0.00367980569455418,0.002866554411551285,0.004463522487832402,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,3,0.6415432261425181,0.6353679213888227,0.648179653354776,0.027989933573288855,0.024743181475442688,0.03157459496120562,0.00367980569455418,0.002866554411551285,0.004463522487832402,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,3,0.6415432261425181,0.6353679213888227,0.648179653354776,0.027989933573288855,0.024743181475442688,0.03157459496120562,0.00367980569455418,0.002866554411551285,0.004463522487832402,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,4,0.6338049672373726,0.6275483707975894,0.6407121763462262,0.02667554307006506,0.02378154145513269,0.030310257510961128,0.00366029711565661,0.0028560911046175324,0.004435036686683225,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,4,0.6338049672373726,0.6275483707975894,0.6407121763462262,0.02667554307006506,0.02378154145513269,0.030310257510961128,0.00366029711565661,0.0028560911046175324,0.004435036686683225,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,4,0.6338049672373726,0.6275483707975894,0.6407121763462262,0.02667554307006506,0.02378154145513269,0.030310257510961128,0.00366029711565661,0.0028560911046175324,0.004435036686683225,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,5,0.6274686796283544,0.620779011074515,0.634730116412009,0.025939094216681786,0.023044433753950124,0.02922208015301977,0.0036310342473102547,0.0028142172599939096,0.004434116216473312,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,5,0.6274686796283544,0.620779011074515,0.634730116412009,0.025939094216681786,0.023044433753950124,0.02922208015301977,0.0036310342473102547,0.0028142172599939096,0.004434116216473312,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,5,0.6274686796283544,0.620779011074515,0.634730116412009,0.025939094216681786,0.023044433753950124,0.02922208015301977,0.0036310342473102547,0.0028142172599939096,0.004434116216473312,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m0_fedavg,F1,6,0.6220423167579014,0.6151304349660127,0.62936294516101,0.025351398277392485,0.02261122583340173,0.028597688294547598,0.0036359113920346473,0.0028238882752538203,0.004437270829337259,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m0_fedavg,F1,6,0.6220423167579014,0.6151304349660127,0.62936294516101,0.025351398277392485,0.02261122583340173,0.028597688294547598,0.0036359113920346473,0.0028238882752538203,0.004437270829337259,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m0_fedavg,F1,6,0.6220423167579014,0.6151304349660127,0.62936294516101,0.025351398277392485,0.02261122583340173,0.028597688294547598,0.0036359113920346473,0.0028238882752538203,0.004437270829337259,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,0,0.6160647140863971,0.6059110251746106,0.6275063838308376,0.0377057713579283,0.030676385593658987,0.044939580073064776,0.006311406077168326,0.0038156310059512632,0.009896380021556302,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,0,0.6160647140863971,0.6059110251746106,0.6275063838308376,0.0377057713579283,0.030676385593658987,0.044939580073064776,0.006311406077168326,0.0038156310059512632,0.009896380021556302,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,0,0.6160647140863971,0.6059110251746106,0.6275063838308376,0.0377057713579283,0.030676385593658987,0.044939580073064776,0.006311406077168326,0.0038156310059512632,0.009896380021556302,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,1,0.652492418754877,0.6428965079501284,0.663670928525356,0.04315505237816383,0.03547877541957283,0.05203341674103969,0.007515127854772594,0.004868530956909265,0.010189208621797584,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,1,0.652492418754877,0.6428965079501284,0.663670928525356,0.04315505237816383,0.03547877541957283,0.05203341674103969,0.007515127854772594,0.004868530956909265,0.010189208621797584,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,1,0.652492418754877,0.6428965079501284,0.663670928525356,0.04315505237816383,0.03547877541957283,0.05203341674103969,0.007515127854772594,0.004868530956909265,0.010189208621797584,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,2,0.6848429481048418,0.6754110519374843,0.6948823476604639,0.05206910013663869,0.04169573759491795,0.06469898447625107,0.008328453380180883,0.005602659488969814,0.012657494845714594,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,2,0.6848429481048418,0.6754110519374843,0.6948823476604639,0.05206910013663869,0.04169573759491795,0.06469898447625107,0.008328453380180883,0.005602659488969814,0.012657494845714594,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,2,0.6848429481048418,0.6754110519374843,0.6948823476604639,0.05206910013663869,0.04169573759491795,0.06469898447625107,0.008328453380180883,0.005602659488969814,0.012657494845714594,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,3,0.7135042543402605,0.7038940759184855,0.7234186464810288,0.06706682282516754,0.05481040327767927,0.08405637771628312,0.009792439325915805,0.006730452787233403,0.016140151277235133,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,3,0.7135042543402605,0.7038940759184855,0.7234186464810288,0.06706682282516754,0.05481040327767927,0.08405637771628312,0.009792439325915805,0.006730452787233403,0.016140151277235133,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,3,0.7135042543402605,0.7038940759184855,0.7234186464810288,0.06706682282516754,0.05481040327767927,0.08405637771628312,0.009792439325915805,0.006730452787233403,0.016140151277235133,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,4,0.7378848849287313,0.7271858644740087,0.7484669953694454,0.08282907150758019,0.06660442875448802,0.10304760684166372,0.012948142364499968,0.00816363692163432,0.019489683359177577,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,4,0.7378848849287313,0.7271858644740087,0.7484669953694454,0.08282907150758019,0.06660442875448802,0.10304760684166372,0.012948142364499968,0.00816363692163432,0.019489683359177577,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,4,0.7378848849287313,0.7271858644740087,0.7484669953694454,0.08282907150758019,0.06660442875448802,0.10304760684166372,0.012948142364499968,0.00816363692163432,0.019489683359177577,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,5,0.759665143913576,0.7473756178620197,0.7711248604315626,0.1016982236970525,0.08145979169797728,0.12470989329406076,0.018120892706096688,0.010846427544897005,0.025800749420737727,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,5,0.759665143913576,0.7473756178620197,0.7711248604315626,0.1016982236970525,0.08145979169797728,0.12470989329406076,0.018120892706096688,0.010846427544897005,0.025800749420737727,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,5,0.759665143913576,0.7473756178620197,0.7711248604315626,0.1016982236970525,0.08145979169797728,0.12470989329406076,0.018120892706096688,0.010846427544897005,0.025800749420737727,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m1_glfc,F1,6,0.7786208086418364,0.7650706552125127,0.790817333971033,0.12003058103975535,0.09944922698246664,0.14459818193223392,0.022838180753464766,0.015454512555957702,0.03479114050523438,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m1_glfc,F1,6,0.7786208086418364,0.7650706552125127,0.790817333971033,0.12003058103975535,0.09944922698246664,0.14459818193223392,0.022838180753464766,0.015454512555957702,0.03479114050523438,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m1_glfc,F1,6,0.7786208086418364,0.7650706552125127,0.790817333971033,0.12003058103975535,0.09944922698246664,0.14459818193223392,0.022838180753464766,0.015454512555957702,0.03479114050523438,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,0,0.6964476464360841,0.6866903592187806,0.7061178214973794,0.07564161021365294,0.06899506971009269,0.08367986029154643,0.01880862428348098,0.011878273471624705,0.026067242619368824,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,0,0.6964476464360841,0.6866903592187806,0.7061178214973794,0.07564161021365294,0.06899506971009269,0.08367986029154643,0.01880862428348098,0.011878273471624705,0.026067242619368824,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,0,0.6964476464360841,0.6866903592187806,0.7061178214973794,0.07564161021365294,0.06899506971009269,0.08367986029154643,0.01880862428348098,0.011878273471624705,0.026067242619368824,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,1,0.8210558724084617,0.8103587084997471,0.8325063501398147,0.1854155810317874,0.16841985333740772,0.2036056579109632,0.06580575820739969,0.05219427942127588,0.08088984931057432,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,1,0.8210558724084617,0.8103587084997471,0.8325063501398147,0.1854155810317874,0.16841985333740772,0.2036056579109632,0.06580575820739969,0.05219427942127588,0.08088984931057432,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,1,0.8210558724084617,0.8103587084997471,0.8325063501398147,0.1854155810317874,0.16841985333740772,0.2036056579109632,0.06580575820739969,0.05219427942127588,0.08088984931057432,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,2,0.850110110207409,0.8392105725743543,0.8612018696089395,0.23238014590932776,0.2135659483566923,0.25217281035063344,0.08717105263157894,0.07084467151922882,0.10434062138541009,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,2,0.850110110207409,0.8392105725743543,0.8612018696089395,0.23238014590932776,0.2135659483566923,0.25217281035063344,0.08717105263157894,0.07084467151922882,0.10434062138541009,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,2,0.850110110207409,0.8392105725743543,0.8612018696089395,0.23238014590932776,0.2135659483566923,0.25217281035063344,0.08717105263157894,0.07084467151922882,0.10434062138541009,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,3,0.8666602512822703,0.8561260217218708,0.8776524252014111,0.2660076862949453,0.2410660202286878,0.2951820933616015,0.10897602918186555,0.08644086306037665,0.13222813725442198,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,3,0.8666602512822703,0.8561260217218708,0.8776524252014111,0.2660076862949453,0.2410660202286878,0.2951820933616015,0.10897602918186555,0.08644086306037665,0.13222813725442198,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,3,0.8666602512822703,0.8561260217218708,0.8776524252014111,0.2660076862949453,0.2410660202286878,0.2951820933616015,0.10897602918186555,0.08644086306037665,0.13222813725442198,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,4,0.878106330436111,0.867863332114265,0.8887252972057087,0.2872264200104221,0.2611970062866404,0.3159878601616081,0.1251628452318916,0.10145059837399395,0.15210978884346743,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,4,0.878106330436111,0.867863332114265,0.8887252972057087,0.2872264200104221,0.2611970062866404,0.3159878601616081,0.1251628452318916,0.10145059837399395,0.15210978884346743,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,4,0.878106330436111,0.867863332114265,0.8887252972057087,0.2872264200104221,0.2611970062866404,0.3159878601616081,0.1251628452318916,0.10145059837399395,0.15210978884346743,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,5,0.8878221189837835,0.8782168570352851,0.8976709538235165,0.31056214174048985,0.28367685864079784,0.3421348706397387,0.1379136268890047,0.10722606453094026,0.1595653185545371,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
