dataset,method,unit,eps,gamma,n_clients,seed,p,lambda,clip_C,final_avg_acc,bwt,avg_incremental_acc
imagenet_r,m9_contractive,U2,8,0.7,10,2,128,100.0,11.849688826333526,0.004974925281263338,-0.026518147392598123,0.018960376677342176
imagenet_r,m9_contractive,U2,inf,1.0,10,0,768,1.0,10.160528743918903,0.6231255171059025,-0.0808652162595061,0.6767162681200818
imagenet_r,m9_contractive,U2,inf,1.0,10,1,768,1.0,10.160528743918903,0.6261870924407431,-0.08695922408040485,0.6933559517251212
imagenet_r,m9_contractive,U2,inf,1.0,10,2,768,1.0,10.160528743918903,0.6216437605107028,-0.09159728831764335,0.6967502110514734
imagenet_r,m9_contractive,U2,inf,0.9,10,0,768,1.0,10.160528743918903,0.5756583191449446,-0.19063980906519176,0.6576528363412079
imagenet_r,m9_contractive,U2,inf,0.9,10,1,768,1.0,10.160528743918903,0.5788119590371934,-0.19287112839974757,0.6727926253881222
imagenet_r,m9_contractive,U2,inf,0.9,10,2,768,1.0,10.160528743918903,0.5761304649787503,-0.19419553482163943,0.6769980275249633
imagenet_r,m9_contractive,U2,inf,0.7,10,0,768,1.0,10.160528743918903,0.3389519141274704,-0.5124186239011862,0.5431483681872187
imagenet_r,m9_contractive,U2,inf,0.7,10,1,768,1.0,10.160528743918903,0.3268011928633653,-0.5258375787557666,0.5592448019094975
imagenet_r,m9_contractive,U2,inf,0.7,10,2,768,1.0,10.160528743918903,0.342006784713368,-0.5091937702227016,0.5543377123946116
imagenet_r,m0_fedavg,n/a,inf,n/a,10,0,n/a,n/a,n/a,0.2531857778862122,-0.5177024231372144,0.35555217301366404
imagenet_r,m8_analytic,n/a,inf,n/a,10,0,n/a,n/a,n/a,0.6358558105207581,-0.09329234791471516,0.6958045905383166
imagenet_r,m0_fedavg,n/a,inf,n/a,10,1,n/a,n/a,n/a,0.22382520912567272,-0.5531484690179459,0.3641802611840572
imagenet_r,m8_analytic,n/a,inf,n/a,10,1,n/a,n/a,n/a,0.6350166847492329,-0.0851993034671947,0.7127218579307271
imagenet_r,m0_fedavg,n/a,inf,n/a,10,2,n/a,n/a,n/a,0.2669927960158835,-0.5083872309973715,0.3613818820510337
imagenet_r,m8_analytic,n/a,inf,n/a,10,2,n/a,n/a,n/a,0.634501251379092,-0.09235171884706578,0.7059138223616033
